node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
4,1,0.0168790655699446,646196.962154054,736073.527535638,642324.078339003,738769.330823249,0.0168790655699446,0,2020.18530672678,2020.20218579235,316000
4,5,0.01387748726,646196.962154054,736073.527535638,646414.141654953,735314.835435065,0.01387748726,0,2020.18530672678,2020.19918421404,316000
5,2,0.000269337878344628,646414.141654953,735314.835435065,646431.892913191,735418.723830617,0.0141468251383446,0.01387748726,2020.19918421404,2020.19945355192,316000
5,3,0.0549141466199446,646414.141654953,735314.835435065,635595.259433519,735961.632471443,0.0687916338799446,0.01387748726,2020.19918421404,2020.25409836066,316000
