time,among_provinces_proportion_median,among_provinces_proportion_lower95HPD,among_provinces_proportion_higher95HPD,among_communes_proportion_median,among_communes_proportion_lower95HPD,among_communes_proportion_higher95HPD
2020.14999996388,0.267605633802817,0.194029850746269,0.351370384468976,0.769230769230769,0.676470588235294,0.850746268656716
2020.15264867131,0.290497156485049,0.215189873417722,0.37183734939759,0.774647887323944,0.683501150747986,0.848131610889544
2020.15529737874,0.299484536082474,0.23075,0.369565217391304,0.760869565217391,0.680851063829787,0.829792553191489
2020.15794608618,0.305555555555556,0.243243243243243,0.365217391304348,0.745454545454545,0.673068181818182,0.807717391304348
2020.16059479361,0.282525721871889,0.226514379528986,0.333333333333333,0.7298283685145,0.664007700089928,0.791052829378288
2020.16324350104,0.278571428571429,0.225795093139482,0.326844234197175,0.72108843537415,0.657282330345711,0.78064958020327
2020.16589220847,0.272727272727273,0.220125786163522,0.321433792815372,0.729559748427673,0.670807453416149,0.785714285714286
2020.1685409159,0.268432055749129,0.220226648351648,0.315484022556391,0.727272727272727,0.670520231213873,0.782614906832298
2020.17118962334,0.274193548387097,0.22542955599314,0.325714285714286,0.730453513419107,0.675637716368053,0.783783783783784
2020.17383833077,0.28,0.230769230769231,0.331491712707182,0.73224043715847,0.677725225225225,0.785723834988541
2020.1764870382,0.275675675675676,0.225806451612903,0.323149171270718,0.730569948186529,0.677244543650794,0.782608695652174
2020.17913574563,0.266990291262136,0.220675339518623,0.311565873924076,0.727722772277228,0.676321698305777,0.775609756097561
2020.18178445306,0.269318580962417,0.225641389948851,0.31390134529148,0.726436246721381,0.675527131782946,0.770644439471918
2020.18443316049,0.262443438914027,0.220338983050847,0.302232456140351,0.721238938053097,0.673910710953536,0.769239130434783
2020.18708186793,0.252049318013841,0.210970464135021,0.292899564300287,0.723140495867769,0.679483122362869,0.767940185798881
2020.18973057536,0.243363499245852,0.20574280696317,0.284,0.719439892027379,0.674791908633372,0.762856336210374
2020.19237928279,0.225,0.188210686665104,0.264727239443495,0.706002400960384,0.661060669456067,0.747864145658263
2020.19502799022,0.206008583690987,0.169563375092115,0.247789501550564,0.709016393442623,0.6625,0.752100840336134
2020.19767669765,0.208239064856712,0.171793420623266,0.250028538812785,0.713615023474178,0.665136532802493,0.759268162393163
2020.20032540508,0.202764976958525,0.166666666666667,0.244244751664106,0.722344591287323,0.675296762061468,0.768915643180349
2020.20297411252,0.196616958123234,0.161013264554164,0.23480193236715,0.719827586206897,0.672238500663423,0.764712166918049
2020.20562281995,0.192771084337349,0.159819755771161,0.230769230769231,0.7218829473966,0.674566889012414,0.765188434048083
2020.20827152738,0.19047619047619,0.158884168157424,0.226927655677656,0.714285714285714,0.666666666666667,0.757578671328671
2020.21092023481,0.203809869375907,0.171003717472119,0.237918215613383,0.715867158671587,0.671504825172913,0.759124087591241
2020.21356894224,0.202797202797203,0.170807301963886,0.235542295542296,0.714801444043321,0.669144981412639,0.756363636363636
2020.21621764967,0.210714285714286,0.178825599582899,0.244448441247002,0.720588235294118,0.67526983394834,0.762432335914593
2020.21886635711,0.224264705882353,0.190140845070423,0.258067448680352,0.726467247254828,0.682924554058973,0.767535911966263
2020.22151506454,0.231617647058824,0.197802197802198,0.265957446808511,0.730909090909091,0.692850201918223,0.772567279291106
2020.22416377197,0.231040707083281,0.198652622111526,0.264615132417763,0.725456962445995,0.685309845863479,0.767123287671233
2020.2268124794,0.226249880622672,0.195027561266765,0.258509347795062,0.726351351351351,0.685408795946487,0.765886287625418
2020.22946118683,0.227505478030216,0.196538263260396,0.26056338028169,0.727891156462585,0.685810810810811,0.765681810655982
2020.23210989426,0.235294117647059,0.202797202797203,0.268975386044352,0.734454494064443,0.693373816022843,0.774314113849765
2020.2347586017,0.241007194244604,0.207875246872943,0.274402407623699,0.740601503759398,0.698580256570713,0.780575539568345
2020.23740730913,0.239852398523985,0.205219182862665,0.273408239700375,0.739285714285714,0.699607396149949,0.780226480836237
2020.24005601656,0.239285714285714,0.203558771209633,0.272396540027137,0.737030629245162,0.694230038504408,0.776988585809797
2020.24270472399,0.25296442687747,0.216722234833437,0.291342567502949,0.745774147727273,0.702962211305155,0.787644787644788
2020.24535343142,0.254166666666667,0.217568673822085,0.291497975708502,0.75,0.705645161290323,0.791675
2020.24800213885,0.251141552511416,0.211977594152233,0.290326420890937,0.758928571428571,0.713619528619529,0.80184331797235
2020.25065084629,0.232673267326733,0.195,0.271356783919598,0.755980861244019,0.708659011384358,0.801043207137928
2020.25329955372,0.227162933684673,0.188773103581055,0.267023482452957,0.757575757575758,0.708537479061977,0.802890220207254
2020.25594826115,0.214285714285714,0.175824175824176,0.254145987452009,0.752688172043011,0.702527173913043,0.797899076888439
2020.25859696858,0.201117318435754,0.159752747252747,0.240228806056721,0.739644970414201,0.686794019933555,0.788843697063806
2020.26124567601,0.190789473684211,0.146853146853147,0.234493172876649,0.738562091503268,0.681521695859873,0.788836220987251
2020.26389438344,0.162393162393162,0.117647058823529,0.208333333333333,0.727272727272727,0.661290322580645,0.784496857879471
2020.26654309088,0.175824175824176,0.126400862068966,0.225816052227343,0.747368421052632,0.67440596562184,0.813953488372093
2020.26919179831,0.175824175824176,0.127659574468085,0.225029761904762,0.75,0.677016715116279,0.820224719101124
2020.27184050574,0.172413793103448,0.125,0.222222222222222,0.759036144578313,0.685347034561229,0.826124437781109
2020.27448921317,0.160493827160494,0.111111111111111,0.211267605633803,0.753246753246753,0.671631568186465,0.825620872810795
2020.2771379206,0.164556962025316,0.115891579526692,0.217391304347826,0.746478873239437,0.671232876712329,0.818181818181818
2020.27978662803,0.163934426229508,0.109055944055944,0.220338983050847,0.758064516129032,0.676460231980116,0.838724078341014
2020.28243533547,0.183333333333333,0.120689655172414,0.24490758567578,0.764705882352941,0.672727272727273,0.849056603773585
2020.2850840429,0.131578947368421,0.0731707317073171,0.2,0.742857142857143,0.627834302325581,0.846153846153846
2020.28773275033,0.117647058823529,0.0384615384615385,0.1875,0.740740740740741,0.599864864864865,0.870967741935484
2020.29038145776,0.0882352941176471,0.0303030303030303,0.148148148148148,0.7,0.545454545454545,0.853046218487395
2020.29303016519,0.0857142857142857,0.029390756302521,0.138988095238095,0.694444444444444,0.542857142857143,0.848484848484849
2020.29567887262,0.0731707317073171,0.0270092460881935,0.117736185383244,0.675675675675676,0.531204044117647,0.833333333333333
2020.29832758006,0.075,0.0277777777777778,0.125,0.666666666666667,0.527546296296296,0.827729885057471
2020.30097628749,0.0606060606060606,0,0.103448275862069,0.666666666666667,0.515151515151515,0.82172619047619
2020.30362499492,0.0606060606060606,0,0.103448275862069,0.666666666666667,0.515151515151515,0.82172619047619
2020.30627370235,0.0606060606060606,0,0.103448275862069,0.666666666666667,0.515151515151515,0.82172619047619
2020.30892240978,0.0606060606060606,0,0.103448275862069,0.666666666666667,0.515151515151515,0.82172619047619
2020.31157111721,0.0645161290322581,0,0.111111111111111,0.678571428571429,0.531204044117647,0.846212121212121
2020.31421982465,0.1,0,0.166666666666667,0.714285714285714,0.526315789473684,0.909090909090909
2020.31686853208,0.1,0,0.166666666666667,0.714285714285714,0.526315789473684,0.909090909090909
2020.31951723951,0.105263157894737,0,0.176470588235294,0.705882352941177,0.5,0.904761904761905
2020.32216594694,0.105263157894737,0,0.176470588235294,0.705882352941177,0.5,0.904761904761905
2020.32481465437,0.105263157894737,0,0.1875,0.7,0.5,0.904761904761905
2020.32746336181,0.111111111111111,0,0.1875,0.689903846153846,0.473684210526316,0.90487012987013
2020.33011206924,0.153846153846154,0,0.272727272727273,0.75,0.571428571428571,0.923076923076923
2020.33276077667,0.166666666666667,0,0.3,0.846153846153846,0.692307692307692,1
2020.3354094841,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.33805819153,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.34070689896,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.3433556064,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.34600431383,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.34865302126,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.35130172869,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.35395043612,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
2020.35659914355,0.142857142857143,0,0.25,0.8,0.642857142857143,0.937591911764706
