mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
104656.399733875	2070.10167911584	3.94551988539472	999086.432262959	26923.3042596377	6.60241143457807
107858.544055861	2006.88748572716	3.974658978098	1088002.18266318	27945.4996754816	6.79069013815393
98071.408740937	1901.32468735419	4.19481224137652	989550.616476687	28565.8787219401	6.79205849477903
148930.189312306	2184.25542565634	5.48186372318607	2004151.00888499	29842.5742294311	7.83429294610941
142348.883745192	1915.28577095387	5.2284522406099	1686384.81347957	23819.7670759756	7.57139096042187
102369.474172561	1957.45405261122	3.91166201776904	947376.903019798	27941.993971251	6.02023676121366
99180.1850250027	2182.43594102174	4.22202117540845	1038345.87325536	31017.5078253842	6.91072832642715
142089.499892298	1974.63934433239	5.28597013835348	2239579.602771	26725.7037378057	8.92553050534531
142729.887658719	1973.90331247032	5.23221305437683	2229550.01054885	30494.3984978082	8.85264808274716
141241.867796868	1947.199846993	5.1833817531542	2164685.23545443	29340.4709303577	8.65563990080659
147709.191716505	1779.64447490754	4.94602668257019	2144933.83227943	23521.5033780299	8.67140060429253
144281.804285917	1804.52649063333	5.05298027700433	2124357.57294325	23274.6581522762	8.7141361358359
140525.825871262	1855.22555552441	5.31294078350091	2211635.31134022	24486.2668154893	8.99792030189134
141736.331373918	2022.13522043736	5.27149681921869	2233500.04106555	28897.011597056	8.85162924675348
141619.650976047	1941.31649120606	5.22531831870347	2195604.68413243	26587.2659334702	8.7766238615648
139780.681218106	1926.45566793112	5.13267284541886	2095675.25964422	25109.2222642783	8.56796063790163
139537.240341014	1890.66344078226	5.27055209843082	2168907.45978898	24498.8003470825	8.82747554449097
160060.737621383	2091.8025049427	4.78254200476529	2375102.76286772	28828.8916702901	8.19549844373014
169490.918378312	2372.74052110861	4.69342634787153	2681517.34870939	37028.4157035397	7.61959838697089
141502.588791224	1930.17731773892	5.3140165335864	2232280.82227849	26112.465509598	9.02099208388755
148322.558557655	1937.51909610432	5.07631678140621	2263955.13843188	26597.2852154421	8.57719095094413
152315.403249237	1920.49545495737	4.92616185161739	2282571.69752959	24130.5829484018	8.44114471650985
138990.54294566	1919.54078456138	5.21019648627712	2039544.99562115	26889.6079539682	9.34709999322392
154051.760639753	2161.04533544977	4.99007365766105	2314201.74913739	30965.7442712941	8.4561952766362
138277.631269577	1986.97264548675	5.32999930462594	2163860.16390425	29443.7133753174	8.86241310017139
137541.410548192	1916.26007166606	5.36159085216637	2181445.70796146	28347.0676099729	8.74735700191893
138109.246820513	1857.90465595716	5.39717915997897	2221152.52047728	27188.5614799362	8.85038170673737
143321.537084562	2092.58388486379	5.15427168446281	2260245.81419418	30279.0649555004	8.55693595155353
146223.870091619	2062.53351261969	5.10412371654907	2223506.79648306	30773.6305321807	8.79928692134851
99110.3294718691	1983.11880456504	4.16263101312197	1003701.48900376	28861.7712492411	6.78944491219858
145157.296548312	2126.48313863718	5.02575805843143	2174812.94843526	28089.1357433654	8.51198200067199
147678.691157071	2090.23896958773	5.05080882440405	2221458.97940254	29996.8006761149	8.88552831179947
149876.486106343	2139.87257043116	4.90315778634332	2191164.58326922	31107.2331042116	8.53107021793007
145978.530218515	2039.69982580982	5.07871587721575	2212177.17833208	27497.0787094593	8.67012358821822
