node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
36,28,2.19999999999942e-05,50.5394107924879,6.08535855329966,50.5432066775559,6.07296889952636,2.19999999999942e-05,0,2020.16391242623,2020.16393442623,2359000
36,37,0.00849,50.5394107924879,6.08535855329966,50.6177076447704,5.84451488406941,0.00849,0,2020.16391242623,2020.17240242623,2359000
37,38,0.00244,50.6177076447704,5.84451488406941,50.6070946741374,5.89704501331265,0.01093,0.00849,2020.17240242623,2020.17484242623,2359000
37,39,0.01337,50.6177076447704,5.84451488406941,50.6470679496988,5.73483295312186,0.02186,0.00849,2020.17240242623,2020.18577242623,2359000
38,29,0.00275289617003015,50.6070946741374,5.89704501331265,50.6815218205647,5.92974889494299,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,2359000
38,30,2.08961700301491e-05,50.6070946741374,5.89704501331265,50.5991308150599,5.9237558221305,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,2359000
39,31,1.98961700301342e-05,50.6470679496988,5.73483295312186,50.6599272074532,5.69800443538188,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,2359000
39,40,0.01122,50.6470679496988,5.73483295312186,50.6857041992085,5.6009477263502,0.03308,0.02186,2020.18577242623,2020.19699242623,2359000
40,41,0.00244,50.6857041992085,5.6009477263502,50.6070946741374,5.89704501331265,0.03552,0.03308,2020.19699242623,2020.19943242623,2359000
40,42,0.00832,50.6857041992085,5.6009477263502,50.5999649593305,5.79640769522046,0.0414,0.03308,2020.19699242623,2020.20531242623,2359000
41,32,2.08961700301491e-05,50.6070946741374,5.89704501331265,50.5876082962303,6.08717633711698,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,2359000
42,34,0.00233689617003014,50.5999649593305,5.79640769522046,50.302213396884,6.21642821396834,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,2359000
47,48,0.00244,50.5955962661856,6.07991930074681,50.5873899811765,6.08733988958402,0.00244,0,2020.19699255191,2020.19943255191,2359000
47,49,0.00832,50.5955962661856,6.07991930074681,50.5901351088494,6.08601465543319,0.00832,0,2020.19699255191,2020.20531255191,2359000
48,43,2.10000000000071e-05,50.5873899811765,6.08733988958402,50.5876082962303,6.08717633711698,0.002461,0.00244,2020.19943255191,2020.19945355191,2359000
49,45,0.00233677049011848,50.5901351088494,6.08601465543319,50.302213396884,6.21642821396834,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,2359000
53,50,0.021763,50.6118126442393,5.53971226237879,50.6009589324113,5.60769011921922,0.021763,0,2020.18042279235,2020.20218579235,2359000
53,54,0.019,50.6118126442393,5.53971226237879,50.6143427724245,5.53958964534251,0.019,0,2020.18042279235,2020.19942279235,2359000
54,52,3.05683099446133e-05,50.6143427724245,5.53958964534251,50.6141568325457,5.53915814300962,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,2359000
66,67,0.044023,50.6280056952866,5.78421103278687,50.6303763706285,5.79015732866726,0.044023,0,2020.0930527541,2020.1370757541,11795000
67,68,0.04318,50.6303763706285,5.79015732866726,50.7114766379504,5.59174755074875,0.087203,0.044023,2020.1370757541,2020.1802557541,11795000
67,70,0.000527,50.6303763706285,5.79015732866726,50.6090662650913,5.82932672371544,0.04455,0.044023,2020.1370757541,2020.1376027541,11795000
68,56,7.10491801042129e-05,50.7114766379504,5.59174755074875,50.7222869473429,5.59939857880065,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,11795000
68,69,3.59999999999944e-05,50.7114766379504,5.59174755074875,50.7095956204995,5.61069547753418,0.087239,0.087203,2020.1802557541,2020.1802917541,11795000
69,57,3.50491801042047e-05,50.7095956204995,5.61069547753418,50.6188327321647,5.61249813077195,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,11795000
69,58,3.50491801042047e-05,50.7095956204995,5.61069547753418,50.7077617028359,5.60914180485898,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,11795000
70,71,0.04437,50.6090662650913,5.82932672371544,50.625460801912,5.83044233829198,0.08892,0.04455,2020.1376027541,2020.1819727541,11795000
103,104,0.03203,50.6192129004242,5.39366586244286,50.6965793356238,5.69038548453182,0.03203,0,2020.17398260109,2020.20601260109,2359000
161,162,0.00244,50.5861835620217,5.54700243223056,50.5963045318994,5.42866360943264,0.057045,0.054605,2020.20520219672,2020.20764219672,2359000
162,138,7.77049011847775e-06,50.5963045318994,5.42866360943264,50.5962977663561,5.43026678250844,0.0570527704901185,0.057045,2020.20764219672,2020.20764996721,2359000
177,178,0.000476000000000004,50.5491125193625,5.94912304805772,50.5491466537924,5.94904024852686,0.000476000000000004,0,2020.1743667541,2020.1748427541,2359000
272,275,0.01091,50.5729064111306,5.17296368756771,50.540774268879,5.40427369576592,0.04057,0.02966,2020.18883295628,2020.19974295628,2359000
272,273,0.01634,50.5729064111306,5.17296368756771,50.527497901122,5.68417230904085,0.046,0.02966,2020.18883295628,2020.20517295628,2359000
273,245,0.00247732786986259,50.527497901122,5.68417230904085,50.534067885172,5.65778667411033,0.0484773278698626,0.046,2020.20517295628,2020.20765028415,2359000
315,316,0.04246,50.6330392693149,5.58769717681275,50.6245066926926,5.57330111666946,0.04246,0,2020.15697247541,2020.19943247541,11795000
316,314,2.11639300427488e-05,50.6245066926926,5.57330111666946,50.6101461690814,6.2459983359558,0.0424811639300427,0.04246,2020.19943247541,2020.19945363934,11795000
329,330,0.00520000000000001,50.7120971513542,5.75884867008749,50.7195418878201,5.7277535884369,0.00520000000000001,0,2020.17237262842,2020.17757262842,2359000
