# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Apr 07 10:24:00 CEST 2020 [seed=1586247839042]
# -overwrite Nextstrain_070420_2.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Belgium.other	location.branchRates	location.treeLikelihood
226000	-611.1605699793458	-0.025614585038674344	-611.1349553943072	1.0	1.0	0.025614585038674344	0.0	-611.1349553943072
227000	-611.2640927852703	-0.1291373909631125	-611.1349553943072	1.0	1.0	0.1291373909631125	0.0	-611.1349553943072
228000	-611.9593342013002	-0.8243788069930112	-611.1349553943072	1.0	1.0	0.8243788069930112	0.0	-611.1349553943072
229000	-611.9425649983389	-0.8076096040316655	-611.1349553943072	1.0	1.0	0.8076096040316655	0.0	-611.1349553943072
230000	-611.277501336516	-0.14254594220852504	-611.1349553943076	1.0	1.0	0.14254594220852504	0.0	-611.1349553943076
231000	-611.8215064143577	-0.686551020050549	-611.1349553943072	1.0	1.0	0.686551020050549	0.0	-611.1349553943072
232000	-611.2238170492676	-0.08886165496003819	-611.1349553943076	1.0	1.0	0.08886165496003819	0.0	-611.1349553943076
233000	-611.7966198325263	-0.6616644382187774	-611.1349553943076	1.0	1.0	0.6616644382187774	0.0	-611.1349553943076
234000	-611.299418039541	-0.16446264523375978	-611.1349553943072	1.0	1.0	0.16446264523375978	0.0	-611.1349553943072
235000	-612.568904713391	-1.433949319083437	-611.1349553943076	1.0	1.0	1.433949319083437	0.0	-611.1349553943076
236000	-613.7430483348644	-2.6080929405568143	-611.1349553943076	1.0	1.0	2.6080929405568143	0.0	-611.1349553943076
237000	-611.2704757712976	-0.13552037699038808	-611.1349553943072	1.0	1.0	0.13552037699038808	0.0	-611.1349553943072
238000	-612.423765402217	-1.288810007909722	-611.1349553943072	1.0	1.0	1.288810007909722	0.0	-611.1349553943072
239000	-613.7183207213462	-2.5833653270389743	-611.1349553943072	1.0	1.0	2.5833653270389743	0.0	-611.1349553943072
240000	-613.9943058145841	-2.859350420276838	-611.1349553943072	1.0	1.0	2.859350420276838	0.0	-611.1349553943072
241000	-611.4368637689322	-0.30190837462467124	-611.1349553943076	1.0	1.0	0.30190837462467124	0.0	-611.1349553943076
242000	-611.9118169075876	-0.7768615132804473	-611.1349553943072	1.0	1.0	0.7768615132804473	0.0	-611.1349553943072
243000	-611.1789725734137	-0.044017179106207074	-611.1349553943076	1.0	1.0	0.044017179106207074	0.0	-611.1349553943076
244000	-612.0468422262468	-0.9118868319395252	-611.1349553943072	1.0	1.0	0.9118868319395252	0.0	-611.1349553943072
245000	-611.3742896474929	-0.23933425318537374	-611.1349553943076	1.0	1.0	0.23933425318537374	0.0	-611.1349553943076
246000	-613.2008356507661	-2.065880256458458	-611.1349553943076	1.0	1.0	2.065880256458458	0.0	-611.1349553943076
247000	-612.309664291618	-1.174708897310411	-611.1349553943076	1.0	1.0	1.174708897310411	0.0	-611.1349553943076
248000	-612.7385982171478	-1.6036428228406234	-611.1349553943072	1.0	1.0	1.6036428228406234	0.0	-611.1349553943072
249000	-613.5202272914959	-2.385271897188698	-611.1349553943072	1.0	1.0	2.385271897188698	0.0	-611.1349553943072
250000	-611.3961683682941	-0.2612129739868865	-611.1349553943072	1.0	1.0	0.2612129739868865	0.0	-611.1349553943072
251000	-611.151858909922	-0.01690351561482046	-611.1349553943072	1.0	1.0	0.01690351561482046	0.0	-611.1349553943072
252000	-611.9013002535479	-0.766344859240743	-611.1349553943072	1.0	1.0	0.766344859240743	0.0	-611.1349553943072
253000	-613.7140247528424	-2.579069358534914	-611.1349553943076	1.0	1.0	2.579069358534914	0.0	-611.1349553943076
254000	-615.5865725974711	-4.4516172031639	-611.1349553943072	1.0	1.0	4.4516172031639	0.0	-611.1349553943072
255000	-614.1194762463749	-2.9845208520674174	-611.1349553943076	1.0	1.0	2.9845208520674174	0.0	-611.1349553943076
256000	-612.1662722524504	-1.0313168581428815	-611.1349553943076	1.0	1.0	1.0313168581428815	0.0	-611.1349553943076
257000	-611.5500192798545	-0.41506388554725687	-611.1349553943072	1.0	1.0	0.41506388554725687	0.0	-611.1349553943072
258000	-611.8637519197516	-0.7287965254444041	-611.1349553943072	1.0	1.0	0.7287965254444041	0.0	-611.1349553943072
259000	-612.1305312193813	-0.9955758250737771	-611.1349553943076	1.0	1.0	0.9955758250737771	0.0	-611.1349553943076
260000	-611.2894942558029	-0.15453886149568308	-611.1349553943072	1.0	1.0	0.15453886149568308	0.0	-611.1349553943072
261000	-611.3561634340768	-0.22120803976932782	-611.1349553943076	1.0	1.0	0.22120803976932782	0.0	-611.1349553943076
262000	-612.947564571616	-1.8126091773087618	-611.1349553943072	1.0	1.0	1.8126091773087618	0.0	-611.1349553943072
263000	-611.1762971734015	-0.04134177909396813	-611.1349553943076	1.0	1.0	0.04134177909396813	0.0	-611.1349553943076
264000	-611.1452502444408	-0.0102948501332696	-611.1349553943076	1.0	1.0	0.0102948501332696	0.0	-611.1349553943076
265000	-611.6141464475431	-0.4791910532359747	-611.1349553943072	1.0	1.0	0.4791910532359747	0.0	-611.1349553943072
266000	-612.7080918805797	-1.5731364862724058	-611.1349553943072	1.0	1.0	1.5731364862724058	0.0	-611.1349553943072
267000	-611.6899969576658	-0.5550415633586484	-611.1349553943072	1.0	1.0	0.5550415633586484	0.0	-611.1349553943072
268000	-613.6288474057512	-2.493892011444073	-611.1349553943072	1.0	1.0	2.493892011444073	0.0	-611.1349553943072
269000	-611.5011482550294	-0.3661928607222106	-611.1349553943072	1.0	1.0	0.3661928607222106	0.0	-611.1349553943072
270000	-611.2268102362289	-0.09185484192132667	-611.1349553943076	1.0	1.0	0.09185484192132667	0.0	-611.1349553943076
271000	-612.1773253188061	-1.042369924498839	-611.1349553943072	1.0	1.0	1.042369924498839	0.0	-611.1349553943072
272000	-612.1030131912444	-0.9680577969371889	-611.1349553943072	1.0	1.0	0.9680577969371889	0.0	-611.1349553943072
273000	-614.6414156486735	-3.50646025436633	-611.1349553943072	1.0	1.0	3.50646025436633	0.0	-611.1349553943072
274000	-611.7116760129194	-0.5767206186118353	-611.1349553943076	1.0	1.0	0.5767206186118353	0.0	-611.1349553943076
275000	-611.3959257376588	-0.26097034335162905	-611.1349553943072	1.0	1.0	0.26097034335162905	0.0	-611.1349553943072
276000	-611.1861044686428	-0.0511490743353315	-611.1349553943076	1.0	1.0	0.0511490743353315	0.0	-611.1349553943076
277000	-612.0758227299698	-0.9408673356625911	-611.1349553943072	1.0	1.0	0.9408673356625911	0.0	-611.1349553943072
278000	-611.2155001237707	-0.08054472946344304	-611.1349553943072	1.0	1.0	0.08054472946344304	0.0	-611.1349553943072
279000	-612.8119459532246	-1.6769905589174359	-611.1349553943072	1.0	1.0	1.6769905589174359	0.0	-611.1349553943072
280000	-611.8132012985872	-0.6782459042800034	-611.1349553943072	1.0	1.0	0.6782459042800034	0.0	-611.1349553943072
281000	-611.6511040663926	-0.5161486720854175	-611.1349553943072	1.0	1.0	0.5161486720854175	0.0	-611.1349553943072
282000	-611.3866521781345	-0.251696783827198	-611.1349553943072	1.0	1.0	0.251696783827198	0.0	-611.1349553943072
283000	-611.8058173821394	-0.6708619878317718	-611.1349553943076	1.0	1.0	0.6708619878317718	0.0	-611.1349553943076
284000	-611.3020235264235	-0.16706813211587646	-611.1349553943076	1.0	1.0	0.16706813211587646	0.0	-611.1349553943076
285000	-611.5457260336696	-0.41077063936237945	-611.1349553943072	1.0	1.0	0.41077063936237945	0.0	-611.1349553943072
286000	-611.3021171608256	-0.1671617665180532	-611.1349553943076	1.0	1.0	0.1671617665180532	0.0	-611.1349553943076
287000	-611.5754847609182	-0.44052936661097614	-611.1349553943072	1.0	1.0	0.44052936661097614	0.0	-611.1349553943072
288000	-612.977588571206	-1.842633176898357	-611.1349553943076	1.0	1.0	1.842633176898357	0.0	-611.1349553943076
289000	-613.797953291933	-2.6629978976254693	-611.1349553943076	1.0	1.0	2.6629978976254693	0.0	-611.1349553943076
290000	-613.7829506419599	-2.6479952476527555	-611.1349553943072	1.0	1.0	2.6479952476527555	0.0	-611.1349553943072
291000	-611.2775358620695	-0.14258046776197258	-611.1349553943076	1.0	1.0	0.14258046776197258	0.0	-611.1349553943076
292000	-613.2934257968224	-2.158470402514782	-611.1349553943076	1.0	1.0	2.158470402514782	0.0	-611.1349553943076
293000	-611.9070647073689	-0.7721093130613504	-611.1349553943076	1.0	1.0	0.7721093130613504	0.0	-611.1349553943076
294000	-613.5217341310821	-2.3867787367745827	-611.1349553943076	1.0	1.0	2.3867787367745827	0.0	-611.1349553943076
295000	-613.2224509606831	-2.0874955663755554	-611.1349553943076	1.0	1.0	2.0874955663755554	0.0	-611.1349553943076
296000	-612.3653889937427	-1.230433599435473	-611.1349553943072	1.0	1.0	1.230433599435473	0.0	-611.1349553943072
297000	-611.524976841456	-0.39002144714876813	-611.1349553943072	1.0	1.0	0.39002144714876813	0.0	-611.1349553943072
298000	-612.0421148879607	-0.9071594936535058	-611.1349553943072	1.0	1.0	0.9071594936535058	0.0	-611.1349553943072
299000	-611.6759416405494	-0.540986246242184	-611.1349553943072	1.0	1.0	0.540986246242184	0.0	-611.1349553943072
300000	-612.077485412644	-0.9425300183367898	-611.1349553943072	1.0	1.0	0.9425300183367898	0.0	-611.1349553943072
301000	-611.2073545634513	-0.07239916914411024	-611.1349553943072	1.0	1.0	0.07239916914411024	0.0	-611.1349553943072
302000	-611.7101145243902	-0.5751591300826223	-611.1349553943076	1.0	1.0	0.5751591300826223	0.0	-611.1349553943076
303000	-611.5892805171504	-0.4543251228432158	-611.1349553943072	1.0	1.0	0.4543251228432158	0.0	-611.1349553943072
304000	-613.3044691616724	-2.1695137673652214	-611.1349553943072	1.0	1.0	2.1695137673652214	0.0	-611.1349553943072
305000	-614.4873058891508	-3.352350494843188	-611.1349553943076	1.0	1.0	3.352350494843188	0.0	-611.1349553943076
306000	-611.4003284759599	-0.26537308165270146	-611.1349553943072	1.0	1.0	0.26537308165270146	0.0	-611.1349553943072
307000	-613.092913297171	-1.9579579028637584	-611.1349553943072	1.0	1.0	1.9579579028637584	0.0	-611.1349553943072
308000	-611.6104663235748	-0.4755109292672585	-611.1349553943076	1.0	1.0	0.4755109292672585	0.0	-611.1349553943076
309000	-612.3339814423132	-1.199026048005599	-611.1349553943076	1.0	1.0	1.199026048005599	0.0	-611.1349553943076
310000	-612.4653798506563	-1.3304244563490961	-611.1349553943072	1.0	1.0	1.3304244563490961	0.0	-611.1349553943072
311000	-613.1195945959528	-1.984639201645595	-611.1349553943072	1.0	1.0	1.984639201645595	0.0	-611.1349553943072
312000	-611.170749952189	-0.035794557881493355	-611.1349553943076	1.0	1.0	0.035794557881493355	0.0	-611.1349553943076
313000	-613.7478585683792	-2.6129031740720357	-611.1349553943072	1.0	1.0	2.6129031740720357	0.0	-611.1349553943072
314000	-611.2162631729548	-0.081307778647251	-611.1349553943076	1.0	1.0	0.081307778647251	0.0	-611.1349553943076
315000	-615.5950780900598	-4.460122695752613	-611.1349553943072	1.0	1.0	4.460122695752613	0.0	-611.1349553943072
316000	-612.3847220366605	-1.2497666423529092	-611.1349553943076	1.0	1.0	1.2497666423529092	0.0	-611.1349553943076
317000	-612.2881379279827	-1.1531825336751595	-611.1349553943076	1.0	1.0	1.1531825336751595	0.0	-611.1349553943076
318000	-612.4861746830529	-1.3512192887457186	-611.1349553943072	1.0	1.0	1.3512192887457186	0.0	-611.1349553943072
319000	-611.1554177462733	-0.020462351966139613	-611.1349553943072	1.0	1.0	0.020462351966139613	0.0	-611.1349553943072
320000	-612.6279806393894	-1.4930252450818566	-611.1349553943076	1.0	1.0	1.4930252450818566	0.0	-611.1349553943076
321000	-612.4239521352185	-1.2889967409113725	-611.1349553943072	1.0	1.0	1.2889967409113725	0.0	-611.1349553943072
322000	-611.2261207589386	-0.0911653646313281	-611.1349553943072	1.0	1.0	0.0911653646313281	0.0	-611.1349553943072
323000	-611.1873004090832	-0.05234501477593578	-611.1349553943072	1.0	1.0	0.05234501477593578	0.0	-611.1349553943072
324000	-611.953937274999	-0.8189818806914407	-611.1349553943076	1.0	1.0	0.8189818806914407	0.0	-611.1349553943076
325000	-611.3649513658536	-0.22999597154601	-611.1349553943076	1.0	1.0	0.22999597154601	0.0	-611.1349553943076
326000	-613.8159755687786	-2.6810201744714672	-611.1349553943072	1.0	1.0	2.6810201744714672	0.0	-611.1349553943072
327000	-611.6442502400449	-0.5092948457377282	-611.1349553943072	1.0	1.0	0.5092948457377282	0.0	-611.1349553943072
328000	-611.3915498854689	-0.2565944911616899	-611.1349553943072	1.0	1.0	0.2565944911616899	0.0	-611.1349553943072
329000	-612.7703739952042	-1.6354186008969434	-611.1349553943072	1.0	1.0	1.6354186008969434	0.0	-611.1349553943072
330000	-612.0413432768146	-0.9063878825074181	-611.1349553943072	1.0	1.0	0.9063878825074181	0.0	-611.1349553943072
331000	-611.527138308059	-0.3921829137517705	-611.1349553943072	1.0	1.0	0.3921829137517705	0.0	-611.1349553943072
332000	-611.5421676762377	-0.4072122819304712	-611.1349553943072	1.0	1.0	0.4072122819304712	0.0	-611.1349553943072
333000	-612.9759606781699	-1.8410052838627784	-611.1349553943072	1.0	1.0	1.8410052838627784	0.0	-611.1349553943072
334000	-611.7012738482649	-0.5663184539573483	-611.1349553943076	1.0	1.0	0.5663184539573483	0.0	-611.1349553943076
335000	-613.6248372682134	-2.489881873906181	-611.1349553943072	1.0	1.0	2.489881873906181	0.0	-611.1349553943072
336000	-611.2692306007773	-0.1342752064697863	-611.1349553943076	1.0	1.0	0.1342752064697863	0.0	-611.1349553943076
337000	-612.1880199454821	-1.0530645511748615	-611.1349553943072	1.0	1.0	1.0530645511748615	0.0	-611.1349553943072
338000	-611.1715150515905	-0.03655965728325978	-611.1349553943072	1.0	1.0	0.03655965728325978	0.0	-611.1349553943072
339000	-612.2511316784294	-1.1161762841221567	-611.1349553943072	1.0	1.0	1.1161762841221567	0.0	-611.1349553943072
340000	-614.5907422768287	-3.4557868825211493	-611.1349553943076	1.0	1.0	3.4557868825211493	0.0	-611.1349553943076
341000	-611.4534932285104	-0.31853783420285137	-611.1349553943076	1.0	1.0	0.31853783420285137	0.0	-611.1349553943076
342000	-613.0000064142741	-1.865051019966577	-611.1349553943076	1.0	1.0	1.865051019966577	0.0	-611.1349553943076
343000	-611.694701578871	-0.5597461845637872	-611.1349553943072	1.0	1.0	0.5597461845637872	0.0	-611.1349553943072
344000	-613.6171261879872	-2.482170793679962	-611.1349553943072	1.0	1.0	2.482170793679962	0.0	-611.1349553943072
345000	-611.2204227007926	-0.08546730648508152	-611.1349553943076	1.0	1.0	0.08546730648508152	0.0	-611.1349553943076
346000	-611.6758876318661	-0.5409322375585591	-611.1349553943076	1.0	1.0	0.5409322375585591	0.0	-611.1349553943076
347000	-611.3658129368962	-0.23085754258900484	-611.1349553943072	1.0	1.0	0.23085754258900484	0.0	-611.1349553943072
348000	-611.3777013378294	-0.242745943521882	-611.1349553943076	1.0	1.0	0.242745943521882	0.0	-611.1349553943076
349000	-612.8827186709119	-1.747763276604733	-611.1349553943072	1.0	1.0	1.747763276604733	0.0	-611.1349553943072
350000	-615.219383422547	-4.084428028239481	-611.1349553943076	1.0	1.0	4.084428028239481	0.0	-611.1349553943076
351000	-611.4931697553203	-0.358214361012786	-611.1349553943076	1.0	1.0	0.358214361012786	0.0	-611.1349553943076
352000	-611.8403882094509	-0.7054328151434094	-611.1349553943076	1.0	1.0	0.7054328151434094	0.0	-611.1349553943076
353000	-615.24495983596	-4.1100044416528245	-611.1349553943072	1.0	1.0	4.1100044416528245	0.0	-611.1349553943072
354000	-611.5346648957245	-0.39970950141726097	-611.1349553943072	1.0	1.0	0.39970950141726097	0.0	-611.1349553943072
355000	-611.9094916150266	-0.7745362207189795	-611.1349553943076	1.0	1.0	0.7745362207189795	0.0	-611.1349553943076
356000	-611.5712641987936	-0.43630880448643666	-611.1349553943072	1.0	1.0	0.43630880448643666	0.0	-611.1349553943072
357000	-612.5005712243558	-1.3656158300485863	-611.1349553943072	1.0	1.0	1.3656158300485863	0.0	-611.1349553943072
358000	-611.962262825509	-0.8273074312014984	-611.1349553943076	1.0	1.0	0.8273074312014984	0.0	-611.1349553943076
359000	-612.1497303470924	-1.0147749527851693	-611.1349553943072	1.0	1.0	1.0147749527851693	0.0	-611.1349553943072
360000	-611.4419408386505	-0.30698544434291203	-611.1349553943076	1.0	1.0	0.30698544434291203	0.0	-611.1349553943076
361000	-612.6605356872884	-1.5255802929812539	-611.1349553943072	1.0	1.0	1.5255802929812539	0.0	-611.1349553943072
362000	-613.6738716248448	-2.538916230537586	-611.1349553943072	1.0	1.0	2.538916230537586	0.0	-611.1349553943072
363000	-612.3395117237463	-1.2045563294391428	-611.1349553943072	1.0	1.0	1.2045563294391428	0.0	-611.1349553943072
364000	-611.2835054089335	-0.14855001462591227	-611.1349553943076	1.0	1.0	0.14855001462591227	0.0	-611.1349553943076
365000	-612.6563606740581	-1.5214052797508337	-611.1349553943072	1.0	1.0	1.5214052797508337	0.0	-611.1349553943072
366000	-612.1038899185397	-0.9689345242325168	-611.1349553943072	1.0	1.0	0.9689345242325168	0.0	-611.1349553943072
367000	-612.6769381898803	-1.5419827955727403	-611.1349553943076	1.0	1.0	1.5419827955727403	0.0	-611.1349553943076
368000	-612.5515945137338	-1.4166391194265622	-611.1349553943072	1.0	1.0	1.4166391194265622	0.0	-611.1349553943072
369000	-611.248140745945	-0.11318535163777747	-611.1349553943072	1.0	1.0	0.11318535163777747	0.0	-611.1349553943072
370000	-612.8212665116981	-1.6863111173906042	-611.1349553943076	1.0	1.0	1.6863111173906042	0.0	-611.1349553943076
371000	-611.4206151359544	-0.2856597416472042	-611.1349553943072	1.0	1.0	0.2856597416472042	0.0	-611.1349553943072
372000	-611.7392845314776	-0.6043291371700316	-611.1349553943076	1.0	1.0	0.6043291371700316	0.0	-611.1349553943076
373000	-613.4181547165729	-2.283199322265277	-611.1349553943076	1.0	1.0	2.283199322265277	0.0	-611.1349553943076
374000	-614.4683282362207	-3.3333728419131443	-611.1349553943076	1.0	1.0	3.3333728419131443	0.0	-611.1349553943076
375000	-613.128822569841	-1.9938671755337924	-611.1349553943072	1.0	1.0	1.9938671755337924	0.0	-611.1349553943072
376000	-611.483340352915	-0.3483849586078031	-611.1349553943072	1.0	1.0	0.3483849586078031	0.0	-611.1349553943072
377000	-613.2931340660075	-2.1581786717002873	-611.1349553943072	1.0	1.0	2.1581786717002873	0.0	-611.1349553943072
378000	-611.469070400507	-0.33411500619974843	-611.1349553943072	1.0	1.0	0.33411500619974843	0.0	-611.1349553943072
379000	-613.0399554505739	-1.9050000562667138	-611.1349553943072	1.0	1.0	1.9050000562667138	0.0	-611.1349553943072
380000	-612.4492621341585	-1.314306739851292	-611.1349553943072	1.0	1.0	1.314306739851292	0.0	-611.1349553943072
381000	-611.4552521046768	-0.32029671036918245	-611.1349553943076	1.0	1.0	0.32029671036918245	0.0	-611.1349553943076
382000	-614.3949831948103	-3.2600278005027037	-611.1349553943076	1.0	1.0	3.2600278005027037	0.0	-611.1349553943076
383000	-612.6151650206255	-1.4802096263182198	-611.1349553943072	1.0	1.0	1.4802096263182198	0.0	-611.1349553943072
384000	-612.3777508191168	-1.242795424809242	-611.1349553943076	1.0	1.0	1.242795424809242	0.0	-611.1349553943076
385000	-612.4515931789578	-1.316637784650569	-611.1349553943072	1.0	1.0	1.316637784650569	0.0	-611.1349553943072
386000	-613.0607729992016	-1.9258176048943778	-611.1349553943072	1.0	1.0	1.9258176048943778	0.0	-611.1349553943072
387000	-611.6557732766253	-0.5208178823180715	-611.1349553943072	1.0	1.0	0.5208178823180715	0.0	-611.1349553943072
388000	-612.2655514697249	-1.130596075417677	-611.1349553943072	1.0	1.0	1.130596075417677	0.0	-611.1349553943072
389000	-613.1719004007189	-2.0369450064112757	-611.1349553943076	1.0	1.0	2.0369450064112757	0.0	-611.1349553943076
390000	-611.3706086839327	-0.23565328962552665	-611.1349553943072	1.0	1.0	0.23565328962552665	0.0	-611.1349553943072
391000	-611.2317508443516	-0.09679545004410035	-611.1349553943076	1.0	1.0	0.09679545004410035	0.0	-611.1349553943076
392000	-613.0922469380807	-1.9572915437731313	-611.1349553943076	1.0	1.0	1.9572915437731313	0.0	-611.1349553943076
393000	-611.5497420686307	-0.41478667432323824	-611.1349553943076	1.0	1.0	0.41478667432323824	0.0	-611.1349553943076
394000	-612.170096294757	-1.035140900449786	-611.1349553943072	1.0	1.0	1.035140900449786	0.0	-611.1349553943072
395000	-611.2942376678486	-0.15928227354105845	-611.1349553943076	1.0	1.0	0.15928227354105845	0.0	-611.1349553943076
396000	-611.6121457600142	-0.47719036570666756	-611.1349553943076	1.0	1.0	0.47719036570666756	0.0	-611.1349553943076
397000	-611.7671360661556	-0.6321806718480214	-611.1349553943076	1.0	1.0	0.6321806718480214	0.0	-611.1349553943076
398000	-612.6994539568822	-1.5644985625749934	-611.1349553943072	1.0	1.0	1.5644985625749934	0.0	-611.1349553943072
399000	-613.0450718188471	-1.9101164245399045	-611.1349553943072	1.0	1.0	1.9101164245399045	0.0	-611.1349553943072
400000	-611.5189641705542	-0.38400877624671953	-611.1349553943076	1.0	1.0	0.38400877624671953	0.0	-611.1349553943076
401000	-613.9921347025511	-2.857179308243902	-611.1349553943072	1.0	1.0	2.857179308243902	0.0	-611.1349553943072
402000	-611.1920573172574	-0.057101922949844786	-611.1349553943076	1.0	1.0	0.057101922949844786	0.0	-611.1349553943076
403000	-611.1775212701433	-0.042565875836113126	-611.1349553943072	1.0	1.0	0.042565875836113126	0.0	-611.1349553943072
404000	-614.0550506977513	-2.9200953034440937	-611.1349553943072	1.0	1.0	2.9200953034440937	0.0	-611.1349553943072
405000	-614.7054092131849	-3.5704538188773536	-611.1349553943076	1.0	1.0	3.5704538188773536	0.0	-611.1349553943076
406000	-611.25864216581	-0.12368677150280084	-611.1349553943072	1.0	1.0	0.12368677150280084	0.0	-611.1349553943072
407000	-612.2763432374372	-1.1413878431296585	-611.1349553943076	1.0	1.0	1.1413878431296585	0.0	-611.1349553943076
408000	-611.9954446785355	-0.8604892842279065	-611.1349553943076	1.0	1.0	0.8604892842279065	0.0	-611.1349553943076
409000	-611.549723832418	-0.41476843811074227	-611.1349553943072	1.0	1.0	0.41476843811074227	0.0	-611.1349553943072
410000	-612.261035127846	-1.126079733538453	-611.1349553943076	1.0	1.0	1.126079733538453	0.0	-611.1349553943076
411000	-611.4747125629438	-0.33975716863648175	-611.1349553943072	1.0	1.0	0.33975716863648175	0.0	-611.1349553943072
412000	-611.1966063828131	-0.06165098850561618	-611.1349553943076	1.0	1.0	0.06165098850561618	0.0	-611.1349553943076
413000	-611.466997423551	-0.3320420292434755	-611.1349553943076	1.0	1.0	0.3320420292434755	0.0	-611.1349553943076
414000	-611.9389281798063	-0.8039727854987785	-611.1349553943076	1.0	1.0	0.8039727854987785	0.0	-611.1349553943076
415000	-616.3605309802773	-5.225575585970041	-611.1349553943072	1.0	1.0	5.225575585970041	0.0	-611.1349553943072
416000	-612.1844194489685	-1.0494640546612835	-611.1349553943072	1.0	1.0	1.0494640546612835	0.0	-611.1349553943072
417000	-613.4143202861496	-2.279364891842081	-611.1349553943076	1.0	1.0	2.279364891842081	0.0	-611.1349553943076
418000	-611.5728757574655	-0.43792036315788246	-611.1349553943076	1.0	1.0	0.43792036315788246	0.0	-611.1349553943076
419000	-611.617084371282	-0.48212897697442986	-611.1349553943076	1.0	1.0	0.48212897697442986	0.0	-611.1349553943076
420000	-611.2094715493803	-0.07451615507273672	-611.1349553943076	1.0	1.0	0.07451615507273672	0.0	-611.1349553943076
421000	-611.7164724301814	-0.581517035874219	-611.1349553943072	1.0	1.0	0.581517035874219	0.0	-611.1349553943072
422000	-613.2913933429495	-2.1564379486422607	-611.1349553943072	1.0	1.0	2.1564379486422607	0.0	-611.1349553943072
423000	-613.2021639784296	-2.067208584122372	-611.1349553943072	1.0	1.0	2.067208584122372	0.0	-611.1349553943072
424000	-611.381764562623	-0.24680916831537156	-611.1349553943076	1.0	1.0	0.24680916831537156	0.0	-611.1349553943076
425000	-616.6853516832865	-5.550396288979326	-611.1349553943072	1.0	1.0	5.550396288979326	0.0	-611.1349553943072
426000	-611.5030175950172	-0.36806220070968837	-611.1349553943076	1.0	1.0	0.36806220070968837	0.0	-611.1349553943076
427000	-611.2701571901733	-0.13520179586578915	-611.1349553943076	1.0	1.0	0.13520179586578915	0.0	-611.1349553943076
428000	-611.4925664597474	-0.35761106543985566	-611.1349553943076	1.0	1.0	0.35761106543985566	0.0	-611.1349553943076
429000	-611.3114753355075	-0.17651994120024814	-611.1349553943072	1.0	1.0	0.17651994120024814	0.0	-611.1349553943072
430000	-611.4191772435004	-0.28422184919316107	-611.1349553943072	1.0	1.0	0.28422184919316107	0.0	-611.1349553943072
431000	-613.4836580534272	-2.34870265911971	-611.1349553943076	1.0	1.0	2.34870265911971	0.0	-611.1349553943076
432000	-612.1204494375602	-0.9854940432529176	-611.1349553943072	1.0	1.0	0.9854940432529176	0.0	-611.1349553943072
433000	-613.5536252487763	-2.4186698544690004	-611.1349553943072	1.0	1.0	2.4186698544690004	0.0	-611.1349553943072
434000	-611.535852700439	-0.40089730613150465	-611.1349553943076	1.0	1.0	0.40089730613150465	0.0	-611.1349553943076
435000	-612.1037488746666	-0.968793480359441	-611.1349553943072	1.0	1.0	0.968793480359441	0.0	-611.1349553943072
436000	-611.2380983886103	-0.10314299430304807	-611.1349553943072	1.0	1.0	0.10314299430304807	0.0	-611.1349553943072
437000	-611.8794222755486	-0.7444668812413251	-611.1349553943072	1.0	1.0	0.7444668812413251	0.0	-611.1349553943072
438000	-612.6792737202621	-1.5443183259545974	-611.1349553943076	1.0	1.0	1.5443183259545974	0.0	-611.1349553943076
439000	-611.678653155455	-0.5436977611474176	-611.1349553943076	1.0	1.0	0.5436977611474176	0.0	-611.1349553943076
440000	-611.9691909572153	-0.8342355629081798	-611.1349553943072	1.0	1.0	0.8342355629081798	0.0	-611.1349553943072
441000	-611.5507698023331	-0.41581440802589154	-611.1349553943072	1.0	1.0	0.41581440802589154	0.0	-611.1349553943072
442000	-612.9775205647087	-1.84256517040145	-611.1349553943072	1.0	1.0	1.84256517040145	0.0	-611.1349553943072
443000	-611.402559319426	-0.2676039251184239	-611.1349553943076	1.0	1.0	0.2676039251184239	0.0	-611.1349553943076
444000	-611.9086283879009	-0.7736729935936243	-611.1349553943072	1.0	1.0	0.7736729935936243	0.0	-611.1349553943072
445000	-612.2279762725798	-1.0930208782722048	-611.1349553943076	1.0	1.0	1.0930208782722048	0.0	-611.1349553943076
446000	-612.4251810237307	-1.2902256294235377	-611.1349553943072	1.0	1.0	1.2902256294235377	0.0	-611.1349553943072
447000	-611.6007829007285	-0.4658275064209947	-611.1349553943076	1.0	1.0	0.4658275064209947	0.0	-611.1349553943076
448000	-611.245905416557	-0.11095002224978201	-611.1349553943072	1.0	1.0	0.11095002224978201	0.0	-611.1349553943072
449000	-611.1718230375266	-0.03686764321900307	-611.1349553943076	1.0	1.0	0.03686764321900307	0.0	-611.1349553943076
450000	-611.5436727363742	-0.4087173420666146	-611.1349553943076	1.0	1.0	0.4087173420666146	0.0	-611.1349553943076
451000	-611.3115158784209	-0.17656048411365174	-611.1349553943072	1.0	1.0	0.17656048411365174	0.0	-611.1349553943072
452000	-612.9465827987708	-1.8116274044636047	-611.1349553943072	1.0	1.0	1.8116274044636047	0.0	-611.1349553943072
453000	-611.1999828730409	-0.06502747873327781	-611.1349553943076	1.0	1.0	0.06502747873327781	0.0	-611.1349553943076
454000	-611.4898950798985	-0.35493968559130396	-611.1349553943072	1.0	1.0	0.35493968559130396	0.0	-611.1349553943072
