# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 17:07:53 CEST 2020 [seed=1592492872738]
# -overwrite Clade_198.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-6.996763290529317E10	-8.09812253186442	-6.996763289719504E10	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	385428.5188870241	-6.996763289719504E10
1000	-87.85764449067709	16.96540527822334	-104.82304976890043	7.513298401225083E-8	1.0710300299804768E-8	1.0710300299804768E-8	1.52833924443284E-9	-0.9994853815817494	1.29349812430713E10	-9.064580000171773E10	-9.064580000171774E10	6.358822116715896E11	449481.1530542284	-104.82304976890043
2000	-85.78781638594151	17.68305543564957	-103.47087182159109	1.0207619803718106E-7	1.4061568566206221E-8	1.4061568566206221E-8	1.9499742943963743E-9	-0.9966830736252712	1.4792124252535808E9	-1.0666831353346735E10	-1.0666831353346735E10	7.743301072898706E10	566208.4703995095	-103.47087182159109
3000	-88.75916685419061	15.639965218364324	-104.39913207255493	2.614638067095712E-7	3.005104920585857E-8	3.005104920585857E-8	3.729550850448966E-9	-0.9623334531213463	5.174397696667585E7	-4.169297752691053E8	-4.169297752691054E8	3.627562066990127E9	382593.64211320697	-104.39913207255493
4000	-84.54262263722241	18.365104587099736	-102.90772722432214	1.3716351088963748E-7	1.5188271647733527E-8	1.5188271647733527E-8	1.8121622525988164E-9	-0.9633642363951836	1.0135735835910311E8	-8.49506212838846E8	-8.49506212838846E8	7.671791588802907E9	542707.9342555845	-102.90772722432214
5000	-79.78985089288402	18.666744880470617	-98.45659577335464	3.0996829700656904E-6	4.238271492766873E-7	4.238271492766873E-7	5.96121828580112E-8	-0.9859675504410639	1.157649490237283E7	-8.230587436758173E7	-8.230587436758171E7	6.019485008191576E8	462695.7099221321	-98.45659577335464
6000	-79.5995506525678	18.993836227862758	-98.59338688043056	8.779367143876787E-6	1.3030780190273728E-6	1.3030780190273728E-6	1.9777393177661888E-7	-0.9889043554036827	5161433.694490376	-3.400726644578333E7	-3.400726644578333E7	2.2912079962028894E8	468072.88684469933	-98.59338688043056
7000	-81.25308915678063	18.241536238563395	-99.49462539534403	2.865651243575726E-6	3.2974935635207776E-7	3.2974935635207776E-7	6.904126173736731E-8	-0.7413408461796994	774756.1379885913	-3700328.345727323	-3700328.3457273236	3.2157304696146674E7	327217.37742218917	-99.49462539534403
8000	-79.26808861363426	21.509976149162526	-100.77806476279679	2.3715987432154006E-6	1.3442921728308658E-7	1.3442921728308658E-7	1.1044198069198939E-8	-0.8306268600174159	1359923.3141258263	-1.6552892798328435E7	-1.6552892798328435E7	2.9202594904965E8	460941.7096103	-100.77806476279679
9000	-76.97934571490151	22.44991717996755	-99.42926289486907	1.4600866937189128E-6	1.3863741918115786E-7	1.3863741918115786E-7	2.9408435164635462E-8	-0.6690447783084349	1239892.7794520566	-5845109.882327071	-5845109.882327071	6.155890100174757E7	459237.85211789445	-99.42926289486907
10000	-79.03521627487977	20.686497627274505	-99.72171390215428	5.997130992657749E-6	9.88300201841726E-7	9.88300201841726E-7	1.7379928434471946E-7	-0.968039602439442	2651004.461479381	-1.5074793053617034E7	-1.5074793053617034E7	9.14757565173772E7	371899.15025270166	-99.72171390215428
11000	-77.982566340076	20.637022647336217	-98.61958898741223	5.745530566505895E-6	8.174812894038123E-7	8.174812894038123E-7	1.2102302605496362E-7	-0.9803445698922116	4471431.140019683	-3.0203436593657464E7	-3.0203436593657464E7	2.122798043352653E8	441478.3049611898	-98.61958898741223
12000	-76.08908704378698	21.840954520088324	-97.9300415638753	4.229142269394445E-6	3.790463809967546E-7	3.790463809967546E-7	4.858397958603222E-8	-0.8362182934158947	786245.1925302397	-6134190.680632613	-6134190.680632612	6.844113648511785E7	424818.0403835931	-97.9300415638753
13000	-81.8245125021221	19.55743964907508	-101.38195215119718	6.549075230729989E-6	6.715682027856545E-7	6.715682027856545E-7	7.160063060966545E-8	-0.9807125023197507	3996894.555222985	-3.7488319171486825E7	-3.7488319171486825E7	3.655828574213267E8	419516.39387801266	-101.38195215119718
14000	-79.70100873836809	19.29616578889623	-98.99717452726432	2.156213168229592E-6	2.504431326695224E-7	2.504431326695224E-7	3.297833326833768E-8	-0.9391802024838932	3932286.6363754245	-2.9862460778570496E7	-2.9862460778570496E7	2.5710360064638066E8	432787.09487395245	-98.99717452726432
15000	-77.24750338466461	21.802334856161536	-99.04983824082615	2.6413842668414588E-6	2.2842629196657718E-7	2.2842629196657718E-7	2.3704348942184827E-8	-0.9128854408745173	2271897.368651553	-2.1893075102608815E7	-2.1893075102608815E7	2.5315835419361728E8	365400.35855267284	-99.04983824082615
16000	-78.83508213600588	20.119279143515843	-98.95436127952172	7.603777024673675E-6	8.694766276090605E-7	8.694766276090605E-7	1.0646939094540743E-7	-0.9663419671557115	1987114.3002176008	-1.6227663416548023E7	-1.6227663416548025E7	1.419147224120272E8	316638.23847258335	-98.95436127952172
17000	-80.11529018015595	18.78565134790425	-98.9009415280602	1.0628311306316134E-5	1.2438858065885422E-6	1.2438858065885422E-6	1.833574974226955E-7	-0.8910437794273159	456648.58891159785	-3097875.4963936084	-3097875.4963936084	2.6469620434193943E7	379888.77449993877	-98.9009415280602
18000	-80.72297885625123	19.257959795723554	-99.98093865197478	4.110111294303094E-6	7.339875330820556E-7	7.339875330820556E-7	1.6938623059156854E-7	-0.87967619697845	1075751.1678121428	-4661464.766734575	-4661464.766734576	2.610281254410602E7	426194.81961531105	-99.98093865197478
19000	-79.66453010032865	21.75862623661424	-101.4231563369429	2.676981209764798E-6	-6.093632711126314E-8	-6.093632711126314E-8	1.3309108466527834E-7	0.10208904243363559	377489.3654752388	172835.13402474695	172835.13402474692	7592784.601648717	452195.7785868909	-101.4231563369429
20000	-79.7753558900439	20.54976110524077	-100.32511699528466	9.029855849988845E-6	1.3301437904678635E-6	1.3301437904678635E-6	2.199488132361446E-7	-0.9438378100418454	1014413.7401292016	-6134682.508832026	-6134682.508832027	4.164609806637253E7	362309.7958522244	-100.32511699528466
21000	-84.91581346807777	16.087859687158286	-101.00367315523606	3.0604264622138297E-6	3.3768877514818387E-7	3.3768877514818387E-7	5.873230215603572E-8	-0.7965024910492379	893781.0252852964	-5138906.6765581	-5138906.676558102	4.657319738532719E7	388063.14616146666	-101.00367315523606
22000	-85.62199037462531	19.290674922699402	-104.91266529732472	7.207033357361396E-6	1.2900511077414144E-6	1.2900511077414144E-6	2.4944339026848404E-7	-0.9621497019570818	1868280.26152569	-9662220.427482499	-9662220.427482499	5.3979214086302154E7	392537.4128680449	-104.91266529732472
23000	-84.49781043415778	16.735819873008648	-101.23363030716644	3.6395450174923055E-6	5.555157001208774E-7	5.555157001208774E-7	8.762529549685492E-8	-0.9836895143612959	8492045.542318644	-5.383678991494914E7	-5.383678991494915E7	3.527198609329985E8	319481.55532720336	-101.23363030716644
24000	-79.76447083115191	19.894233961212077	-99.65870479236399	3.6090076429292943E-6	6.554455029499694E-7	6.554455029499694E-7	1.5510683354133896E-7	-0.8760466258049255	1191544.3646266747	-5035190.117215454	-5035190.117215454	2.772471477009997E7	407506.5409792805	-99.65870479236399
25000	-84.06500054951687	17.132027939342105	-101.19702848885898	1.7829628663074936E-7	-2.6250847884873392E-8	-2.6250847884873392E-8	1.7262969731269646E-8	0.4731669821944887	7226578.753538678	1.0989060546377359E7	1.0989060546377357E7	7.463792017584983E7	357793.2105307437	-101.19702848885898
26000	-82.36641268880527	19.51573177217579	-101.88214446098105	7.129739958322766E-7	-1.285656100818336E-7	-1.285656100818336E-7	3.511600189919249E-8	0.8125225783867582	4127564.918158339	1.5111711845180282E7	1.5111711845180284E7	8.380357368713285E7	418257.5718139317	-101.88214446098105
27000	-78.36082971665994	22.28970074213727	-100.6505304587972	5.330776009591338E-7	-1.8644697891520775E-7	-1.8644697891520775E-7	1.581043645188786E-7	0.6422264736347871	3192775.005425713	3765128.5334790987	3765128.5334790996	1.076502122805975E7	366880.8906968201	-100.6505304587972
28000	-78.55298973480524	21.31858684580606	-99.8715765806113	1.1634593052519258E-5	5.881131200220962E-7	5.881131200220962E-7	1.703213762225761E-7	-0.41778292919624443	104124.7866876146	-359538.85841354105	-359538.858413541	7112727.401918401	250369.96815422582	-99.8715765806113
29000	-77.62730753977043	20.822640953637332	-98.44994849340776	5.5453032746532E-6	9.128671925414344E-7	9.128671925414344E-7	2.3247036839037155E-7	-0.8040094363781084	510035.88173282455	-2002814.4949252065	-2002814.494925206	1.216629742855781E7	336020.0328866725	-98.44994849340776
30000	-80.70352326395539	17.574318488019994	-98.27784175197539	2.9775242722430098E-6	6.344364531480713E-7	6.344364531480713E-7	1.6876814566279618E-7	-0.8949839230347632	1687653.8295775736	-6344260.675342515	-6344260.675342516	2.9774755306912325E7	420051.43638763356	-98.27784175197539
31000	-82.07762354855353	17.75885560627578	-99.83647915482932	2.2645000265291554E-6	-1.6161717755193749E-7	-1.6161717755193749E-7	1.0935291874783531E-7	0.32477767116641243	493671.2942863383	729617.1161645314	729617.1161645314	1.0223034481466234E7	348356.54780355917	-99.83647915482932
32000	-83.72307098824508	14.595006562016577	-98.31807755026166	1.950352213528206E-6	1.2052301946244946E-7	1.2052301946244946E-7	6.876016034413915E-8	-0.3291130015471684	575010.3615039476	-1007879.9212189072	-1007879.9212189071	1.630992024666604E7	382399.0365998281	-98.31807755026166
33000	-84.60128934879575	14.484290274212167	-99.08557962300792	8.95910187959892E-6	1.3025009168186183E-6	1.3025009168186183E-6	2.0298081305617522E-7	-0.9658691751108889	1663543.3675299438	-1.0674736832272064E7	-1.0674736832272062E7	7.342494241910034E7	297929.3392414096	-99.08557962300792
34000	-78.05914739984493	19.75000970979776	-97.8091571096427	3.655442688882431E-6	6.845474903800815E-7	6.845474903800815E-7	1.9687453283555646E-7	-0.806935501149336	784178.5308034084	-2726647.4619131787	-2726647.461913178	1.4560134497427382E7	371827.7589454218	-97.8091571096427
35000	-78.9636713426731	20.562748257855972	-99.52641960052907	8.985837615544056E-6	6.506784676975746E-7	6.506784676975746E-7	1.243858401057911E-7	-0.6154626186525565	179145.52181352617	-937133.4673574358	-937133.4673574357	1.2941767062867668E7	386113.3752001773	-99.52641960052907
36000	-76.95771764577916	22.82260779894566	-99.78032544472481	1.183886947845445E-5	8.155130284180619E-7	8.155130284180619E-7	1.511651345299952E-7	-0.6096070345195321	134421.2478091679	-725182.2930295961	-725182.2930295961	1.052753078870806E7	292280.74001548067	-99.78032544472481
37000	-79.45068917165963	19.62849326434707	-99.0791824360067	3.347289106423125E-6	-6.899147046437478E-7	-6.899147046437478E-7	6.054715062594367E-7	0.48462067086944455	390448.9658915832	444903.64979475026	444903.6497947503	2158558.341113845	256518.03276017014	-99.0791824360067
38000	-79.2422945668732	19.10058987407507	-98.34288444094827	2.0321089543824575E-6	8.835945445404573E-8	8.835945445404573E-8	2.9431544608413166E-7	-0.11425441828565869	498608.46912907384	-149692.3552759035	-149692.35527590354	3442655.6551112295	239258.5994263043	-98.34288444094827
39000	-81.31788339645533	16.475688153086367	-97.7935715495417	4.821865011341896E-6	-1.1450457455945487E-7	-1.1450457455945487E-7	2.2544382710135427E-7	0.10982371722042833	209920.53826126116	106620.1822154619	106620.1822154619	4489847.921846039	227709.58391491853	-97.7935715495417
40000	-81.5504119447092	18.430880104952514	-99.98129204966172	4.994437813517886E-6	-5.178366393196839E-10	-5.178366393196839E-10	5.930405653363306E-7	3.0088966441000324E-4	200222.75336535575	174.8323534314188	174.8323534314188	1686225.4438993884	301365.651043748	-99.98129204966172
41000	-76.10319115098689	21.852959975865858	-97.95615112685275	6.88700900206323E-6	1.1540851746694185E-6	1.1540851746694185E-6	4.86441746724398E-7	-0.6305319780883083	241025.6003503847	-571834.2924991056	-571834.2924991054	3412423.9757762086	380580.52416662313	-97.95615112685275
42000	-74.51606370584209	24.57853763656945	-99.09460134241154	5.0102358904797504E-6	1.5390425364019376E-6	1.5390425364019376E-6	8.292339010877573E-7	-0.7550626916269263	464295.26110357925	-861723.2789818491	-861723.2789818491	2805274.5768224886	255445.2792225753	-99.09460134241154
43000	-78.58918656076125	21.466956630045132	-100.05614319080638	9.085335056907954E-6	1.5168026757238105E-6	1.5168026757238105E-6	2.846384923894185E-7	-0.9432173847036296	997521.5188519959	-5315666.536122487	-5315666.536122487	3.183974573912204E7	395059.7320949058	-100.05614319080638
44000	-75.4892216759039	23.13322390356216	-98.62244557946607	1.928941584140646E-6	2.437324029942969E-7	2.437324029942969E-7	4.4798134485639185E-8	-0.8291321736406816	1658729.3937232064	-9024619.12066966	-9024619.12066966	7.14224407137931E7	495089.3546603924	-98.62244557946607
45000	-75.92465744209181	22.257737067348007	-98.18239450943982	4.269829682789376E-6	5.753179180340117E-7	5.753179180340117E-7	9.097998867293597E-8	-0.9230594757396078	1582856.6700115222	-1.0009297838131845E7	-1.0009297838131843E7	7.428587859592493E7	414891.110341888	-98.18239450943982
46000	-76.01786909929793	22.110088794577166	-98.12795789387509	7.138276982403886E-6	1.0008435523544278E-6	1.0008435523544278E-6	1.5936173187298267E-7	-0.9383772657072326	1172809.1137187588	-7365623.01257803	-7365623.01257803	5.253354241835668E7	488687.11521563225	-98.12795789387509
47000	-79.44246361165582	19.4193118443913	-98.86177545604713	5.494943737756756E-6	5.603039982204657E-7	5.603039982204657E-7	8.653641035858059E-8	-0.8125360871803469	535589.9391211434	-3467825.659196371	-3467825.659196371	3.400922882962442E7	341140.3707176652	-98.86177545604713
48000	-78.09396723123318	20.319350373757207	-98.41331760499038	2.4167195209491387E-6	4.880979790718023E-7	4.880979790718023E-7	1.0891805035829077E-7	-0.9513579573144862	4359382.753023418	-1.9535842817161046E7	-1.9535842817161042E7	9.672781842737733E7	394899.61983277876	-98.41331760499038
49000	-84.55672265067423	16.007153275893472	-100.5638759265677	1.7919023785519314E-6	3.1567418789333014E-7	3.1567418789333014E-7	6.506750525328306E-8	-0.9244848977719867	3840054.0040160255	-1.8629973970350217E7	-1.8629973970350217E7	1.0575174008560893E8	365851.60160028626	-100.5638759265677
50000	-81.94170429751965	19.525055696859983	-101.46675999437963	1.5005880683778517E-6	-3.0323410550568555E-8	-3.0323410550568555E-8	5.1531107670823E-8	0.10904670882879444	674425.1190305375	396864.5483155095	396864.5483155096	1.963928842935687E7	459673.68634675635	-101.46675999437963
51000	-80.71311214814301	17.057767052343145	-97.77087920048615	2.050370942298174E-6	9.314665161739866E-8	9.314665161739866E-8	1.4200734913643777E-7	-0.17262179102306283	502696.10771055165	-329732.64763465925	-329732.6476346592	7258170.07587276	352257.84337098413	-97.77087920048615
52000	-84.0180609044676	15.4204516957721	-99.4385126002397	4.406990136315506E-6	4.795324456153767E-7	4.795324456153767E-7	8.130063215777104E-8	-0.801124469103582	633479.9053606534	-3736430.5812074244	-3736430.5812074244	3.433847462662852E7	427539.5774605102	-99.4385126002397
53000	-86.29621557630526	13.467527879696512	-99.76374345600178	4.601682783455052E-7	3.110654490689362E-8	3.110654490689362E-8	3.523567390885119E-8	-0.2442880066383103	2311032.712552874	-2040211.946571223	-2040211.946571223	3.0181456080181763E7	367362.39036285935	-99.76374345600178
54000	-84.83032893253065	14.533445672714855	-99.3637746052455	1.0415600242704813E-6	1.9767186880815752E-7	1.9767186880815752E-7	9.442024880708668E-8	-0.6303331479082083	1593047.8799873271	-3335097.6672530607	-3335097.6672530603	1.7573084264305647E7	412354.9045798864	-99.3637746052455
55000	-83.93834851366614	16.101381861110355	-100.0397303747765	3.002311156349452E-7	-6.433884910021515E-9	-6.433884910021515E-9	2.697743866401534E-8	0.07148996443348372	3347877.742457055	798439.7761423856	798439.7761423854	3.7258432208689086E7	334675.5078330402	-100.0397303747765
