# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 23 12:17:12 CEST 2020 [seed=1587637032504]
# -overwrite Clade_128.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-1.4848865427073404E8	-5.260245465476639	-1.4848864901048857E8	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	972852.9106942444	-1.4848864901048857E8
1000	-69.43478370507717	9.040974581412707	-78.47575828648988	4.817029017666783E-6	3.58224531027199E-6	3.58224531027199E-6	2.6658260569519943E-6	-0.9996541821074806	3.0020531843727976E8	-4.0340557527606934E8	-4.0340557527606934E8	5.424576470018032E8	1008605.2756157938	-78.47575828648988
2000	-64.18485728856689	11.749981802793643	-75.93483909136053	2.03974630584496E-6	1.5419559316005137E-6	1.5419559316005137E-6	1.1664758712453086E-6	-0.9996454749812249	6.915505822903756E8	-9.141556620678556E8	-9.141556620678556E8	1.2092729736670907E9	741171.4990527715	-75.93483909136053
3000	-60.30623522035063	13.061223298123945	-73.36745851847458	7.484920834617498E-7	4.819779436545417E-7	4.819779436545417E-7	4.5749471381931586E-7	-0.8236458577336986	4154192.5178012843	-4376507.764559028	-4376507.764559027	6796538.011974324	685540.2719285525	-73.36745851847458
4000	-60.09919507722984	11.377544966677082	-71.47674004390691	2.600695681014052E-6	3.823620028482938E-8	3.823620028482938E-8	3.4020155872566136E-7	-0.04065011794640468	385148.93320766813	-43287.96083351378	-43287.96083351379	2944299.1704458566	492572.5963408245	-71.47674004390691
5000	-60.23500653069987	11.769629254710201	-72.00463578541007	1.8906954081860358E-6	9.790431063758956E-7	9.790431063758956E-7	6.404978310417072E-7	-0.889676660112786	2537017.894617703	-3877998.894138346	-3877998.8941383464	7489062.181581605	634923.2833039728	-72.00463578541007
6000	-58.46960232333818	12.89982017059347	-71.36942249393165	2.9075719667840294E-6	9.945806327143563E-7	9.945806327143563E-7	9.019994867413594E-7	-0.6141459841041405	552209.2693507661	-608887.9789563565	-608887.9789563566	1780032.267161331	676334.7978218143	-71.36942249393165
7000	-61.50941466340396	10.995198669032295	-72.50461333243625	9.25558140255044E-6	-1.8967050415778164E-6	-1.8967050415778164E-6	4.125655745076787E-6	0.30693856115395357	119280.48254524442	54837.317164762375	54837.317164762375	267596.30084270606	708804.1427965111	-72.50461333243625
8000	-58.5228640491201	13.058995946031375	-71.58185999515148	2.6095206082771497E-5	-1.5058836898166511E-5	-1.5058836898166511E-5	1.0326035389546151E-5	0.9173694207578599	241875.94275898297	352736.57644881203	352736.57644881203	611251.3016515741	756428.147768024	-71.58185999515148
9000	-59.92884675541916	13.267849102143854	-73.19669585756301	3.9532599728976286E-5	-1.149946753064751E-5	-1.149946753064751E-5	4.745124558681784E-6	0.8396073565862722	85730.43791739599	207761.5402983567	207761.5402983567	714237.7496871835	534325.9376027791	-73.19669585756301
