# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 04 10:44:21 CEST 2020 [seed=1588581861525]
# -overwrite Clade_19.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-2.4539182933118057E9	-19.449630797415534	-2.453918273862175E9	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	406043.88945339894	-2.453918273862175E9
1000	-199.98187530015542	-5.147597174520271	-194.83427812563514	7.978096423717318E-10	3.7400176030457647E-10	3.7400176030457647E-10	4.3616382337360053E-10	-0.6340144925281279	2.0959500416069646E9	-1.7972352658877146E9	-1.7972352658877146E9	3.833809829044798E9	490827.5193722315	-194.83427812563514
2000	-200.64413435306287	-5.992615715057621	-194.65151863800526	6.093741768808802E-10	3.3957182325722807E-10	3.3957182325722807E-10	3.1160268448689243E-10	-0.779271921299806	4.178458039910094E9	-4.553512166791938E9	-4.553512166791937E9	8.171445739931092E9	481374.51664376503	-194.65151863800526
3000	-193.62071967054288	0.8343509818185915	-194.45507065236148	2.341609922696123E-10	2.8146931705011313E-10	2.8146931705011313E-10	6.191626884919545E-10	-0.7392160636165294	9.415666679260841E9	-4.2803310326046777E9	-4.280331032604677E9	3.5609087780558233E9	376319.9247769069	-194.45507065236148
4000	-189.7439624339011	5.987511398767232	-195.7314738326683	2.8513500408782414E-10	-3.7852175394033655E-11	-3.7852175394033655E-11	5.120914767391322E-10	0.0990585124778636	3.5418654865359545E9	2.618034466657006E8	2.618034466657006E8	1.9721277854745805E9	403945.20384627243	-195.7314738326683
5000	-184.2397670560434	8.100011095294292	-192.3397781513377	1.115030562370874E-9	1.0150120117187825E-9	1.0150120117187825E-9	1.6353917008943762E-9	-0.7516521453144317	2.0616025873915102E9	-1.279541401884645E9	-1.2795414018846447E9	1.4056264876159306E9	479988.62272817094	-192.3397781513377
6000	-181.4084009627673	8.469830059520275	-189.87823102228757	2.714032102456545E-9	1.5541870056021343E-9	1.5541870056021343E-9	2.183117701172597E-9	-0.6384945695141472	6.220498472060306E8	-4.428445561341598E8	-4.4284455613415974E8	7.733267215682212E8	361497.4011782026	-189.87823102228757
7000	-178.79020095698326	10.318135271319154	-189.10833622830242	2.931805122534234E-9	3.9103673188843344E-9	3.9103673188843344E-9	8.77390203810315E-9	-0.7709986442517484	8.41024443834404E8	-3.748291792261589E8	-3.7482917922615886E8	2.810288696981258E8	487050.58552816836	-189.10833622830242
8000	-175.18999363462467	14.937193024982053	-190.12718665960674	2.1314021427837886E-9	2.8091113785859744E-10	2.8091113785859744E-10	3.973215472301273E-9	-0.09653064339874162	4.7358768659549147E8	-3.3483222051460072E7	-3.3483222051460072E7	2.540526223766574E8	429476.2270375072	-190.12718665960674
9000	-177.37596780458276	12.890935433636468	-190.26690323821921	3.570671377380974E-9	1.7602633689975324E-9	1.7602633689975324E-9	2.7096939131654695E-9	-0.565903776825331	4.12001729257157E8	-2.6764334836911368E8	-2.6764334836911362E8	5.429110553565911E8	454593.2145429635	-190.26690323821921
10000	-175.67915157241154	13.888264182446527	-189.56741575485808	4.623575946740437E-9	4.7387816620127E-9	4.7387816620127E-9	9.77162408951827E-9	-0.7050084552340637	4.300172713864272E8	-2.085383086093725E8	-2.085383086093725E8	2.034684812320954E8	515693.2213366179	-189.56741575485808
11000	-173.83809468937616	14.677455278331738	-188.5155499677079	1.7634228505066407E-9	7.589676502702931E-10	7.589676502702931E-10	3.671306274861254E-9	-0.2982872737740871	6.224627727152164E8	-1.2868147537112069E8	-1.2868147537112069E8	2.9898488298615646E8	454797.29982461355	-188.5155499677079
12000	-168.56203929901764	17.38103832539169	-185.94307762440934	6.357067864962898E-9	8.640008787777383E-9	8.640008787777383E-9	4.821285248984468E-8	-0.4935195335736372	2.0795508515727267E8	-3.726669695804215E7	-3.7266696958042145E7	2.7419754711409725E7	380983.0936055642	-185.94307762440934
13000	-163.17046538957348	23.50867483426168	-186.67914022383516	1.3626445090295258E-7	1.8010314259048246E-7	1.8010314259048246E-7	6.223258809594451E-7	-0.6184734691269499	1.1884669288917119E7	-3439462.1099199546	-3439462.109919955	2602266.729323137	398719.47315137	-186.67914022383516
14000	-162.57288437509789	24.022897429792327	-186.5957818048902	2.4725522648047917E-7	3.528903857102846E-7	3.528903857102846E-7	1.0978679529163904E-6	-0.6773170873802636	7472456.2306766035	-2401889.9125726707	-2401889.912572671	1682901.7121534636	445213.3824862334	-186.5957818048902
15000	-159.08713503323418	22.90253604929203	-181.9896710825262	5.348787384331218E-8	2.3008634779798824E-8	2.3008634779798824E-8	6.439183573568633E-7	-0.12397890029789244	1.8987681570408963E7	-678472.0851288527	-678472.0851288527	1577235.2268133287	383090.9435967526	-181.9896710825262
16000	-156.36396938696728	28.751885658510876	-185.11585504547816	5.6728678187776E-7	5.709849169406254E-7	5.709849169406254E-7	3.4177145498530317E-6	-0.4100675564378859	2119117.9704664773	-354033.1940261716	-354033.19402617146	351740.2042651434	380884.65619571274	-185.11585504547816
17000	-161.2168762636344	24.41952096368987	-185.63639722732427	4.7266025112892123E-7	6.525881024038602E-8	6.525881024038602E-8	1.4696307019448894E-6	-0.07829977298995802	2128735.5373921413	-94526.29718663113	-94526.29718663113	684640.4830541977	370200.79415552074	-185.63639722732427
