# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 04 10:45:03 CEST 2020 [seed=1588581902672]
# -overwrite Clade_45.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-1.43431570253757E9	-8.09812253186442	-1.4343156944394474E9	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	1691598.0005160298	-1.4343156944394474E9
1000	-98.0386996847582	6.110333188013609	-104.14903287277181	2.7000623554597268E-8	5.4793042324339693E-11	5.4793042324339693E-11	5.0953746823945716E-11	-0.04671436561366074	3.711717999694739E7	-3.9913909011635356E7	-3.9913909011635356E7	1.966856349089576E10	939008.0103324959	-104.14903287277181
2000	-92.72231512056243	9.997959791560728	-102.72027491212316	2.4124498428893187E-7	4.2457509307415235E-9	4.2457509307415235E-9	1.878254762768067E-10	-0.6307367234998532	6883696.860985336	-1.5560435641541335E8	-1.5560435641541335E8	8.84149144193194E9	1256710.5953113427	-102.72027491212316
3000	-89.25574239363233	11.573526849611692	-100.82926924324403	3.6059723056959953E-7	1.7656113123756494E-9	1.7656113123756494E-9	7.02333003451201E-10	-0.11094618439247025	2807737.750259066	-7058437.393204471	-7058437.393204473	1.4415703831857367E9	1434146.3159081498	-100.82926924324403
4000	-92.19290170600249	8.890948839855469	-101.08385054585796	6.851502335488894E-7	1.7174174054735555E-8	1.7174174054735555E-8	8.06644599854867E-10	-0.7305363654523166	3129920.428132118	-6.6638762870147415E7	-6.663876287014741E7	2.658501293766793E9	637312.1794087018	-101.08385054585796
5000	-95.79989046645035	8.312738085999785	-104.11262855245013	2.3566192070742006E-7	4.868000649450876E-9	4.868000649450876E-9	2.001429936819005E-10	-0.7088196118336824	8528099.26266849	-2.0742566095135832E8	-2.0742566095135832E8	1.0041561861606833E10	1428062.5725263588	-104.11262855245013
6000	-87.70868247059742	14.890123984416347	-102.59880645501377	3.8207915229414546E-7	5.949734904038002E-9	5.949734904038002E-9	1.4805244293378077E-10	-0.7910667962077684	6994028.728300436	-2.810667356784221E8	-2.810667356784221E8	1.8049499992547607E10	754935.4340212779	-102.59880645501377
7000	-87.90103198473935	13.744132887116287	-101.64516487185563	3.1238625168709196E-7	-3.2179102500179202E-9	-3.2179102500179202E-9	5.158994056185452E-10	0.2534810265940778	3420971.6344035277	2.133822905682361E7	2.133822905682361E7	2.0714590758597443E9	1853770.0173385742	-101.64516487185563
8000	-87.72672376005409	13.566750417875907	-101.29347417793	2.381473279220694E-6	2.6020219812461524E-8	2.6020219812461524E-8	3.799770709268219E-9	-0.2735327988167669	453866.51332612196	-3108005.02079126	-3108005.02079126	2.84456893986475E8	1276510.923534408	-101.29347417793
9000	-88.77528340329881	11.86886671460105	-100.64415011789987	2.958386784295035E-7	4.738326364949585E-9	4.738326364949585E-9	4.4858248252581585E-10	-0.41131669613589367	4068542.418658175	-4.297555647000623E7	-4.297555647000623E7	2.6831904034525943E9	1093492.80504688	-100.64415011789987
10000	-85.82478797950904	14.926473818986125	-100.75126179849516	8.589648141915819E-7	-1.831147106351403E-8	-1.831147106351403E-8	1.0634327993964977E-9	0.6058714978779883	1839399.1989466634	3.1672998260799777E7	3.1672998260799777E7	1.4857348692310503E9	1504970.0464798575	-100.75126179849516
11000	-95.51712329004582	7.399303077590834	-102.91642636763665	1.4922045170688037E-6	2.0271299172666137E-8	2.0271299172666137E-8	5.885087671820949E-10	-0.6840548706351737	1259516.1694890116	-4.338427990932915E7	-4.3384279909329146E7	3.193590006198096E9	1611165.6213171228	-102.91642636763665
12000	-84.21993369247215	15.95389364274652	-100.17382733521868	1.9854714201285436E-6	-3.0238900855190726E-8	-3.0238900855190726E-8	3.0396441606303645E-9	0.3892447900713287	593595.2307059235	5905187.048509017	5905187.048509017	3.8773168943788743E8	1990045.2390699896	-100.17382733521868
13000	-83.33380858711405	17.93476510970758	-101.26857369682163	6.607313275578904E-6	1.1329185951629154E-7	1.1329185951629154E-7	3.359417490050428E-9	-0.7604212878024039	358847.7797813823	-1.2101661188325608E7	-1.2101661188325608E7	7.05782983592775E8	1757772.8764119677	-101.26857369682163
14000	-80.96394788806434	20.080889009732715	-101.04483689779705	1.4312738625462694E-5	-3.7081468657452194E-7	-3.7081468657452194E-7	2.560627396916099E-8	0.6125229457501458	111821.51371297015	1619332.028146783	1619332.0281467827	6.2503123273806594E7	1380805.2648159007	-101.04483689779705
15000	-82.06045182214075	17.997867657932257	-100.05831948007301	2.9216758292812215E-6	-8.172138323407067E-8	-8.172138323407067E-8	1.0250569217467188E-7	0.1493295319428943	350075.76798530604	279093.5350959731	279093.53509597306	9978059.637867164	1685173.3323589761	-100.05831948007301
16000	-81.59407277874115	20.40492788516429	-101.99900066390545	1.3745590333402104E-5	2.7437145458795444E-7	2.7437145458795444E-7	1.757908086883186E-8	-0.5581605598053508	105671.99739764867	-1649311.4658010004	-1649311.4658010004	8.262798247408783E7	1244445.6090792934	-101.99900066390545
17000	-82.24272065405646	18.862535703037533	-101.10525635709399	2.238592318114154E-6	2.7147724116238365E-8	2.7147724116238365E-8	1.256488739918414E-9	-0.5118781857960887	605312.9611986525	-1.3078405522099093E7	-1.307840552209909E7	1.078440977578693E9	1068910.7604657353	-101.10525635709399
18000	-89.06734295122426	13.803421973790634	-102.8707649250149	2.7076380770110725E-6	7.627552434099923E-8	7.627552434099923E-8	4.050214809025502E-9	-0.728368015780292	786669.4052719756	-1.4814923207635762E7	-1.4814923207635764E7	5.2590199191102815E8	1484400.0764582194	-102.8707649250149
19000	-78.37063147922065	20.821169348480126	-99.19180082770077	2.076264471739087E-6	3.203438023475772E-8	3.203438023475772E-8	1.8021711076931578E-7	-0.05236932527331157	482958.74736730964	-85848.03121536266	-85848.03121536266	5564122.541937283	1085346.9017633367	-99.19180082770077
20000	-81.85510622789418	19.8379711607201	-101.69307738861428	1.213234894211989E-6	6.338995967990412E-8	6.338995967990412E-8	3.009328447833626E-8	-0.33175175871844786	926177.0256741727	-1950944.3828307968	-1950944.382830797	3.733956945026371E7	1314693.5443525277	-101.69307738861428
21000	-81.1110154785609	21.451512198304968	-102.56252767686587	6.588444068969194E-6	2.7597035575626815E-7	2.7597035575626815E-7	3.771964331956353E-7	-0.1750601164518932	156579.44511740006	-114559.10334856258	-114559.10334856258	2734954.0603189333	1374204.363535655	-102.56252767686587
22000	-83.60917316409524	15.292298088568803	-98.90147125266404	4.331977293987649E-6	3.60717390390315E-8	3.60717390390315E-8	1.8095431538206322E-8	-0.12883667922240633	234737.8563233581	-467930.40983852436	-467930.4098385244	5.619534750995602E7	1255887.5982799013	-98.90147125266404
23000	-82.5624053239805	16.458178432266813	-99.0205837562473	1.6554110621941577E-6	-4.8411758731315256E-8	-4.8411758731315256E-8	2.0724553411338164E-7	0.08265237611642462	608234.6720462412	142081.27726898994	142081.27726898997	4858384.084476976	1691408.9105724057	-99.0205837562473
24000	-87.90318527343956	18.56541013034812	-106.46859540378767	2.2376012884592794E-5	6.511187955150376E-7	6.511187955150376E-7	9.10031797018381E-8	-0.45628962796500194	56441.93864734363	-403836.5168008491	-403836.5168008491	1.3878037564646192E7	1504126.5809207142	-106.46859540378767
