# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 04 10:44:50 CEST 2020 [seed=1588581889647]
# -overwrite Clade_27.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-2.868679316753951E8	-8.09812253186442	-2.8686792357727253E8	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	518086.333916357	-2.8686792357727253E8
1000	-88.61238449144352	7.855837492872439	-96.46822198431596	1.0913887326819257E-6	-6.765845497904495E-7	-6.765845497904495E-7	4.2053958855681163E-7	0.9986858590841936	3.488462485914206E8	5.612408164931387E8	5.612408164931387E8	9.053294279798852E8	456916.62770733645	-96.46822198431596
2000	-91.19252100510604	5.630157762955232	-96.82267876806128	3.34397892516991E-6	-2.009753528377183E-6	-2.009753528377183E-6	1.2091448136327747E-6	0.9994748612578152	2.848042464815543E8	4.733811308700252E8	4.733811308700253E8	7.876470934625852E8	436780.71526460774	-96.82267876806128
3000	-84.01550191350239	10.108114515234409	-94.1236164287368	6.592087911536232E-6	-4.0398205366112425E-6	-4.0398205366112425E-6	2.478717398711929E-6	0.9993947640504931	1.2535848733142096E8	2.0430961263400173E8	2.0430961263400173E8	3.3338781152516824E8	602275.9387352759	-94.1236164287368
4000	-85.47941314959874	10.322951439521379	-95.80236458912012	4.907772631741763E-6	-2.8891918749006478E-6	-2.8891918749006478E-6	1.7047194635372941E-6	0.9988670974744699	8.997857300818121E7	1.5249744465928933E8	1.5249744465928933E8	2.5904225739079747E8	538669.4507414274	-95.80236458912012
5000	-78.82830624560538	14.205749800910619	-93.034056046516	1.6038700962009504E-5	-8.95869288915265E-6	-8.95869288915265E-6	5.036573358746488E-6	0.9967642929233117	9650166.561199086	1.716501922896036E7	1.716501922896036E7	3.0730444030934695E7	606373.5621345153	-93.034056046516
6000	-77.80937047289305	16.93155239077689	-94.74092286366994	5.35909688947463E-5	-3.0991585799153084E-5	-3.0991585799153084E-5	1.885657367546634E-5	0.9749146655317823	376651.89803648804	619043.513170109	619043.513170109	1070456.4094845501	554860.8227609304	-94.74092286366994
7000	-84.61575847915248	10.553483145356239	-95.16924162450871	1.1332611395316685E-4	-7.374402277911348E-5	-7.374402277911348E-5	4.979873335949004E-5	0.9816409754195146	242546.73129465993	359173.22532028524	359173.22532028524	551959.3904375614	701714.7146965151	-95.16924162450871
8000	-85.53168445570263	9.461608951476425	-94.99329340717905	8.00231651838846E-5	-5.441862794815723E-5	-5.441862794815723E-5	3.7230850014497985E-5	0.9969841393271479	2074905.8023584837	3032794.7613887293	3032794.76138873	4459756.618462272	741117.864158111	-94.99329340717905
9000	-82.52997196716277	11.834897416365177	-94.36486938352795	6.929200935655083E-5	-4.1378487085902376E-5	-4.1378487085902376E-5	2.4732151329052086E-5	0.9995443815532086	1.5841069425962334E7	2.6503132620699044E7	2.6503132620699044E7	4.438188640679095E7	585282.6424246309	-94.36486938352795
10000	-79.5423949390943	14.168679544310415	-93.7110744834047	7.194764986913574E-5	-4.636803158975536E-5	-4.636803158975536E-5	2.9919933376505076E-5	0.9993785926785005	1.1186957387831934E7	1.7336843201648504E7	1.7336843201648504E7	2.6900972108203612E7	496789.65719029686	-93.7110744834047
11000	-83.1627679037215	11.08126418421442	-94.24403208793592	4.188409480205229E-5	-2.5386236014727256E-5	-2.5386236014727256E-5	1.546992101450387E-5	0.997308908104113	4441985.113041067	7289325.029380694	7289325.029380695	1.2026469004559664E7	537923.1603108622	-94.24403208793592
