# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 04 10:44:16 CEST 2020 [seed=1588581856131]
# -overwrite Clade_18.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-9.797411222257279E7	-5.260245465476639	-9.797410696232732E7	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	532839.3647786166	-9.797410696232732E7
1000	-63.793371914742195	14.65142662504665	-78.44479853978885	2.0341819906617668E-8	5.09501612939216E-9	5.09501612939216E-9	1.2119388726546974E-8	-0.32449671369520616	5.494546380557254E7	-2.3099186818978064E7	-2.3099186818978064E7	9.222335834234649E7	436646.07219978556	-78.44479853978885
2000	-61.57514823724004	15.251557178616492	-76.82670541585654	4.0661202618703785E-7	-2.7506369236173604E-8	-2.7506369236173604E-8	7.050356120370518E-9	0.5137331985838514	3341148.852864839	1.3035210200855551E7	1.3035210200855551E7	1.9269257916357186E8	456358.2720413733	-76.82670541585654
3000	-62.015286671440506	15.032303156555841	-77.04758982799635	3.626204116678087E-7	-1.5878479148213013E-8	-1.5878479148213013E-8	8.231509608199131E-9	0.2906317353255798	3012129.6304431963	5810360.408383288	5810360.408383288	1.3269251189358427E8	327012.5186668255	-77.04758982799635
4000	-59.95985162936351	15.952026127117133	-75.91187775648065	1.8309997342017124E-6	-4.371223779699133E-7	-4.371223779699133E-7	1.2551396659451784E-7	0.9118278909917531	3239900.678150406	1.1283470096954916E7	1.1283470096954916E7	4.7263722448498E7	368760.85841409926	-75.91187775648065
5000	-62.68683889384059	13.526685053855033	-76.21352394769562	9.528949652316861E-6	-1.4220236235342577E-6	-1.4220236235342577E-6	2.898581236775644E-7	0.8556409412284302	391757.1937711924	1921933.3140092462	1921933.3140092462	1.2878833713597164E7	462249.1611828818	-76.21352394769562
6000	-62.07088768237415	12.744664945867497	-74.81555262824165	2.2169114173816143E-6	-4.4842489136945777E-7	-4.4842489136945777E-7	1.9254836887744026E-7	0.6863499708769659	852822.4380583708	1986133.7251170436	1986133.7251170436	9818996.7069222	254081.9355256237	-74.81555262824165
7000	-61.48742194495218	12.901326684531918	-74.3887486294841	9.656075638979472E-6	-3.934817889276204E-6	-3.934817889276204E-6	1.840699007440678E-6	0.9333250421783227	803399.7919918037	1717408.3655130183	1717408.365513018	4214534.330954837	445678.63086759986	-74.3887486294841
8000	-59.73674177614141	15.723954854634703	-75.46069663077611	5.242325501312479E-6	-2.1582156382765644E-6	-2.1582156382765644E-6	1.2791147317055229E-6	0.8334472022575925	624677.2306902561	1054000.9701501795	1054000.9701501795	2560177.9851056407	463156.0717297876	-75.46069663077611
9000	-64.81531765922256	14.097337326872358	-78.91265498609492	1.2414895654310206E-5	-3.92898037524813E-6	-3.92898037524813E-6	1.4144951545416833E-6	0.9375783939346244	665982.327260152	1849869.5351947255	1849869.5351947253	5845266.471222688	573647.2532179264	-78.91265498609492
10000	-61.963181920327074	15.734784119184313	-77.69796603951139	1.23189312163095E-5	-6.497730231893499E-6	-6.497730231893499E-6	5.4863378359598014E-6	0.7903762615763393	216292.86674969466	256165.90542615292	256165.90542615298	485660.3854402902	465610.7533417245	-77.69796603951139
