# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 23 12:16:30 CEST 2020 [seed=1587636990143]
# -overwrite Clade_97.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-3.138711873209552E8	-19.449630797415534	-3.138711678713244E8	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	628009.1891536495	-3.138711678713244E8
1000	-179.2526965960551	2.492621954218661	-181.74531855027377	8.871575750615056E-9	-1.0794365838241155E-9	-1.0794365838241155E-9	2.113099959243522E-9	0.24930829551402123	1.2018990568659544E8	6.139670801514115E7	6.139670801514115E7	5.046017099634182E8	555668.937670489	-181.74531855027377
2000	-176.76027559687475	4.175618713249293	-180.93589431012404	1.6193444153733566E-8	4.915784606234382E-9	4.915784606234382E-9	8.110517385340064E-9	-0.4289423744519636	7.567738586454415E7	-4.5868063749596104E7	-4.5868063749596104E7	1.5109732998206982E8	551921.1605769516	-180.93589431012404
3000	-176.70626293604818	3.9704814269325652	-180.67674436298074	2.1689233359412935E-8	-4.985858790273585E-9	-4.985858790273585E-9	2.58911377294153E-8	0.21039833855560597	4.8241347050945766E7	9289840.669123365	9289840.669123365	4.0412199907756574E7	547764.6701357998	-180.67674436298074
4000	-174.51692905660764	8.987530700520594	-183.50445975712822	1.432731949055689E-7	3.848041910997337E-8	3.848041910997337E-8	2.047469724311786E-8	-0.710474633155585	1.409391980726915E7	-2.648830088407623E7	-2.6488300884076234E7	9.862323704000412E7	583089.1524011539	-183.50445975712822
5000	-174.38201651423213	7.60565957415368	-181.98767608838583	2.074350516484714E-8	9.72622425783042E-9	9.72622425783042E-9	7.464899817518743E-9	-0.781611994085276	1.2390132353478426E8	-1.614344583316691E8	-1.614344583316691E8	3.442976875112954E8	508748.2477759091	-181.98767608838583
6000	-168.78145835172774	11.72005397888892	-180.50151233061666	1.9573574924639946E-8	6.259302689327201E-9	6.259302689327201E-9	5.22461238483068E-9	-0.6189617898846913	8.281799652003242E7	-9.92194004377474E7	-9.92194004377474E7	3.102707226090151E8	576152.0477007137	-180.50151233061666
7000	-170.6073609209719	9.659881992077922	-180.2672429130498	3.7925625023696436E-8	9.579269079391893E-9	9.579269079391893E-9	6.888485079649645E-9	-0.5926579824239442	4.064297783917041E7	-5.651896119501746E7	-5.651896119501746E7	2.237662301002151E8	531139.9005125456	-180.2672429130498
8000	-169.41632831575913	10.507517601539154	-179.92384591729828	3.4199473128899213E-8	1.5675843310323014E-8	1.5675843310323014E-8	2.034626240094166E-8	-0.5942632660216112	4.5203932327863194E7	-3.4827515059927315E7	-3.482751505992731E7	7.5982047144727E7	474645.2639389582	-179.92384591729828
9000	-170.28522657084875	10.437710443215732	-180.72293701406448	7.489662483157614E-8	4.005986041529388E-8	4.005986041529388E-8	2.6223570054832396E-8	-0.903925004973563	7.299238339517388E7	-1.115052101630778E8	-1.1150521016307782E8	2.0847211662179786E8	527144.1461807668	-180.72293701406448
10000	-167.01541444979372	13.567098652548784	-180.58251310234252	4.9761019991817785E-8	2.3781215380896137E-8	2.3781215380896137E-8	2.314308147088464E-8	-0.7007753503592288	3.9488115298445135E7	-4.057693769429086E7	-4.057693769429087E7	8.490524035345858E7	654681.2284982803	-180.58251310234252
11000	-171.77884220212624	8.157870433336273	-179.93671263546253	5.126055388067505E-8	3.401394695473742E-8	3.401394695473742E-8	3.655405078901447E-8	-0.7857739507200633	5.099386656693196E7	-4.745035461147439E7	-4.7450354611474395E7	7.150982690880714E7	622345.2005745063	-179.93671263546253
