# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 16:45:03 CEST 2020 [seed=1592491503523]
# -overwrite Clade_105.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-3.6517251565576543E12	-73.36929505878332	-3.651725156484285E12	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	777359.5704510189	-3.651725156484285E12
1000	-750.4849133968573	-49.819920937947074	-700.6649924589103	2.018271283450569E-11	-3.4993075932895407E-12	-3.4993075932895407E-12	1.0184110763411145E-12	0.7718462377923636	1.2256509146637556E11	4.2113932694194147E11	4.211393269419414E11	2.42897598235884E12	794202.4290573187	-700.6649924589103
2000	-743.529058548822	-54.535529783330084	-688.993528765492	2.7223747319637205E-11	-4.2920851644959725E-12	-4.2920851644959725E-12	1.9325557714351104E-12	0.5917365020770412	5.652497343508637E10	1.255384209295557E11	1.2553842092955571E11	7.962624503733065E11	782839.3009006882	-688.993528765492
3000	-739.9769985293726	-51.84286569234297	-688.1341328370297	2.4901653685346386E-11	-5.01313703323177E-12	-5.01313703323177E-12	2.1601624786994386E-12	0.6835216460293363	7.537183611991809E10	1.749170938025587E11	1.749170938025587E11	8.688621245828188E11	752261.8088744009	-688.1341328370297
4000	-715.9814139906288	-38.6505703314176	-677.3308436592112	3.37798838636164E-11	-4.309749126468454E-12	-4.309749126468454E-12	2.1883787316837107E-12	0.5012584093117909	3.953764600269253E10	7.786464603026988E10	7.786464603026988E10	6.10304364082425E11	874856.709724435	-677.3308436592112
5000	-714.0421313688437	-45.54263430305103	-668.4994970657926	2.8799206748610404E-11	-3.292970656930331E-12	-3.292970656930331E-12	4.590356029732547E-12	0.2864009225320009	3.782586355137334E10	2.7135032215568745E10	2.713503221556875E10	2.3731380699117526E11	761869.2523110008	-668.4994970657926
6000	-715.087173089905	-41.413073012578295	-673.6741000773268	2.2002591049330636E-11	2.077778032751472E-12	2.077778032751472E-12	6.078027162659533E-12	-0.17967221369741768	4.696533244112853E10	-1.605513325879047E10	-1.605513325879047E10	1.700155289773089E11	781083.7998140987	-673.6741000773268
7000	-717.2212527990745	-42.35485505179358	-674.8663977472809	3.752081513866116E-11	-2.1418201155239913E-12	-2.1418201155239913E-12	4.367882556837377E-12	0.1673059492401729	2.741937646368503E10	1.3445272692397663E10	1.3445272692397663E10	2.3553686302779095E11	869850.8073381532	-674.8663977472809
8000	-708.4048446685135	-39.1357980693103	-669.2690465992032	5.5255811619978025E-11	-6.182736098670596E-12	-6.182736098670596E-12	8.564031145731093E-12	0.2842186743081082	1.9688049519094036E10	1.4213635191506004E10	1.4213635191506002E10	1.2702886489782715E11	820751.3802560002	-669.2690465992032
9000	-711.1555406957026	-39.79478885977637	-671.3607518359262	3.857858697245755E-11	-4.819204849708506E-12	-4.819204849708506E-12	9.01260530649419E-12	0.2584503072678614	2.7776489240447056E10	1.4852596680227747E10	1.4852596680227749E10	1.188976627191223E11	830050.9615205197	-671.3607518359262
