# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 23 12:16:08 CEST 2020 [seed=1587636968409]
# -overwrite Clade_91.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-1.009667773413331E10	-59.17990972684439	-1.00966776749534E10	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	449152.8916807491	-1.00966776749534E10
1000	-539.1655215313494	-37.58835512510035	-501.57716640624915	3.124389799529466E-10	-2.7039450975826946E-10	-2.7039450975826946E-10	7.135908638928306E-10	0.5726517905656545	4.762339214813899E9	1.8045499773741198E9	1.8045499773741195E9	2.0851449783833485E9	482096.65891563834	-501.57716640624915
2000	-549.0786233321104	-49.4160967413528	-499.66252659075764	2.8779160973636873E-10	-2.3051032276706286E-10	-2.3051032276706286E-10	6.432161514108474E-10	0.5357631557988919	4.873691350858975E9	1.7465919720600457E9	1.7465919720600457E9	2.180616074620336E9	429225.57843233243	-499.66252659075764
3000	-534.9546389661014	-42.13542800735111	-492.81921095875026	4.3212881773182904E-10	-1.8702969359762168E-10	-1.8702969359762168E-10	6.451660263289462E-10	0.3542160230468159	2.6461323200154915E9	7.670976102807486E8	7.670976102807486E8	1.7723655374675035E9	484807.47988128936	-492.81921095875026
4000	-533.0145783854055	-40.24085787378402	-492.7737205116214	4.239344771355471E-10	-1.3670291793559713E-10	-1.3670291793559713E-10	8.930994148633974E-10	0.22216646942761864	2.4813283479037848E9	3.7980634615760493E8	3.79806346157605E8	1.1778315137862866E9	387429.0383516131	-492.7737205116214
5000	-517.2164767304768	-28.304329728228286	-488.91214700224845	8.049884628611958E-10	-3.3903393465090173E-10	-3.3903393465090173E-10	1.444131797668346E-9	0.3144451687925451	1.3785600023341658E9	3.2363986618002915E8	3.236398661800292E8	7.68437409267379E8	450473.3571025752	-488.91214700224845
6000	-522.9385478411269	-31.937707424139326	-491.0008404169876	1.2630320523372786E-9	-1.4552669094358475E-10	-1.4552669094358475E-10	8.880792189999898E-10	0.13740723939960373	8.069819688571258E8	1.3223754487933564E8	1.3223754487933566E8	1.1476950147223356E9	415016.0337342962	-491.0008404169876
7000	-520.5751258848926	-33.24504792890802	-487.33007795598456	1.1378198289915142E-9	-1.627223824986045E-10	-1.627223824986045E-10	6.57751096697218E-10	0.18809608438529404	9.111089262355578E8	2.2540109159413937E8	2.254010915941394E8	1.5760943734605396E9	386454.15513077495	-487.33007795598456
8000	-521.8600099935923	-34.84091471223553	-487.0190952813567	1.3429535549529405E-9	-9.070095278567258E-10	-9.070095278567258E-10	1.2446982733126267E-9	0.7015349450282433	1.4662385843762639E9	1.0684455780605108E9	1.0684455780605108E9	1.581982044577562E9	372148.4902990971	-487.0190952813567
9000	-509.150135356512	-25.98715289545672	-483.16298246105526	1.7586723693274235E-9	-4.760182490598216E-10	-4.760182490598216E-10	1.3276820933864831E-9	0.3115186724283449	6.297213463398238E8	2.2577607559328422E8	2.2577607559328422E8	8.341405956291163E8	417965.9675576975	-483.16298246105526
10000	-503.1967360500868	-25.66420980422929	-477.5325262458575	3.1114205758897065E-9	-1.4802439802804655E-9	-1.4802439802804655E-9	2.3663539018240852E-9	0.5455242937500525	4.5756708011394554E8	2.8622553684428924E8	2.862255368442892E8	6.016359711955462E8	413108.7907412563	-477.5325262458575
11000	-501.7738297723765	-24.33388917663544	-477.439940595741	2.100610921193671E-9	-1.7216941569923136E-9	-1.7216941569923136E-9	2.4623604508068505E-9	0.7570200506144753	1.1150830802824247E9	7.796714015830474E8	7.796714015830474E8	9.512643430055143E8	379874.04579984624	-477.439940595741
12000	-497.5903818536522	-18.714655382024223	-478.875726471628	1.7694597672466696E-9	-7.371110678822787E-10	-7.371110678822787E-10	1.4509483058181143E-9	0.460030489270387	7.168497602871603E8	3.6417416816134477E8	3.641741681613447E8	8.74212268557248E8	359593.7059459422	-478.875726471628
13000	-500.70094094244183	-26.737465988887443	-473.9634749535544	3.26958322736189E-9	-1.2194474070774206E-9	-1.2194474070774206E-9	1.780226715749209E-9	0.5054511850350802	4.108012531644861E8	2.8139703699748296E8	2.813970369974829E8	7.54481929320213E8	356765.9754392541	-473.9634749535544
14000	-498.07521975272965	-21.635467075996072	-476.4397526767336	4.151021486622336E-9	-1.4685540333568863E-9	-1.4685540333568863E-9	2.744673083174477E-9	0.4350780046274624	2.9715362054367137E8	1.589938527291884E8	1.5899385272918844E8	4.4941274473306304E8	364652.5115968226	-476.4397526767336
15000	-500.35739544051063	-20.190108737928224	-480.16728670258243	7.780451010048688E-9	-1.4190051923238096E-9	-1.4190051923238096E-9	4.300623117857337E-9	0.24531036902313666	1.3675689764438343E8	4.512340247572312E7	4.512340247572312E7	2.4741306393257985E8	374916.2157701601	-480.16728670258243
16000	-496.5422764221493	-24.002434487834552	-472.5398419343148	6.36443021253822E-9	-2.10146291561569E-9	-2.10146291561569E-9	7.830017246493071E-9	0.2976875054227111	1.7240106856708825E8	4.6269943066666834E7	4.626994306666683E7	1.4013182026561716E8	388218.41812116833	-472.5398419343148
