# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 17:15:54 CEST 2020 [seed=1592493354057]
# -overwrite Clade_277.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-1.5286439654576547E9	-10.935999598252199	-1.528643954521655E9	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	251597.69200771677	-1.528643954521655E9
1000	-121.15335435472169	4.020612651569417	-125.17396700629111	1.6317800499896085E-8	-6.561594265924708E-10	-6.561594265924708E-10	8.767006082849769E-10	0.17348139625727263	6.318435239151218E7	4.728981369812708E7	4.728981369812708E7	1.1760339245763195E9	404010.68830117554	-125.17396700629111
2000	-106.39859339102246	9.162517635039546	-115.56111102606201	2.1282063392401042E-6	-4.116072032423918E-7	-4.116072032423918E-7	1.012693219552035E-7	0.8866192352344331	2196658.915753414	8928277.738352817	8928277.738352817	4.616347122105421E7	397578.7992963646	-115.56111102606201
3000	-107.81687525221551	7.281110256972505	-115.09798550918802	2.2523508156529555E-6	-4.6180404414217477E-7	-4.6180404414217477E-7	1.028373603801206E-7	0.9595425854644992	5600297.952006659	2.5148839226116095E7	2.5148839226116095E7	1.2265810415083489E8	434342.95556285174	-115.09798550918802
4000	-97.49295639469803	16.938671109053647	-114.43162750375167	1.6442755276573483E-6	-3.635511890192194E-7	-3.635511890192194E-7	8.725201741371808E-8	0.9598216331515342	7723543.197918104	3.2181528820478164E7	3.2181528820478164E7	1.455511682546429E8	466313.1810754498	-114.43162750375167
5000	-98.20153667199313	14.76860769371557	-112.97014436570869	6.614317038381573E-6	-1.2733828955748987E-6	-1.2733828955748987E-6	2.728615979779932E-7	0.9478624067929513	1488695.0252657498	6947400.425521724	6947400.425521725	3.6086796176291876E7	473813.15318344213	-112.97014436570869
6000	-100.17815437245427	15.028592114876428	-115.2067464873307	1.053456359970053E-5	-1.9054859974163653E-6	-1.9054859974163653E-6	3.690272651526837E-7	0.9664252306266494	1437781.7758054575	7424039.630253892	7424039.630253892	4.1044131396215916E7	380594.4859429082	-115.2067464873307
7000	-100.67231605506157	15.020446178662807	-115.69276223372438	2.803827787931042E-6	-8.643408847568817E-7	-8.643408847568817E-7	2.9823500795231024E-7	0.9452138528173285	3346651.9689811547	9699223.923118662	9699223.923118662	3.146322710935388E7	436732.4914569367	-115.69276223372438
8000	-100.5517934826452	15.763007166832292	-116.31480064947749	2.92784413188498E-5	-6.3946798625139186E-6	-6.3946798625139186E-6	1.4149018956541078E-6	0.9935315586925094	2648678.7683765236	1.1970761248132583E7	1.1970761248132583E7	5.4808878361523785E7	240016.0884298521	-116.31480064947749
9000	-101.1548128507523	13.90553997996813	-115.06035283072042	2.1655256801140613E-5	-4.8676596754195265E-6	-4.8676596754195265E-6	1.1055183930295157E-6	0.9948452973058668	4490801.084114486	1.9773249803262893E7	1.977324980326289E7	8.79672842464806E7	470908.56478442764	-115.06035283072042
