node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
12,1,0.144461967181504,678631.53123762,635617.474126429,638449.465755395,627900.924338203,0.144461967181504,0,2020.0686527869,2020.21311475408
12,13,0.05347371079,678631.53123762,635617.474126429,703268.828477018,640286.437983069,0.05347371079,0,2020.0686527869,2020.12212649769
13,14,0.000166289214100002,703268.828477018,640286.437983069,737890.005427029,646951.421164534,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869
13,17,0.049425892,703268.828477018,640286.437983069,700263.511047625,638289.336629265,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969
17,18,0.000470397218599997,700263.511047625,638289.336629265,662011.082803828,632306.949556729,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691
18,19,0.00408,662011.082803828,632306.949556729,658434.865274945,634054.716684941,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691
14,15,0.05743566521,737890.005427029,646951.421164534,739505.399417277,648175.829798181,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211
15,16,0.000544334787500003,739505.399417277,648175.829798181,740314.029077142,656349.826220494,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869
15,4,0.000599416736104266,739505.399417277,648175.829798181,739460.047409104,647139.366156411,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885
16,2,5.50819485742732e-05,740314.029077142,656349.826220494,739454.820288686,656797.226904939,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885
16,3,5.50819485742732e-05,740314.029077142,656349.826220494,741017.497414422,656020.0513305,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885
19,20,0.00546000000000001,658434.865274945,634054.716684941,657000.451985152,634482.807267391,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691
17,6,0.0524913261615043,700263.511047625,638289.336629265,773135.884139294,644384.961592499,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585
20,21,0.04515,657000.451985152,634482.807267391,656637.913782518,639976.143839398,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691
21,10,6.31693803942734e-05,656637.913782518,639976.143839398,696445.997637854,671619.376521847,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629
19,8,0.0506731693815043,658434.865274945,634054.716684941,644955.58944315,671904.458949216,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629
20,9,0.0506776502515043,657000.451985152,634482.807267391,657644.111877437,633057.422942842,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716
21,11,0.0191888524415043,656637.913782518,639976.143839398,648568.521832618,637170.223797116,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935
14,5,0.123608852481504,737890.005427029,646951.421164534,738775.909736448,646203.546158964,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939
18,7,0.0984690163715043,662011.082803828,632306.949556729,659810.870949878,622516.226417834,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328
