# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 16:27:41 CEST 2020 [seed=1592490461092]
# -overwrite Clade_20.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-3.990897861869035E10	-19.449630797415534	-3.990897859924072E10	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	1035528.8272084204	-3.990897859924072E10
1000	-200.22465844425741	3.0748513984376835	-203.2995098426951	7.048315427709881E-10	6.743308406816902E-10	6.743308406816902E-10	6.525039720912332E-10	-0.9943488529146943	1.2588585379323232E11	-1.3009685342797198E11	-1.3009685342797198E11	1.3598127266223135E11	1307495.463196252	-203.2995098426951
2000	-203.96120103032	-0.15759096142301487	-203.803610068897	1.1051756796387135E-9	1.194410114634609E-9	1.194410114634609E-9	1.303945295216686E-9	-0.9949657403960814	9.009436559119151E10	-8.252617799876732E10	-8.252617799876732E10	7.636064341742E10	1212680.6575053982	-203.803610068897
3000	-187.9954224375244	6.864170397772018	-194.85959283529644	9.036852814040448E-10	8.664683053902814E-10	8.664683053902814E-10	9.268465106287255E-10	-0.9467605803485062	1.0676697416351439E10	-9.981177909636196E9	-9.981177909636196E9	1.0409894409179379E10	1227008.3137622576	-194.85959283529644
4000	-183.1154981050969	9.120422399174581	-192.23592050427146	1.6152797913462235E-9	1.0732607008027993E-9	1.0732607008027993E-9	1.2197485371861964E-9	-0.7646209522358938	1.4905035242381978E9	-1.311498893586075E9	-1.3114988935860753E9	1.9738332518817904E9	1121288.9090200816	-192.23592050427146
5000	-184.8860757927375	5.912813488602515	-190.79888928134002	7.305153508494942E-9	5.531281364390408E-9	5.531281364390408E-9	4.539727105549244E-9	-0.9604974226809833	1.7675794589650476E9	-2.153649127830068E9	-2.153649127830068E9	2.8443205915215216E9	1398293.5693587544	-190.79888928134002
6000	-185.852429704581	5.584153748229465	-191.43658345281045	7.2630157460117225E-9	5.111509329877931E-9	5.111509329877931E-9	3.841906960325266E-9	-0.9676476435139701	2.1628667546223655E9	-2.8776109649982343E9	-2.8776109649982347E9	4.088838032146815E9	1145807.3270639477	-191.43658345281045
7000	-180.79808050121716	8.408174286907865	-189.20625478812502	2.9805138365705247E-9	1.4099482567689454E-9	1.4099482567689454E-9	1.5584498753764897E-9	-0.6542009711241492	5.865388953844683E8	-5.306487594762906E8	-5.306487594762906E8	1.1217475268223643E9	1079317.2999264437	-189.20625478812502
8000	-182.30298816927169	7.818245714872511	-190.1212338841442	2.307274536072116E-9	1.7822984409398075E-9	1.7822984409398075E-9	1.811682637932568E-9	-0.8717455307058426	1.805433157472719E9	-1.776150322584496E9	-1.7761503225844958E9	2.2993154891470184E9	1165135.7980589285	-190.1212338841442
9000	-182.10856693439786	7.97394865737207	-190.08251559176992	3.5700768747981013E-9	3.2545189190574817E-9	3.2545189190574817E-9	3.891318458928765E-9	-0.8731716556282574	1.1790399788519511E9	-9.860945481586585E8	-9.860945481586584E8	1.081706215358317E9	1259465.886008452	-190.08251559176992
10000	-186.93493022118207	2.993900088197213	-189.9288303093793	5.122832307062552E-9	3.8885450999479355E-9	3.8885450999479355E-9	3.907403041927043E-9	-0.8691364530233023	7.980501166592375E8	-7.941985603608738E8	-7.941985603608737E8	1.0462900490195489E9	1301033.855453869	-189.9288303093793
11000	-188.67198056147413	3.83814553862123	-192.51012610009536	4.39368105466336E-9	4.040091817627315E-9	4.040091817627315E-9	4.091805270987221E-9	-0.952838930102928	2.471276841215694E9	-2.4400441086676E9	-2.4400441086676E9	2.653597011340185E9	1428794.6132204395	-192.51012610009536
12000	-189.18395885021073	3.0082056990611115	-192.19216454927184	6.833974631999584E-9	6.1835783325259855E-9	6.1835783325259855E-9	6.483666070564562E-9	-0.9289511270061263	1.0676974857609961E9	-1.0182805478859718E9	-1.0182805478859718E9	1.1253845359906137E9	1367139.0204734446	-192.19216454927184
13000	-183.92278958685466	9.588967160385593	-193.51175674724027	2.557361387806682E-9	2.483711004539675E-9	2.483711004539675E-9	2.638811187154862E-9	-0.956094569333641	4.553022614727223E9	-4.2854117138667274E9	-4.2854117138667264E9	4.412488581749632E9	1216700.6760432473	-193.51175674724027
14000	-185.75804395770518	9.151627206574323	-194.9096711642795	1.0933654903556464E-8	1.0405253423970428E-8	1.0405253423970428E-8	1.0050568686801475E-8	-0.9926008962485344	6.203477327836307E9	-6.422398146560386E9	-6.422398146560385E9	6.748541542098963E9	1355164.3256323012	-194.9096711642795
15000	-179.51931659393563	11.367874820637448	-190.88719141457307	4.229053943258424E-9	2.9738918286762373E-9	2.9738918286762373E-9	2.57681052427454E-9	-0.9008703894786289	1.2548761631612473E9	-1.4482500488375914E9	-1.4482500488375914E9	2.0594991118379412E9	1310863.5023456537	-190.88719141457307
16000	-180.9098477310783	12.438177628481188	-193.34802535955947	1.1623812513562386E-8	1.0182033283953104E-8	1.0182033283953104E-8	1.01849986423432E-8	-0.9357928582769147	6.921642800363393E8	-6.919627566756392E8	-6.919627566756392E8	7.8994490841447E8	1126193.2743193149	-193.34802535955947
17000	-174.07609451018112	16.93114647006791	-191.00724098024904	1.8365563694824978E-8	1.1232889248450326E-8	1.1232889248450326E-8	7.411335319999754E-9	-0.9628111567170381	7.45941121392728E8	-1.130575482107539E9	-1.1305754821075387E9	1.8484697542369153E9	1402167.3973266392	-191.00724098024904
