# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 17:13:15 CEST 2020 [seed=1592493195433]
# -overwrite Clade_257.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-6.853635973189138E8	-16.611753731027758	-6.853635807071601E8	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	488852.8459450915	-6.853635807071601E8
1000	-159.43923351731476	-3.347574261820352	-156.09165925549442	1.4079873841336213E-8	-9.832848881043607E-9	-9.832848881043607E-9	8.776395021577725E-9	0.8845490119149463	3.26434570429557E8	3.657289573555682E8	3.657289573555681E8	5.236953849272724E8	489552.2041245924	-156.09165925549442
2000	-158.41834424833263	-0.6249285951686367	-157.793415653164	7.418565672082203E-9	-5.938148188539128E-9	-5.938148188539128E-9	6.480183512222381E-9	0.8564409137467796	5.057876698087401E8	4.6348103099169266E8	4.634810309916926E8	5.790297508594387E8	396113.6432963115	-157.793415653164
3000	-152.8553474370379	0.8254615087777086	-153.6808089458156	1.092452973297913E-8	-7.0861636607138184E-9	-7.0861636607138184E-9	6.074308382374406E-9	0.8698840839081671	3.762288891092394E8	4.389009109008214E8	4.389009109008214E8	6.766406028060391E8	392939.74016894965	-153.6808089458156
4000	-160.40899082697382	-6.7186011286896274	-153.6903896982842	3.896317431035348E-8	-1.5502557846477867E-8	-1.5502557846477867E-8	8.869493423553937E-9	0.8339246029285514	8.426726378556721E7	1.4728666779671818E8	1.4728666779671818E8	3.7018124155933946E8	438503.15036832093	-153.6903896982842
5000	-144.8860248640168	7.110657948296309	-151.9966828123131	2.1337075571990455E-8	-3.7189644554073635E-9	-3.7189644554073635E-9	1.0304812661720806E-8	0.2508040408647579	5.001271169501053E7	1.8049381703288604E7	1.8049381703288607E7	1.0355598340575854E8	475645.6754867964	-151.9966828123131
6000	-142.18885126514206	6.865693637977483	-149.05454490311953	1.468943396763216E-7	-8.646440179366892E-8	-8.646440179366892E-8	7.058377023910326E-8	0.849146031428775	2.4404335626765538E7	2.989506332677041E7	2.9895063326770406E7	5.078871183827821E7	470490.64813064627	-149.05454490311953
7000	-138.60870293942833	11.638660525207673	-150.247363464636	7.795251000756776E-8	-5.695619949275894E-8	-5.695619949275894E-8	5.505660048161753E-8	0.8694032406443759	5.254537607249525E7	5.43583311687819E7	5.435833116878191E7	7.439696454760586E7	421068.44743652677	-150.247363464636
8000	-140.81604517394751	10.924191226827483	-151.740236400775	2.0472152088862592E-7	-1.1067717442745502E-7	-1.1067717442745502E-7	6.888838716367663E-8	0.9319729448324997	3.7166681780599214E7	5.97125798945988E7	5.971257989459878E7	1.1045141182402109E8	324452.224470936	-151.740236400775
9000	-140.76121176400525	10.75625191637924	-151.51746368038448	5.6049037810273315E-8	-4.877538308773311E-8	-4.877538308773311E-8	9.193867774383721E-8	0.6794656116532292	3.3142563218823805E7	1.758281995322587E7	1.758281995322587E7	2.0204867250287898E7	332394.75377276074	-151.51746368038448
