# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 17:07:06 CEST 2020 [seed=1592492825835]
# -overwrite Clade_197.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-3.540727179284164E9	-10.935999598252199	-3.5407271683481646E9	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	397216.0119934856	-3.5407271683481646E9
1000	-118.25900829233697	8.344533306686849	-126.60354159902383	6.840656475999493E-10	-8.019190382840809E-10	-8.019190382840809E-10	2.40710626224012E-9	0.6249337820931381	2.398604265125431E9	7.990866276603138E8	7.990866276603138E8	6.816494999402527E8	417121.2551623478	-126.60354159902383
2000	-116.51024837431373	9.245495528764764	-125.7557439030785	1.7964967463669832E-9	-2.762346532040083E-10	-2.762346532040083E-10	1.2084185333638587E-8	0.05928656015690997	5.586023444339632E8	1.2769195492568633E7	1.2769195492568633E7	8.304467918868127E7	474773.8761317035	-125.7557439030785
3000	-115.03497585636852	10.28032326893963	-125.31529912530814	4.7856624434016065E-9	-3.3781188875881933E-8	-3.3781188875881933E-8	3.065125246519934E-7	0.8820227478697521	9.410978746391091E8	1.0371975856441744E8	1.037197585644174E8	1.4693614100562228E7	499837.41143663897	-125.31529912530814
4000	-111.14809666729252	13.052766583304248	-124.20086325059677	8.604843715987187E-9	-5.2644946302276805E-8	-5.2644946302276805E-8	4.0798531710124653E-7	0.8885112412132198	5.519584143382535E8	7.122271284266868E7	7.122271284266867E7	1.1641389270698E7	531747.9382338785	-124.20086325059677
5000	-115.33654655912305	11.043248592030878	-126.37979515115393	2.856054200831053E-9	-1.9983408411271205E-8	-1.9983408411271205E-8	1.5897965542711086E-7	0.9378115262805395	2.9054414100069184E9	3.652078761600261E8	3.652078761600261E8	5.219597515182234E7	451983.45130790456	-126.37979515115393
6000	-112.01143908233622	13.671984784276788	-125.68342386661301	2.6692464347473017E-9	-1.4600822280910164E-8	-1.4600822280910164E-8	9.904837022275039E-8	0.897964798872053	1.9345196720209737E9	2.851695375358649E8	2.8516953753586495E8	5.2133212549361594E7	484917.6721584099	-125.68342386661301
7000	-109.97770412413153	15.147030464659807	-125.12473458879134	1.1856527436670119E-8	-4.615279864504164E-8	-4.615279864504164E-8	4.81663473244683E-7	0.6107274345043653	1.3451373638849494E8	1.2889051662376495E7	1.2889051662376499E7	3311162.03467855	459557.02263461903	-125.12473458879134
8000	-112.3889377198258	15.120714792532372	-127.50965251235817	2.7494550491410407E-8	-2.5096476845533103E-7	-2.5096476845533103E-7	2.3551237503299046E-6	0.9862399248649365	1.330763447991288E9	1.4180772477334514E8	1.4180772477334514E8	1.553580477789948E7	555095.6953569092	-127.50965251235817
9000	-108.6013005083511	16.949729997847022	-125.55103050619813	5.442947219437936E-9	-3.3278945680312195E-8	-3.3278945680312195E-8	2.4247693122860495E-7	0.916046002500376	1.1421379577910967E9	1.567536625614828E8	1.567536625614828E8	2.5637888891428705E7	598683.5173486109	-125.55103050619813
10000	-108.2100262821328	15.294463283218633	-123.50448956535143	1.7157042921213482E-8	-1.5598313098636068E-7	-1.5598313098636068E-7	2.9719417900109043E-6	0.6907744491741433	1.1147988557593033E8	5851050.532881076	5851050.532881077	643574.2409581941	629415.7332030255	-123.50448956535143
11000	-115.9447811784967	10.019414464844408	-125.9641956433411	4.246851505959734E-9	-1.8975351095804802E-8	-1.8975351095804802E-8	4.029642387135256E-7	0.45869396825710546	2.982125185409161E8	1.4042653657167187E7	1.4042653657167178E7	3142870.165116281	517654.00133926613	-125.9641956433411
12000	-105.59597639473361	18.489522304766858	-124.08549869950046	1.3322555311454081E-8	-8.695415325614575E-8	-8.695415325614575E-8	1.8640691821932322E-6	0.551779487048922	1.079172160072807E8	5034067.527811813	5034067.527811814	771287.4034125294	544268.4226556474	-124.08549869950046
13000	-101.74557996845863	21.907233314021745	-123.65281328248037	2.424288754787887E-8	-9.680423664370647E-8	-9.680423664370647E-8	8.935238370933537E-7	0.6577322241469715	7.270014225180084E7	7876322.356959311	7876322.356959311	1972483.8892474521	467948.48482598516	-123.65281328248037
14000	-104.74358415336604	18.606502379003828	-123.35008653236987	4.246012318279707E-8	-2.692668681800943E-7	-2.692668681800943E-7	2.74895228458994E-6	0.7881496616605028	6.217069515666129E7	6089777.720500055	6089777.720500055	960284.1742688662	504967.1483879613	-123.35008653236987
15000	-105.34277597636692	18.981475556947586	-124.32425153331451	2.7163940633355104E-8	-1.2340144868205273E-7	-1.2340144868205273E-7	1.300334791752509E-6	0.656593048584117	6.471162572890112E7	6141117.204712205	6141117.204712205	1351823.2156340922	400668.96230083157	-124.32425153331451
16000	-102.26171159022859	22.476926107796697	-124.73863769802529	1.3047092181562802E-7	4.975997208065897E-7	4.975997208065897E-7	7.517348279692002E-6	-0.5024477743245588	1.025293516760408E7	-678677.8378528028	-678677.837852803	177949.7041858466	517888.6984262826	-124.73863769802529
17000	-102.25888230234108	23.174781732729056	-125.43366403507014	2.531538487969765E-7	-1.4922539987081675E-6	-1.4922539987081675E-6	1.8609042101073906E-5	0.6875249684969729	7491174.913000074	600715.2683211758	600715.268321176	101908.51044008785	210858.57563703207	-125.43366403507014
18000	-105.99681842287161	22.85065006459463	-128.84746848746624	2.5837649939288275E-7	-2.1212542540810257E-6	-2.1212542540810257E-6	2.7915805810968366E-5	0.7898436610343719	1.0289384533711525E7	781865.3296920161	781865.3296920162	95234.04678804189	464676.7477567957	-128.84746848746624
19000	-98.50559210800324	25.45037107532204	-123.95596318332528	4.0731733181914786E-7	-9.972526394742571E-7	-9.972526394742571E-7	6.815575036498094E-6	0.598532169550851	3825559.650166984	559754.5971051988	559754.5971051988	228625.866647583	484089.13929457526	-123.95596318332528
