node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
7,8,0.00251000000000001,737029.657275663,648585.646342231,737297.98086617,648296.661785874,0.00251000000000001,0,2020.19431236066,2020.19682236066
7,9,0.01878,737029.657275663,648585.646342231,736354.860478313,649376.964019307,0.01878,0,2020.19431236066,2020.21309236066
9,3,2.21366098848153e-05,736354.860478313,649376.964019307,735671.368853628,649481.294448162,0.0188021366098848,0.01878,2020.21309236066,2020.21311449727
9,10,0.03041,736354.860478313,649376.964019307,737771.036374092,647540.824359672,0.04919,0.01878,2020.21309236066,2020.24350236066
10,11,0.00238000000000001,737771.036374092,647540.824359672,738832.126269519,648193.184326273,0.05157,0.04919,2020.24350236066,2020.24588236066
11,6,1.91366098847845e-05,738832.126269519,648193.184326273,741152.805043455,651194.930877337,0.0515891366098848,0.05157,2020.24588236066,2020.24590149727
8,1,0.057276,737297.98086617,648296.661785874,737987.333251717,647304.975123669,0.059786,0.00251000000000001,2020.19682236066,2020.25409836066
10,4,0.0515791366098848,737771.036374092,647540.824359672,732987.724962001,639255.801093191,0.100769136609885,0.04919,2020.24350236066,2020.29508149727
11,5,0.0491991366098848,738832.126269519,648193.184326273,731005.952128426,638396.86135769,0.100769136609885,0.05157,2020.24588236066,2020.29508149727
8,2,0.161101136609885,737297.98086617,648296.661785874,764832.26362419,640928.066433623,0.163611136609885,0.00251000000000001,2020.19682236066,2020.35792349727
