# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 23 12:17:35 CEST 2020 [seed=1587637055410]
# -overwrite Clade_162.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-4.761412058584353E9	-10.935999598252199	-4.761412047648354E9	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	569820.0231907789	-4.761412047648354E9
1000	-119.21662119555195	9.970342056655351	-129.1869632522073	3.0181244438529956E-8	-8.985591079239228E-9	-8.985591079239228E-9	2.791845961348466E-9	0.9788865311563911	7.930167727480935E8	2.5523343828936086E9	2.5523343828936086E9	8.572906024730711E9	658855.6575853584	-129.1869632522073
2000	-121.43151333403904	7.772003132384095	-129.20351646642314	7.219044018777305E-9	-1.977152508104754E-9	-1.977152508104754E-9	5.996545905509366E-10	0.9502759622238321	1.4284263544793017E9	4.709739229723754E9	4.709739229723755E9	1.7196354189657036E10	671959.0987530665	-129.20351646642314
3000	-115.63186034410923	11.559407391648847	-127.19126773575807	7.688683643980707E-9	-2.1154229773244845E-9	-2.1154229773244845E-9	7.547113111867008E-10	0.8781744386868997	5.684256424862652E8	1.593272350887574E9	1.593272350887574E9	5.7908830508069725E9	556063.3249102074	-127.19126773575807
4000	-113.26817920935073	13.20996360523102	-126.47814281458176	2.199684930883151E-8	-5.738815055988465E-9	-5.738815055988465E-9	2.9573874351317386E-9	0.7115212539864383	9.207535503685994E7	1.7867237396559682E8	1.786723739655968E8	6.848503127263565E8	449273.7006013088	-126.47814281458176
5000	-111.85977481812091	13.294141774502481	-125.15391659262339	1.4066757868096059E-8	-5.453724936906673E-9	-5.453724936906673E-9	3.0824113356184264E-9	0.8282299431890477	2.2637460789500016E8	4.0052566310451126E8	4.0052566310451126E8	1.0330732825783857E9	536527.5130477662	-125.15391659262339
6000	-108.85185838329024	14.404604991801122	-123.25646337509136	2.538334872083961E-8	1.4559578814801E-8	1.4559578814801E-8	3.4808784255613144E-8	-0.48981256979455123	5.183101279474571E7	-2.167951946538808E7	-2.167951946538808E7	3.7796340793234505E7	551356.5033054623	-123.25646337509136
7000	-110.02457831831308	11.111652120196567	-121.13623043850964	2.8122733921374763E-8	-1.0746777485680973E-8	-1.0746777485680973E-8	3.313845586608394E-8	0.3520329815242904	4.058843211711154E7	1.3162799444185784E7	1.3162799444185786E7	3.444510756107837E7	566402.2905836843	-121.13623043850964
8000	-109.15354944569722	12.266167150295564	-121.41971659599278	7.66639396947205E-9	2.0680159282004797E-9	2.0680159282004797E-9	6.166580245618298E-8	-0.09511217629106085	1.3163019187199333E8	-4414332.135169902	-4414332.135169901	1.6364481916617261E7	629095.163393701	-121.41971659599278
9000	-107.3969488581776	14.954609658470787	-122.35155851664838	1.8359298978169174E-8	-3.3667383847938656E-8	-3.3667383847938656E-8	2.1950743640648365E-7	0.5303428333092854	7.578342302957478E7	1.162343123411397E7	1.1623431234113974E7	6338420.892550401	632583.7912312964	-122.35155851664838
10000	-108.87114463633644	16.042883413523537	-124.91402804985998	1.4166814979069653E-7	-5.7967074697607596E-8	-5.7967074697607596E-8	1.0280153516666512E-7	0.4803363716937823	9175823.410289241	5174004.845102427	5174004.8451024275	1.2644966081823206E7	486393.05498104816	-124.91402804985998
11000	-105.98365533489455	17.211783126759652	-123.1954384616542	2.502933245668085E-7	-3.8320705633767166E-7	-3.8320705633767166E-7	1.1675964901811404E-6	0.7088632697462162	8030570.844758941	2635646.3384484663	2635646.3384484663	1721483.6562177138	488791.2887943033	-123.1954384616542
12000	-96.63320788733704	22.963483742546728	-119.59669162988376	9.10610572310215E-6	-5.720793520112211E-6	-5.720793520112211E-6	1.2053135116797585E-5	0.546059436350655	156473.9815026332	74267.42758395767	74267.42758395767	118215.60155680751	388259.2765450579	-119.59669162988376
13000	-98.87475974828652	19.911390943848094	-118.78615069213461	5.952287327677116E-6	-4.229285089955452E-6	-4.229285089955452E-6	5.682101201709508E-6	0.7272279054333122	356587.83921732823	265414.4264814485	265414.4264814485	373543.7299037356	416127.33035214647	-118.78615069213461
14000	-97.51685963439003	22.22360309995305	-119.74046273434308	2.6132592966688818E-6	-2.793236558656697E-6	-2.793236558656697E-6	4.630373810368273E-6	0.8029868607876377	1077282.8423310572	649862.3960931095	649862.3960931097	607989.6609124106	677179.6422895597	-119.74046273434308
15000	-104.19607183111245	18.905797552451485	-123.10186938356394	1.5973500551951339E-6	4.2631499723308153E-7	4.2631499723308153E-7	2.1044904235287633E-6	-0.2325182701957295	661817.8667892097	-134067.07813664217	-134067.07813664217	502332.9135764163	573340.6305011003	-123.10186938356394
16000	-98.29570643907005	20.397797232912033	-118.69350367198209	2.1062550596405773E-6	-5.521158860267122E-7	-5.521158860267122E-7	3.898778470375812E-6	0.19266839650484183	493079.98440063815	69826.30445354701	69826.30445354701	266378.8722141047	376944.76839538926	-118.69350367198209
17000	-96.41828010028371	22.699671746299487	-119.1179518465832	2.2415350988132614E-6	-1.62606075596744E-6	-1.62606075596744E-6	5.500249048583807E-6	0.46309790830732717	567918.441092226	167896.01370651537	167896.01370651537	231445.72322580699	437177.1831590413	-119.1179518465832
18000	-99.5228865337028	20.15168770599839	-119.67457423970119	1.055379805047702E-6	3.1896458796960545E-7	3.1896458796960545E-7	1.2241401362342745E-6	-0.2806225140106537	1028521.1954785887	-267993.6958386356	-267993.69583863555	886728.9509114537	497083.32607347495	-119.67457423970119
19000	-92.4624288180772	25.738573408991094	-118.20100222706829	3.454034718757564E-6	-7.701720227140192E-7	-7.701720227140192E-7	9.462406432328559E-7	0.42601372394117254	353710.6102991444	287895.06996738055	287895.0699673806	1291139.5606429498	412344.00421457336	-118.20100222706829
20000	-99.68086303460987	19.319613372253787	-119.00047640686365	3.5283989475103747E-6	1.2108473218437453E-6	1.2108473218437453E-6	2.2186730959356037E-6	-0.4327667490760996	348726.65257938916	-190318.5891174404	-190318.5891174404	554586.7735918344	506040.61565841653	-119.00047640686365
21000	-99.99017551398236	20.329787074855354	-120.31996258883773	4.5200573863856236E-5	-2.283072026429597E-5	-2.283072026429597E-5	1.3993186451338553E-5	0.9077982225756372	125772.10171973663	205204.70311758106	205204.70311758106	406267.0924570998	567790.198217199	-120.31996258883773
22000	-98.58746953772231	20.232550450557063	-118.82001998827937	9.611793976943116E-6	-1.474757268156587E-6	-1.474757268156587E-6	1.0930122435114E-6	0.4549941419254793	131199.78744817903	177022.57341436937	177022.57341436937	1153752.2422615676	464464.4128821584	-118.82001998827937
23000	-94.74565036231485	26.554690851786624	-121.30034121410148	2.2059143424097373E-5	-1.0489303226425796E-5	-1.0489303226425796E-5	5.376230734640792E-6	0.9631931124572464	627363.4880840923	1224018.4963233145	1224018.4963233145	2574127.08750002	384086.75844294904	-121.30034121410148
24000	-87.61193825238686	30.544115482948946	-118.1560537353358	1.3996904942293228E-5	-1.1684541588060952E-5	-1.1684541588060952E-5	1.2651188223135303E-5	0.8780717673431756	311997.7944708067	288158.79904551525	288158.79904551525	345185.24223891133	465812.96703005006	-118.1560537353358
25000	-96.13714596505503	21.194416939506798	-117.33156290456182	4.226822734478495E-6	-1.055921062150008E-6	-1.055921062150008E-6	3.289419477495451E-6	0.28318145284564805	257210.4787786451	82565.92502299201	82565.92502299201	330509.1085784692	575030.814090129	-117.33156290456182
26000	-95.36381471612674	25.03164862570815	-120.3954633418349	4.9837868320470435E-6	-3.272624290111134E-6	-3.272624290111134E-6	2.917673093710861E-6	0.8582189605751502	761597.4804911654	854250.0595132902	854250.0595132902	1300913.2184046593	624200.8086446793	-120.3954633418349
27000	-95.7249826204077	23.638744929088176	-119.36372754949588	7.029469644708909E-6	-5.377706167610053E-6	-5.377706167610053E-6	4.544636774212282E-6	0.9514505029154493	1501533.9787363622	1776777.5378982178	1776777.5378982178	2322515.098218325	462156.2213699168	-119.36372754949588
28000	-95.7991991587722	24.579334744391506	-120.3785339031637	2.780062545753592E-6	6.79605949736503E-7	6.79605949736503E-7	2.551839672918355E-6	-0.2551544790297036	384753.02452314436	-102467.4267039697	-102467.42670396972	419163.27432081173	523839.122951031	-120.3785339031637
29000	-91.14949622706436	27.177683028461843	-118.3271792555262	2.4471964122365057E-5	-1.203088060146036E-5	-1.203088060146036E-5	1.005578187865646E-5	0.7669288600562898	99225.57130687933	118714.88616300956	118714.88616300958	241477.45549225865	561628.4360601407	-118.3271792555262
30000	-91.17239159345972	27.57456169739356	-118.74695329085328	1.1909276051688235E-5	-5.838328964002035E-6	-5.838328964002035E-6	4.0257892889723165E-6	0.8431801246133275	290499.7445098746	421292.06241694454	421292.0624169446	859369.778689078	462852.51566865377	-118.74695329085328
31000	-102.59550968833176	20.059710266826833	-122.6552199551586	7.713470261729923E-6	-3.1179013571061523E-6	-3.1179013571061523E-6	1.9558431209054E-6	0.8027317816519842	364554.0715102554	581152.7633025203	581152.7633025204	1437731.3596016825	373176.4218787586	-122.6552199551586
32000	-99.88634285713711	19.045379652846094	-118.9317225099832	4.187107843057029E-6	-3.3872321533249536E-6	-3.3872321533249536E-6	6.716162785604559E-6	0.6387446607383404	403422.66036366805	203462.34154607434	203462.34154607437	251508.82121205088	447261.8345043415	-118.9317225099832
33000	-97.2597649499188	22.04220546848824	-119.30197041840705	1.1469766526945267E-5	-3.729494448370529E-6	-3.729494448370529E-6	2.308161626836193E-6	0.7248356875680767	183698.4897284726	296817.38473204843	296817.3847320485	912838.4962478033	331556.4835364682	-119.30197041840705
34000	-100.33045708267167	18.43824811311989	-118.76870519579155	7.918021116087895E-6	-6.771548854406844E-6	-6.771548854406844E-6	1.8780632396547624E-5	0.5552960474957926	182599.37496561068	65838.0698932739	65838.06989327392	76984.9319359415	473167.66258937714	-118.76870519579155
35000	-98.70444993114258	22.72953318802426	-121.43398311916684	1.1460375300664223E-4	-1.0282206747495386E-4	-1.0282206747495386E-4	9.543327574136685E-5	0.9831889672229187	261723.4686179025	281987.0526391668	281987.0526391668	314298.04248589	614612.3633446504	-121.43398311916684
36000	-92.11735267702622	26.396034846973606	-118.51338752399982	3.670055429978054E-5	-2.0391325918010928E-5	-2.0391325918010928E-5	1.8296038077206138E-5	0.786920078467537	71561.54683807316	79756.87515594545	79756.87515594545	143547.38574680776	534393.412708227	-118.51338752399982
37000	-102.7388124773993	21.096072362458308	-123.83488483985762	4.4110032919638086E-7	-1.6762714614321638E-7	-1.6762714614321638E-7	2.2577961099741064E-7	0.5311697083439343	3158083.6207180796	2344678.2563049006	2344678.2563049	6169873.880881207	461398.3531531567	-123.83488483985762
38000	-100.44266707748098	17.54630246158324	-117.98896953906421	3.5173383136354023E-6	-1.0933976382339915E-6	-1.0933976382339915E-6	8.628039692441618E-7	0.6276463288002027	469105.12122852996	594478.5257351961	594478.5257351962	1912371.146675567	383995.68726797134	-117.98896953906421
39000	-95.89267065766694	24.110069121885665	-120.0027397795526	1.9223092198463527E-5	-9.073857931637787E-6	-9.073857931637787E-6	5.529138477579049E-6	0.8801397129525418	230840.1324422441	378831.272755264	378831.272755264	802559.2354101695	658069.683618095	-120.0027397795526
40000	-96.10853730567172	22.920559818296873	-119.0290971239686	2.621758588673889E-5	-1.6612590652729942E-5	-1.6612590652729942E-5	1.3665288273645257E-5	0.8776707305262955	166057.11251540075	201871.98249691923	201871.98249691923	318589.4451910485	316880.0091382613	-119.0290971239686
41000	-99.50406276361781	18.371005005899086	-117.8750677695169	3.864162479802856E-6	-8.366854717339226E-7	-8.366854717339226E-7	2.6633372379545547E-6	0.2608083296127212	277676.0910564217	87231.7436650274	87231.7436650274	402872.5755445825	457390.3921046726	-117.8750677695169
42000	-93.0276451037586	27.50255578480372	-120.53020088856232	2.880103445452466E-5	-1.0059741424578578E-5	-1.0059741424578578E-5	5.564464429992693E-6	0.7946412197853455	94210.86660769304	170319.52838992284	170319.52838992287	487624.7209944618	599615.195571243	-120.53020088856232
43000	-105.82241438677653	15.38638092846113	-121.20879531523767	2.0371820796430668E-7	-9.345754060281916E-9	-9.345754060281916E-9	2.295708406030791E-8	0.1366598885700414	5002161.38486569	2036363.5882494964	2036363.5882494962	4.438853604386833E7	903780.3328130994	-121.20879531523767
44000	-110.46155770552946	13.862103078243678	-124.32366078377314	1.785266014498073E-7	-3.079072760695067E-8	-3.079072760695067E-8	8.978321811241564E-9	0.7690789045355799	1.3711540463066986E7	4.702307584267752E7	4.7023075842677526E7	2.7264279126728725E8	762867.353481085	-124.32366078377314
45000	-104.05787995605456	17.650010907269028	-121.70789086332358	5.314087997366925E-7	-1.615624507547462E-7	-1.615624507547462E-7	7.680553241319032E-8	0.7997049966088445	5220352.39276511	1.098114810065023E7	1.0981148100650232E7	3.6119028305380985E7	749220.8875145466	-121.70789086332358
46000	-105.58117928989114	17.070606960946513	-122.65178625083766	1.268650947294325E-7	-3.2510776738156954E-8	-3.2510776738156954E-8	2.3731870117047177E-8	0.5925026406145129	1.2146548593703374E7	1.6639806619597293E7	1.663980661959729E7	6.493264249195918E7	711673.2294971972	-122.65178625083766
47000	-100.8150160537947	18.581671715154247	-119.39668776894894	6.66179818068463E-7	2.179326709204014E-7	2.179326709204014E-7	4.968629323963006E-7	-0.3787985488622654	1752569.4991299852	-768707.2772303099	-768707.2772303099	2349795.7967037987	439976.06184307695	-119.39668776894894
48000	-96.15441260255255	22.548586268831542	-118.7029988713841	1.652591145339299E-6	-2.7295282915094875E-7	-2.7295282915094875E-7	9.019792864734783E-7	0.2235664379110564	636946.158576186	192749.721204724	192749.721204724	1167001.9450627782	654921.0820824354	-118.7029988713841
49000	-91.30451274677937	28.937048803500954	-120.24156155028032	2.4993374330905976E-5	-2.4600775842106643E-5	-2.4600775842106643E-5	3.116878124717888E-5	0.8814069008680316	179321.74450637712	141534.37714592027	141534.37714592024	143793.09381962515	478392.07100751414	-120.24156155028032
50000	-94.32833446901323	29.11629772749175	-123.44463219650498	2.015456341304818E-6	-2.9045102285868956E-7	-2.9045102285868956E-7	4.3910459014236383E-7	0.3087466288273009	548445.8653406206	362776.12702512665	362776.1270251267	2517324.3960050293	657264.881861291	-123.44463219650498
51000	-97.79663944385324	22.91133837327061	-120.70797781712385	5.346424314279703E-6	-3.2128444867010872E-6	-3.2128444867010872E-6	3.324310854160546E-6	0.7620916079092663	446167.91114230163	431207.6025208128	431207.60252081277	717563.1500878243	630351.9313887547	-120.70797781712385
52000	-94.22287538019157	26.251052547294925	-120.4739279274865	2.5723664131110085E-6	-1.137007598779976E-6	-1.137007598779976E-6	7.092400539404489E-7	0.8417833372948222	1334063.2184412868	2138683.522163252	2138683.522163252	4838558.393620113	459098.82787475677	-120.4739279274865
53000	-93.8259071275115	23.17085864011586	-116.99676576762737	5.720709183446459E-6	-3.116230089370374E-6	-3.116230089370374E-6	2.2234860352302246E-6	0.8737503812676385	738938.5429313862	1035627.1571725257	1035627.1571725254	1901182.396278206	785350.1720954409	-116.99676576762737
54000	-89.7581119656531	30.20462913719069	-119.9627411028438	5.36593426353891E-5	-2.9393450647809093E-5	-2.9393450647809093E-5	2.232521610210784E-5	0.8492392603950748	66845.67106070633	88009.2234877423	88009.2234877423	160665.62360398818	526103.0942583523	-119.9627411028438
55000	-92.9905633029305	26.434038730477717	-119.4246020334082	2.5872697371189728E-5	-7.94682001309175E-6	-7.94682001309175E-6	8.018047766781885E-6	0.5517447417065685	55566.445451685926	55072.82490898147	55072.82490898148	179302.2277966806	574449.5417448715	-119.4246020334082
56000	-94.24159694702576	23.310972830957233	-117.55256977798298	2.357450203689086E-5	-2.2471954571624272E-5	-2.2471954571624272E-5	2.460642924811404E-5	0.9330293090830812	327668.1685037361	299244.72677187197	299244.7267718719	313926.65014196147	575811.1476037923	-117.55256977798298
57000	-92.35801777242112	25.326842627667528	-117.68486040008865	1.0911471299384017E-5	-7.042803456377809E-6	-7.042803456377809E-6	7.335992231781564E-6	0.7871807768511423	240955.77931748723	231325.7895856967	231325.78958569668	358394.8820247002	354191.91129332327	-117.68486040008865
58000	-96.01240371329743	23.92800871024371	-119.94041242354113	1.0572419984130577E-5	-6.131628160258801E-6	-6.131628160258801E-6	3.9537492031440445E-6	0.948383627599951	940510.4871381151	1458580.2719527453	1458580.2719527453	2514947.5494288527	564514.9374858425	-119.94041242354113
59000	-93.57163522613895	25.87293182608265	-119.4445670522216	6.716750322607769E-6	-6.875131807267812E-6	-6.875131807267812E-6	1.2446600416155385E-5	0.7519276458263003	342567.5811304289	189224.14108446988	189224.14108446988	184865.0100541675	473162.6113599694	-119.4445670522216
60000	-90.04793267716819	28.337050132198854	-118.38498280936705	1.962032689899495E-5	-1.405823109142625E-5	-1.405823109142625E-5	1.2583382926526772E-5	0.8947029145946971	255467.87035706377	285410.241338449	285410.24133844906	398331.9237650468	477466.0316556822	-118.38498280936705
61000	-98.04411109396813	20.52621152621391	-118.57032262018204	8.810731860412428E-7	-4.1580916818648353E-7	-4.1580916818648353E-7	2.6901790866006746E-7	0.8540778769912085	4195067.026329128	6484130.887020711	6484130.887020711	1.3739461023075817E7	777541.2345732097	-118.57032262018204
62000	-94.57729047850731	24.069898702159357	-118.64718918066667	1.1892148969834023E-6	-2.677235822195488E-7	-2.677235822195488E-7	6.533403926920146E-7	0.3037293091487662	926347.8885755063	379595.6562383552	379595.65623835515	1686145.1108877342	700993.1614686899	-118.64718918066667
63000	-91.81098172701631	27.270581328787443	-119.08156305580376	1.5152750184020371E-6	-1.1315825652424008E-6	-1.1315825652424008E-6	1.5876510721564618E-6	0.7295633104858084	1410933.2292889087	1005628.6743257054	1005628.6743257054	1346613.1900574833	583601.865501871	-119.08156305580376
64000	-94.23276020852568	26.619166762059198	-120.85192697058487	5.8902290424217776E-6	-1.0078602927580831E-6	-1.0078602927580831E-6	2.757850178037927E-6	0.2500626961903185	181096.92030914733	66182.12859199577	66182.12859199577	386787.63189992704	630182.1262240624	-120.85192697058487
65000	-97.02593926562663	23.732715991428364	-120.758655257055	1.099041798415382E-5	-9.36039063776295E-6	-9.36039063776295E-6	8.201443482119E-6	0.9859200995692301	3254051.600245433	3713882.0989430486	3713882.098943049	4360621.067093152	548871.179125131	-120.758655257055
66000	-100.28634983057535	19.71063315109199	-119.99698298166734	1.665400403758795E-6	-1.8937197138813926E-6	-1.8937197138813926E-6	2.3380649238961562E-6	0.9596836241837399	7600005.139398251	6155637.258393597	6155637.258393597	5413473.12401874	646184.6461619252	-119.99698298166734
67000	-99.89101219893521	20.785015215993877	-120.6760274149291	2.5867021125829007E-6	-1.366383307113345E-6	-1.366383307113345E-6	8.232661879613649E-7	0.9363305624232356	3135761.823042188	5204455.94965845	5204455.949658449	9852562.695798082	454670.42794895	-120.6760274149291
