# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 23 12:15:45 CEST 2020 [seed=1587636945327]
# -overwrite Clade_71.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-1.3336250056891392E10	-36.476893195742186	-1.33362500204145E10	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	425288.06732563477	-1.33362500204145E10
1000	-355.22849993457083	-17.743444281095186	-337.4850556534756	1.9030298397393785E-9	4.167445748004911E-11	4.167445748004911E-11	2.6965682353841206E-11	-0.18396764487394615	5.438851347553662E8	-8.405542134988676E8	-8.405542134988674E8	3.8383217129408066E10	391883.73116042576	-337.4850556534756
2000	-354.9661990123787	-14.552544244842192	-340.4136547675365	6.19020642786198E-10	2.0132068935070288E-11	2.0132068935070288E-11	1.945108312451955E-11	-0.18346952980595493	1.6717271334592552E9	-1.730254591786928E9	-1.7302545917869277E9	5.3201849896605034E10	419435.56608421606	-340.4136547675365
3000	-368.65997772060837	-23.516617160303884	-345.1433605603045	1.936202942288273E-9	1.4082756979853463E-10	1.4082756979853463E-10	1.0594489990280927E-10	-0.31093686789531705	5.717528431985692E8	-7.600041484481317E8	-7.600041484481317E8	1.04491064532442E10	339628.3863878732	-345.1433605603045
4000	-357.4073237416346	-20.012466574516953	-337.39485716711766	1.105927012450598E-9	4.033250765062526E-11	4.033250765062526E-11	3.6760814207458057E-11	-0.20003197868598235	9.419071384205058E8	-1.0334231622872018E9	-1.0334231622872018E9	2.833671043629782E10	390038.07224856556	-337.39485716711766
5000	-344.57687862957516	-10.291348693583561	-334.2855299359916	1.8105113550197302E-9	-1.4738616143389658E-10	-1.4738616143389658E-10	1.5904585074173816E-10	0.27465968009554187	5.973965072079729E8	5.536012265694019E8	5.536012265694017E8	6.800511643057407E9	383779.85601644806	-334.2855299359916
6000	-348.46501907279	-12.92347105654046	-335.5415480162496	3.955311101949901E-9	-3.845598694995657E-11	-3.845598694995657E-11	7.868473489306101E-11	0.06893319285288933	2.540317174666711E8	1.2415420125708349E8	1.2415420125708348E8	1.2769623913823885E10	519040.5779888807	-335.5415480162496
7000	-347.8450771877019	-10.015490590989756	-337.82958659671215	5.135577197655374E-9	-5.828691207874426E-12	-5.828691207874426E-12	6.384711353183257E-11	0.01017901567039092	1.947402569575324E8	1.7778107118055586E7	1.7778107118055586E7	1.5664038165139996E10	424230.8736844543	-337.82958659671215
8000	-341.7522981892687	-9.466531691346376	-332.28576649792234	6.061436419548831E-9	1.203324965827334E-10	1.203324965827334E-10	1.2570287462812604E-10	-0.13785500727823125	1.6817336368803635E8	-1.609885276781844E8	-1.609885276781844E8	8.109378202148209E9	419097.19040453655	-332.28576649792234
9000	-342.9501708512049	-12.09967003756105	-330.85050081364386	3.4415903948828465E-9	-8.776618837532217E-11	-8.776618837532217E-11	1.2329947759692256E-10	0.13473084354529935	2.959352755413825E8	2.1065061787995854E8	2.106506178799585E8	8.260278321208806E9	448103.6024227022	-330.85050081364386
10000	-344.3331587552729	-12.772429539676946	-331.560729215596	3.947215122364502E-9	1.0196326104561647E-10	1.0196326104561647E-10	8.30095655148557E-11	-0.17812884360616194	2.616451423421302E8	-3.213869604602818E8	-3.213869604602818E8	1.2441574126312473E10	456048.2767089788	-331.560729215596
