# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 23 12:15:12 CEST 2020 [seed=1587636911873]
# -overwrite Clade_64.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
0	-2.179414676544671E9	-22.28750786380331	-2.179414654257163E9	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	646988.2688256173	-2.179414654257163E9
1000	-217.2601978531842	-2.249770946435497	-215.0104269067487	1.8593008831837274E-9	-2.987874218092459E-9	-2.987874218092459E-9	5.60645956906725E-9	0.9254290446672276	3.745873429295725E9	1.9963041748096178E9	1.996304174809618E9	1.2422645146342723E9	812924.174232239	-215.0104269067487
2000	-219.43768534033097	-7.725661706525106	-211.71202363380587	2.0833736471632068E-9	-2.9495896618370508E-9	-2.9495896618370508E-9	4.627301117687822E-9	0.9499792916697628	4.920995829034344E9	3.1368000599268947E9	3.1368000599268947E9	2.215605331760446E9	800891.8733903636	-211.71202363380587
3000	-221.56750293239958	-7.03562024011104	-214.53188269228855	5.186080287447987E-9	-7.1802567535627144E-9	-7.1802567535627144E-9	1.1330429319720455E-8	0.9366927810137631	1.572703286875391E9	9.966447941458862E8	9.966447941458863E8	7.198461138514344E8	746288.5844452414	-214.53188269228855
4000	-212.8343100389744	-1.6727053083652876	-211.1616047306091	1.0700875025146829E-8	-1.4424148983683116E-8	-1.4424148983683116E-8	2.0924227620467673E-8	0.9639529474037141	1.3200180477969904E9	9.099565024780002E8	9.099565024780002E8	6.75071425173981E8	586144.1496957045	-211.1616047306091
5000	-208.26139529171465	2.96278390498005	-211.2241791966947	1.7541059605993202E-8	-2.3640707828926892E-8	-2.3640707828926892E-8	3.3043419705674475E-8	0.9819515729816388	1.5937191066070647E9	1.140216360663357E9	1.1402163606633573E9	8.46023870810321E8	538309.3842855	-211.2241791966947
6000	-207.3574634383733	3.500915061550611	-210.8583784999239	1.2050671197561046E-8	-1.2445496853598605E-8	-1.2445496853598605E-8	1.3873792014420159E-8	0.962518379279372	1.1281235587446716E9	1.0119841919378854E9	1.0119841919378855E9	9.798796221339098E8	564868.680702477	-210.8583784999239
7000	-204.80997484549928	3.0580818243928505	-207.86805666989213	1.4443732668363648E-8	-1.6388498751227126E-8	-1.6388498751227126E-8	2.0379394703157224E-8	0.9552208890517836	7.907683216465777E8	6.359121966368899E8	6.359121966368899E8	5.604507104769064E8	660717.4697989045	-207.86805666989213
8000	-215.8937283965625	-2.71476656421644	-213.17896183234606	1.2190079579758387E-8	-2.036368981239113E-8	-2.036368981239113E-8	3.554372781122436E-8	0.9782992384011349	1.910849572463781E9	1.0947627153363647E9	1.0947627153363647E9	6.553451139676169E8	679676.1089852309	-213.17896183234606
9000	-200.04287364512274	6.274519911267781	-206.31739355639053	1.7236386972783283E-8	-2.5151663265238346E-8	-2.5151663265238346E-8	4.229077868901516E-8	0.9315812764049922	4.3900130311245984E8	2.6108795560563728E8	2.6108795560563728E8	1.789230791337481E8	673050.6402313963	-206.31739355639053
10000	-192.4966815736465	11.956902265188594	-204.4535838388351	2.2509473776576097E-8	-3.150369979332385E-8	-3.150369979332385E-8	6.022516589916509E-8	0.8556376508426284	1.658393326412034E8	8.675032225234723E7	8.675032225234726E7	6.198332629688613E7	633194.1205101366	-204.4535838388351
11000	-198.48049529261712	4.191355838171514	-202.67185113078864	5.094695403484276E-8	-5.0822990536533586E-8	-5.0822990536533586E-8	7.381793368960734E-8	0.8287435515775747	6.2673223865324855E7	4.314995698463853E7	4.314995698463852E7	4.325520501438327E7	640841.6008173684	-202.67185113078864
12000	-190.9973334673118	14.779211999550608	-205.7765454668624	6.0348156662156E-8	-6.647552993477576E-9	-6.647552993477576E-9	5.223638434651335E-8	0.11839769548379135	1.6806102603392676E7	2138728.762863375	2138728.762863375	1.9415917190246828E7	618546.4293974298	-205.7765454668624
13000	-197.06524203772977	9.356324082975878	-206.42156612070565	1.1900223322453248E-8	-1.0837856836134492E-8	-1.0837856836134492E-8	5.615467938150986E-8	0.4192498135162909	1.0195221947342561E8	1.9676785104091898E7	1.9676785104091898E7	2.1605575765303392E7	738455.1335098004	-206.42156612070565
14000	-185.40733191163798	17.412087645914706	-202.8194195575527	4.7176365922242894E-8	-7.136353783525402E-8	-7.136353783525402E-8	2.0099229154652953E-7	0.7328657563227	4.5791095501216725E7	1.6258407480081463E7	1.6258407480081465E7	1.074796182840511E7	603997.6411333828	-202.8194195575527
15000	-190.82054696072407	11.359254667073163	-202.17980162779725	9.366662088742132E-8	-1.0287353557868602E-7	-1.0287353557868602E-7	1.6305326354888635E-7	0.8324276391414365	3.47684976357416E7	2.1936134246558927E7	2.193613424655893E7	1.997290711017146E7	692355.0493965236	-202.17980162779725
16000	-183.1011765347409	17.41131844156985	-200.51249497631073	2.1844937740428752E-7	-2.5376625778247443E-7	-2.5376625778247443E-7	4.64405752350697E-7	0.796727255671572	1.253394781798684E7	6848952.703345121	6848952.70334512	5895777.740473424	592580.2959302646	-200.51249497631073
17000	-186.00980245484917	15.148631813302668	-201.15843426815184	6.175890893414797E-8	-5.1917893748459387E-8	-5.1917893748459387E-8	7.447593375288128E-8	0.7655248258566133	3.9113771043754056E7	2.7266588101993788E7	2.7266588101993788E7	3.24349585461742E7	652235.5795399831	-201.15843426815184
18000	-188.50075838279275	14.937895877925786	-203.43865426071855	8.538258386504287E-8	-7.74262594429901E-8	-7.74262594429901E-8	1.1922147624822423E-7	0.7674081094542422	2.849044906067795E7	1.8502613539414216E7	1.8502613539414216E7	2.0403942585070103E7	723124.5188781471	-203.43865426071855
19000	-190.66316830457257	12.014384373078565	-202.67755267765114	1.3962066718412404E-7	-1.994982661250144E-7	-1.994982661250144E-7	4.043866653810331E-7	0.8395872946731027	2.4271193153967652E7	1.1973839311539704E7	1.1973839311539704E7	8379999.81606379	504507.5246456148	-202.67755267765114
20000	-189.33321567742306	14.776517897184336	-204.1097335746074	3.570568480641138E-8	-1.8707309463033786E-8	-1.8707309463033786E-8	5.7712131593862184E-8	0.4121061441016765	3.3736216032227255E7	1.093554883517346E7	1.0935548835173458E7	2.0872122774543606E7	667973.5391340859	-204.1097335746074
21000	-189.41561503327628	16.49201264993227	-205.90762768320855	1.7665213152551249E-7	-1.1000079303344202E-7	-1.1000079303344202E-7	1.237674794876778E-7	0.7439317629479282	1.267639952984669E7	1.1266400567127282E7	1.1266400567127282E7	1.8092902968419634E7	601171.043361293	-205.90762768320855
22000	-190.11596919652757	20.5109371755183	-210.62690637204588	7.211214444648876E-8	-1.4771659426389045E-7	-1.4771659426389045E-7	4.151564963303666E-7	0.8537272850731042	5.114255544701309E7	1.8197003249042913E7	1.8197003249042917E7	8883395.486657137	665180.935692118	-210.62690637204588
23000	-175.3632546014271	25.356737619595794	-200.7199922210229	1.640609096226015E-6	-1.3051307863951621E-6	-1.3051307863951621E-6	1.9629804933762435E-6	0.7272663351354102	1293888.4255420587	860270.1983201186	860270.1983201186	1081398.9887361499	737616.2496130657	-200.7199922210229
24000	-191.08057537732265	12.579431335957592	-203.66000671328024	9.650721317472814E-8	-8.422605769744903E-8	-8.422605769744903E-8	2.0850748081899147E-7	0.5937529296862868	1.6004016376153821E7	6464781.030369991	6464781.030369991	7407422.573035275	616818.8975553744	-203.66000671328024
25000	-181.58024700878167	22.310998853684467	-203.89124586246612	5.78139558275298E-7	-7.664224846006469E-7	-7.664224846006469E-7	1.0901293821708853E-6	0.9654123970722975	2.5444455292871024E7	1.788888820337781E7	1.7888888203377813E7	1.3494220396373153E7	621503.4913041437	-203.89124586246612
26000	-182.30708590249094	19.429278577322137	-201.73636447981306	1.6729295912150785E-7	-1.3791667189635933E-7	-1.3791667189635933E-7	1.9904756918625304E-7	0.7557871397801796	1.3940615309388615E7	9659215.00834434	9659215.008344335	1.171663033422909E7	671461.1127278912	-201.73636447981306
27000	-190.92255289072065	13.845969932120218	-204.76852282284088	6.141644878359797E-8	-6.660671311885504E-8	-6.660671311885504E-8	1.289383973111418E-7	0.7484874423283931	3.702483294788204E7	1.912620660610624E7	1.9126206606106248E7	1.7635815272138286E7	629042.6116826737	-204.76852282284088
28000	-200.49014343042504	7.331111954256327	-207.82125538468136	3.374984256438643E-8	-5.520374558171494E-8	-5.520374558171494E-8	1.2058492401539806E-7	0.8653387720714711	1.1795815226981539E8	5.400121018744072E7	5.400121018744072E7	3.301465005512488E7	634913.1388092167	-207.82125538468136
29000	-209.08073115412765	-2.486070295249661	-206.594660858878	6.232484886382817E-9	2.9006858836242514E-9	2.9006858836242514E-9	2.622717059506233E-8	-0.2268790337267239	1.691568425507182E8	-1.870849406064773E7	-1.870849406064773E7	4.019752953542275E7	375959.73907519	-206.594660858878
