X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,634749.6199829,782990.78150565,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,8200000,NA,Liège,NA,4750
2,15,16,0.000359999999999999,634749.6199829,782990.78150565,634879.162612208,782922.394113462,0.000359999999999999,0,2020.22366271585,2020.22402271585,8200000,NA,NA,NA,NA
4,16,18,0.00784,634879.162612208,782922.394113462,637744.230755982,781785.390885271,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,8200000,NA,NA,NA,NA
7,18,4,0.0768804535500016,637744.230755982,781785.390885271,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,8200000,NA,Liège,NA,4700
8,18,19,0.02251,637744.230755982,781785.390885271,659933.782025831,766368.073567876,0.03071,0.0082,2020.23186271585,2020.25437271585,8200000,NA,Liège,NA,4720
10,19,21,0.00273,659933.782025831,766368.073567876,657797.837563467,769371.692113569,0.03344,0.03071,2020.25437271585,2020.25710271585,8200000,Liège,Liège,4720,4728
12,20,6,0.0000184535500016361,659659.176822785,765907.966348159,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,8200000,Liège,Liège,4850,4720
13,21,22,0.00244,657797.837563467,769371.692113569,659659.176822785,765907.966348159,0.03588,0.03344,2020.25710271585,2020.25954271585,8200000,Liège,Liège,4728,4850
15,22,8,0.0000204535500016381,659659.176822785,765907.966348159,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,8200000,Liège,Liège,4850,4760
16,22,23,0.03279,659659.176822785,765907.966348159,644432.745336659,778717.093000387,0.06867,0.03588,2020.25954271585,2020.29233271585,8200000,Liège,Liège,4850,4700
17,23,9,0.0000174535500016421,644432.745336659,778717.093000387,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,8200000,Liège,Liège,4700,4700
18,23,24,0.01164,644432.745336659,778717.093000387,657390.408851282,765102.59620685,0.08031,0.06867,2020.29233271585,2020.30397271585,8200000,Liège,Liège,4700,4850
19,24,25,0.00231000000000001,657390.408851282,765102.59620685,656388.220791162,765612.814493882,0.08262,0.08031,2020.30397271585,2020.30628271585,8200000,Liège,Liège,4850,4728
21,25,26,0.00244,656388.220791162,765612.814493882,659659.176822785,765907.966348159,0.08506,0.08262,2020.30628271585,2020.30872271585,8200000,Liège,Liège,4728,4850
23,26,12,0.0000204535500016451,659659.176822785,765907.966348159,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,8200000,Liège,Liège,4850,4720
