X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
2,15,16,0.000359999999999999,633423.184961758,783665.671838128,633228.591500267,783896.279594322,0.000359999999999999,0,2020.22366271585,2020.22402271585,2611000,Liège,Liège,4750,4750
3,16,17,0.05209,633228.591500267,783896.279594322,642332.059958411,776328.858299347,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,2611000,Liège,Liège,4750,4700
4,16,18,0.00784,633228.591500267,783896.279594322,647013.308130744,780031.17822793,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,2611000,Liège,Liège,4750,4730
5,17,2,0.0326304535500016,642332.059958411,776328.858299347,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,2611000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,642332.059958411,776328.858299347,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,2611000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,647013.308130744,780031.17822793,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,2611000,Liège,Liège,4730,4700
8,18,19,0.02251,647013.308130744,780031.17822793,659730.104342492,766078.616704845,0.03071,0.0082,2020.23186271585,2020.25437271585,2611000,Liège,Liège,4730,4720
9,19,20,0.00244,659730.104342492,766078.616704845,659602.730806374,766012.287411658,0.03315,0.03071,2020.25437271585,2020.25681271585,2611000,Liège,Liège,4720,4720
10,19,21,0.00273,659730.104342492,766078.616704845,659742.244978988,767985.313673705,0.03344,0.03071,2020.25437271585,2020.25710271585,2611000,Liège,NA,4720,NA
11,20,5,0.0000184535500016361,659602.730806374,766012.287411658,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,2611000,Liège,Liège,4720,4720
12,20,6,0.0000184535500016361,659602.730806374,766012.287411658,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,2611000,Liège,Liège,4720,4720
13,21,22,0.00244,659742.244978988,767985.313673705,659602.730806374,766012.287411658,0.03588,0.03344,2020.25710271585,2020.25954271585,2611000,NA,Liège,NA,4720
16,22,23,0.03279,659602.730806374,766012.287411658,644596.246020782,778664.108638803,0.06867,0.03588,2020.25954271585,2020.29233271585,2611000,Liège,Liège,4720,4700
17,23,9,0.0000174535500016421,644596.246020782,778664.108638803,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,2611000,Liège,Liège,4700,4700
18,23,24,0.01164,644596.246020782,778664.108638803,651675.868005012,768486.302391715,0.08031,0.06867,2020.29233271585,2020.30397271585,2611000,Liège,Liège,4700,4711
19,24,25,0.00231000000000001,651675.868005012,768486.302391715,657987.709236946,765738.436142601,0.08262,0.08031,2020.30397271585,2020.30628271585,2611000,Liège,Liège,4711,4720
21,25,26,0.00244,657987.709236946,765738.436142601,659602.730806374,766012.287411658,0.08506,0.08262,2020.30628271585,2020.30872271585,2611000,Liège,Liège,4720,4720
23,26,12,0.0000204535500016451,659602.730806374,766012.287411658,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2611000,Liège,Liège,4720,4720
24,26,11,0.0000204535500016451,659602.730806374,766012.287411658,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2611000,Liège,Liège,4720,4760
25,27,13,0.0000204535500016451,659602.730806374,766012.287411658,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2611000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,659602.730806374,766012.287411658,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2611000,Liège,Liège,4720,4720
27,36,28,0.0000219999999999942,638370.270730912,770442.894949137,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,2611000,Liège,Liège,4837,4837
29,37,38,0.00244,644085.665952145,760147.429068415,644364.026006608,759675.584076346,0.01093,0.00849,2020.17240242623,2020.17484242623,2611000,Liège,Liège,4830,4801
30,37,39,0.01337,644085.665952145,760147.429068415,644635.452258925,767099.388998488,0.02186,0.00849,2020.17240242623,2020.18577242623,2611000,Liège,Liège,4830,4837
31,38,29,0.00275289617003015,644364.026006608,759675.584076346,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,2611000,Liège,Liège,4801,4841
32,38,30,0.0000208961700301491,644364.026006608,759675.584076346,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,2611000,Liège,Liège,4801,4830
33,39,31,0.0000198961700301342,644635.452258925,767099.388998488,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,2611000,Liège,Liège,4837,4671
34,39,40,0.01122,644635.452258925,767099.388998488,643574.244200681,770649.838706424,0.03308,0.02186,2020.18577242623,2020.19699242623,2611000,Liège,Liège,4837,4837
36,40,42,0.00832,643574.244200681,770649.838706424,638076.119278133,791797.316026319,0.0414,0.03308,2020.19699242623,2020.20531242623,2611000,Liège,NA,4837,NA
37,41,33,0.0000208961700301491,644364.026006608,759675.584076346,661283.761418774,754693.907387243,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,2611000,Liège,Limburg,4801,3793
38,41,32,0.0000208961700301491,644364.026006608,759675.584076346,643303.267765298,771679.734280998,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,2611000,Liège,Liège,4801,4837
39,42,34,0.00233689617003014,638076.119278133,791797.316026319,611789.585609064,781623.756248252,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,2611000,NA,Liège,NA,4770
41,47,48,0.00244,661134.183006027,754542.002397854,661295.829798596,754696.707563894,0.00244,0,2020.19699255191,2020.19943255191,2611000,Limburg,Limburg,3790,3793
42,47,49,0.00832,661134.183006027,754542.002397854,661313.057018463,754325.931693317,0.00832,0,2020.19699255191,2020.20531255191,2611000,Limburg,Limburg,3790,3790
43,48,43,0.0000210000000000071,661295.829798596,754696.707563894,643303.267765298,771679.734280998,0.002461,0.00244,2020.19943255191,2020.19945355191,2611000,Limburg,Liège,3793,4837
45,49,45,0.00233677049011848,661313.057018463,754325.931693317,611789.585609064,781623.756248252,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,2611000,Limburg,Liège,3790,4770
46,49,46,0.0597147704901185,661313.057018463,754325.931693317,650002.13291104,732988.073192809,0.0680347704901185,0.00832,2020.20531255191,2020.2650273224,2611000,Limburg,Liège,3790,4430
47,53,50,0.021763,645240.373423866,737486.0584382,644107.601292089,737707.589729516,0.021763,0,2020.18042279235,2020.20218579235,2611000,Liège,Liège,4031,4053
48,53,54,0.019,645240.373423866,737486.0584382,645483.791643885,732827.334663513,0.019,0,2020.18042279235,2020.19942279235,2611000,Liège,Liège,4031,4000
50,54,52,0.0000305683099446133,645483.791643885,732827.334663513,645496.130779693,732833.298234528,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,2611000,Liège,Liège,4000,4000
51,66,55,0.120062,635176.342848066,744822.944093303,632252.022263812,637859.19502108,0.120062,0,2020.0930527541,2020.2131147541,13055000,Liège,Hainaut,4141,7100
52,66,67,0.044023,635176.342848066,744822.944093303,641992.668713719,740093.312664353,0.044023,0,2020.0930527541,2020.1370757541,13055000,Liège,Liège,4141,4050
53,67,68,0.04318,641992.668713719,740093.312664353,656150.595608227,737540.07604963,0.087203,0.044023,2020.1370757541,2020.1802557541,13055000,Liège,Liège,4050,4680
54,67,70,0.000527,641992.668713719,740093.312664353,642209.898580347,739888.639803305,0.04455,0.044023,2020.1370757541,2020.1376027541,13055000,Liège,Liège,4050,4050
55,68,56,0.0000710491801042129,656150.595608227,737540.07604963,657591.771917594,736895.282383552,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,13055000,Liège,Liège,4680,4680
56,68,69,0.0000359999999999944,656150.595608227,737540.07604963,655965.896910127,737660.350880413,0.087239,0.087203,2020.1802557541,2020.1802917541,13055000,Liège,Liège,4680,4680
57,69,57,0.0000350491801042047,655965.896910127,737660.350880413,646101.216989852,738014.360673969,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,13055000,Liège,Liège,4680,4030
58,69,58,0.0000350491801042047,655965.896910127,737660.350880413,655987.805244944,737610.368292887,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,13055000,Liège,Liège,4680,4680
