X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,633756.461048346,783340.185756501,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,7894000,Liège,Liège,4750,4750
2,15,16,0.000359999999999999,633756.461048346,783340.185756501,634334.353033982,783244.794405163,0.000359999999999999,0,2020.22366271585,2020.22402271585,7894000,Liège,NA,4750,NA
4,16,18,0.00784,634334.353033982,783244.794405163,646404.059436752,778276.187168031,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,7894000,NA,Liège,NA,4700
5,17,2,0.0326304535500016,635735.774739747,784046.116484629,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,7894000,NA,Liège,NA,4700
6,17,3,0.0162374535500016,635735.774739747,784046.116484629,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,7894000,NA,Liège,NA,4700
7,18,4,0.0768804535500016,646404.059436752,778276.187168031,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,7894000,Liège,Liège,4700,4700
8,18,19,0.02251,646404.059436752,778276.187168031,661938.608972006,766998.909359257,0.03071,0.0082,2020.23186271585,2020.25437271585,7894000,Liège,NA,4700,NA
9,19,20,0.00244,661938.608972006,766998.909359257,659731.49582312,765925.549828015,0.03315,0.03071,2020.25437271585,2020.25681271585,7894000,NA,Liège,NA,4850
11,20,5,0.0000184535500016361,659731.49582312,765925.549828015,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,7894000,Liège,Liège,4850,4720
12,20,6,0.0000184535500016361,659731.49582312,765925.549828015,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,7894000,Liège,Liège,4850,4720
13,21,22,0.00244,661159.906383255,767218.02646872,659731.49582312,765925.549828015,0.03588,0.03344,2020.25710271585,2020.25954271585,7894000,NA,Liège,4721,4850
14,21,7,0.00246045355000164,661159.906383255,767218.02646872,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,7894000,NA,NA,4721,4721
16,22,23,0.03279,659731.49582312,765925.549828015,644596.136753105,778635.556593148,0.06867,0.03588,2020.25954271585,2020.29233271585,7894000,Liège,Liège,4850,4700
17,23,9,0.0000174535500016421,644596.136753105,778635.556593148,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,7894000,Liège,Liège,4700,4700
20,24,10,0.00477045355000164,657560.286012611,768607.406825528,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,7894000,Liège,Liège,4728,4837
21,25,26,0.00244,658197.132332272,766325.822955253,659731.49582312,765925.549828015,0.08506,0.08262,2020.30628271585,2020.30872271585,7894000,Liège,Liège,4720,4850
22,25,27,0.00244,658197.132332272,766325.822955253,659731.49582312,765925.549828015,0.08506,0.08262,2020.30628271585,2020.30872271585,7894000,Liège,Liège,4720,4850
23,26,12,0.0000204535500016451,659731.49582312,765925.549828015,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7894000,Liège,Liège,4850,4720
24,26,11,0.0000204535500016451,659731.49582312,765925.549828015,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7894000,Liège,Liège,4850,4760
25,27,13,0.0000204535500016451,659731.49582312,765925.549828015,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7894000,Liège,Liège,4850,4720
26,27,14,0.0000204535500016451,659731.49582312,765925.549828015,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7894000,Liège,Liège,4850,4720
28,36,37,0.00849,638298.591173956,770948.966515706,645114.688070958,758407.230543556,0.00849,0,2020.16391242623,2020.17240242623,7894000,Liège,Liège,4837,4821
