X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,633655.394159263,783657.199516925,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,6121000,Liège,Liège,4750,4750
3,16,17,0.05209,633602.991268697,783791.482561913,634778.139668461,782483.109431433,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,6121000,Liège,NA,4750,NA
4,16,18,0.00784,633602.991268697,783791.482561913,644115.946566888,781489.311699359,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,6121000,Liège,Liège,4750,4700
5,17,2,0.0326304535500016,634778.139668461,782483.109431433,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,6121000,NA,Liège,NA,4700
6,17,3,0.0162374535500016,634778.139668461,782483.109431433,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,6121000,NA,Liège,NA,4700
7,18,4,0.0768804535500016,644115.946566888,781489.311699359,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,6121000,Liège,Liège,4700,4700
8,18,19,0.02251,644115.946566888,781489.311699359,660172.956537579,767503.384554927,0.03071,0.0082,2020.23186271585,2020.25437271585,6121000,Liège,NA,4700,4721
9,19,20,0.00244,660172.956537579,767503.384554927,659842.435492764,766122.619046031,0.03315,0.03071,2020.25437271585,2020.25681271585,6121000,NA,Liège,4721,4720
10,19,21,0.00273,660172.956537579,767503.384554927,659936.366990532,767805.764857115,0.03344,0.03071,2020.25437271585,2020.25710271585,6121000,NA,NA,4721,4721
12,20,6,0.0000184535500016361,659842.435492764,766122.619046031,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6121000,Liège,Liège,4720,4720
13,21,22,0.00244,659936.366990532,767805.764857115,659842.435492764,766122.619046031,0.03588,0.03344,2020.25710271585,2020.25954271585,6121000,NA,Liège,4721,4720
14,21,7,0.00246045355000164,659936.366990532,767805.764857115,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,6121000,NA,NA,4721,4721
15,22,8,0.0000204535500016381,659842.435492764,766122.619046031,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,6121000,Liège,Liège,4720,4760
16,22,23,0.03279,659842.435492764,766122.619046031,644652.749033797,778601.112147845,0.06867,0.03588,2020.25954271585,2020.29233271585,6121000,Liège,Liège,4720,4700
18,23,24,0.01164,644652.749033797,778601.112147845,642770.73321098,777201.793833134,0.08031,0.06867,2020.29233271585,2020.30397271585,6121000,Liège,Liège,4700,4700
19,24,25,0.00231000000000001,642770.73321098,777201.793833134,659366.028160003,764713.230987754,0.08262,0.08031,2020.30397271585,2020.30628271585,6121000,Liège,Liège,4700,4851
20,24,10,0.00477045355000164,642770.73321098,777201.793833134,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,6121000,Liège,Liège,4700,4837
21,25,26,0.00244,659366.028160003,764713.230987754,659842.435492764,766122.619046031,0.08506,0.08262,2020.30628271585,2020.30872271585,6121000,Liège,Liège,4851,4720
22,25,27,0.00244,659366.028160003,764713.230987754,659842.435492764,766122.619046031,0.08506,0.08262,2020.30628271585,2020.30872271585,6121000,Liège,Liège,4851,4720
24,26,11,0.0000204535500016451,659842.435492764,766122.619046031,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6121000,Liège,Liège,4720,4760
25,27,13,0.0000204535500016451,659842.435492764,766122.619046031,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6121000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,659842.435492764,766122.619046031,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6121000,Liège,Liège,4720,4720
27,36,28,0.0000219999999999942,638247.601424115,771207.149499171,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,6121000,Liège,Liège,4837,4837
28,36,37,0.00849,638247.601424115,771207.149499171,643002.148887358,764510.341298244,0.00849,0,2020.16391242623,2020.17240242623,6121000,Liège,Liège,4837,4837
29,37,38,0.00244,643002.148887358,764510.341298244,644343.221915864,760058.197155681,0.01093,0.00849,2020.17240242623,2020.17484242623,6121000,Liège,Liège,4837,4830
30,37,39,0.01337,643002.148887358,764510.341298244,650708.015631251,744234.562230265,0.02186,0.00849,2020.17240242623,2020.18577242623,6121000,Liège,Liège,4837,4671
31,38,29,0.00275289617003015,644343.221915864,760058.197155681,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,6121000,Liège,Liège,4830,4841
32,38,30,0.0000208961700301491,644343.221915864,760058.197155681,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,6121000,Liège,Liège,4830,4830
33,39,31,0.0000198961700301342,650708.015631251,744234.562230265,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,6121000,Liège,Liège,4671,4671
