X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
2,15,16,0.000359999999999999,643045.478079427,777428.050153763,641695.943171358,777327.319439298,0.000359999999999999,0,2020.22366271585,2020.22402271585,4006000,Liège,Liège,4700,4700
3,16,17,0.05209,641695.943171358,777327.319439298,645446.892204447,773944.12741648,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,4006000,Liège,Liège,4700,4700
5,17,2,0.0326304535500016,645446.892204447,773944.12741648,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,4006000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,642956.223046535,778606.153332108,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,4006000,Liège,Liège,4700,4700
9,19,20,0.00244,654545.390362137,770283.717876101,657867.002895555,765098.495542663,0.03315,0.03071,2020.25437271585,2020.25681271585,4006000,Liège,Liège,4731,4850
10,19,21,0.00273,654545.390362137,770283.717876101,656264.811913736,770180.340600224,0.03344,0.03071,2020.25437271585,2020.25710271585,4006000,Liège,Liège,4731,4730
11,20,5,0.0000184535500016361,657867.002895555,765098.495542663,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4006000,Liège,Liège,4850,4720
12,20,6,0.0000184535500016361,657867.002895555,765098.495542663,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4006000,Liège,Liège,4850,4720
13,21,22,0.00244,656264.811913736,770180.340600224,657867.002895555,765098.495542663,0.03588,0.03344,2020.25710271585,2020.25954271585,4006000,Liège,Liège,4730,4850
16,22,23,0.03279,657867.002895555,765098.495542663,644995.798326939,778369.856330199,0.06867,0.03588,2020.25954271585,2020.29233271585,4006000,Liège,Liège,4850,4700
19,24,25,0.00231000000000001,653928.76514699,765657.889735136,657538.766267196,765479.769957917,0.08262,0.08031,2020.30397271585,2020.30628271585,4006000,Liège,Liège,4710,4720
20,24,10,0.00477045355000164,653928.76514699,765657.889735136,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,4006000,Liège,Liège,4710,4837
22,25,27,0.00244,657538.766267196,765479.769957917,657867.002895555,765098.495542663,0.08506,0.08262,2020.30628271585,2020.30872271585,4006000,Liège,Liège,4720,4850
24,26,11,0.0000204535500016451,657867.002895555,765098.495542663,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4006000,Liège,Liège,4850,4760
25,27,13,0.0000204535500016451,657867.002895555,765098.495542663,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4006000,Liège,Liège,4850,4720
