X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,633832.812908731,783633.95754443,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,4258000,Liège,Liège,4750,4750
2,15,16,0.000359999999999999,633832.812908731,783633.95754443,635694.597126389,782454.459825011,0.000359999999999999,0,2020.22366271585,2020.22402271585,4258000,Liège,NA,4750,NA
3,16,17,0.05209,635694.597126389,782454.459825011,639208.84771622,778575.300264298,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,4258000,NA,NA,NA,NA
4,16,18,0.00784,635694.597126389,782454.459825011,654582.840795879,769071.895387312,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,4258000,NA,Liège,NA,4711
5,17,2,0.0326304535500016,639208.84771622,778575.300264298,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,4258000,NA,Liège,NA,4700
6,17,3,0.0162374535500016,639208.84771622,778575.300264298,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,4258000,NA,Liège,NA,4700
7,18,4,0.0768804535500016,654582.840795879,769071.895387312,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,4258000,Liège,Liège,4711,4700
9,19,20,0.00244,661383.365966829,765053.318710835,660753.501978326,764821.788363596,0.03315,0.03071,2020.25437271585,2020.25681271585,4258000,Liège,Liège,4851,4851
10,19,21,0.00273,661383.365966829,765053.318710835,662627.087859492,765184.070834129,0.03344,0.03071,2020.25437271585,2020.25710271585,4258000,Liège,NA,4851,NA
11,20,5,0.0000184535500016361,660753.501978326,764821.788363596,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4258000,Liège,Liège,4851,4720
12,20,6,0.0000184535500016361,660753.501978326,764821.788363596,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4258000,Liège,Liège,4851,4720
14,21,7,0.00246045355000164,662627.087859492,765184.070834129,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,4258000,NA,NA,NA,4721
15,22,8,0.0000204535500016381,660753.501978326,764821.788363596,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,4258000,Liège,Liège,4851,4760
16,22,23,0.03279,660753.501978326,764821.788363596,644259.996088922,778866.248818936,0.06867,0.03588,2020.25954271585,2020.29233271585,4258000,Liège,Liège,4851,4700
17,23,9,0.0000174535500016421,644259.996088922,778866.248818936,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,4258000,Liège,Liège,4700,4700
19,24,25,0.00231000000000001,658288.223384214,764409.305840569,660463.598067911,763548.353533453,0.08262,0.08031,2020.30397271585,2020.30628271585,4258000,Liège,Liège,4850,4851
20,24,10,0.00477045355000164,658288.223384214,764409.305840569,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,4258000,Liège,Liège,4850,4837
21,25,26,0.00244,660463.598067911,763548.353533453,660753.501978326,764821.788363596,0.08506,0.08262,2020.30628271585,2020.30872271585,4258000,Liège,Liège,4851,4851
22,25,27,0.00244,660463.598067911,763548.353533453,660753.501978326,764821.788363596,0.08506,0.08262,2020.30628271585,2020.30872271585,4258000,Liège,Liège,4851,4851
23,26,12,0.0000204535500016451,660753.501978326,764821.788363596,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4258000,Liège,Liège,4851,4720
24,26,11,0.0000204535500016451,660753.501978326,764821.788363596,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4258000,Liège,Liège,4851,4760
25,27,13,0.0000204535500016451,660753.501978326,764821.788363596,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4258000,Liège,Liège,4851,4720
27,36,28,0.0000219999999999942,638337.482896331,770763.692144629,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,4258000,Liège,Liège,4837,4837
29,37,38,0.00244,645536.345011582,759297.372647777,644724.735122882,759781.360037239,0.01093,0.00849,2020.17240242623,2020.17484242623,4258000,Liège,Liège,4830,4830
30,37,39,0.01337,645536.345011582,759297.372647777,650811.273534899,743818.10864469,0.02186,0.00849,2020.17240242623,2020.18577242623,4258000,Liège,Liège,4830,4671
31,38,29,0.00275289617003015,644724.735122882,759781.360037239,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,4258000,Liège,Liège,4830,4841
32,38,30,0.0000208961700301491,644724.735122882,759781.360037239,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,4258000,Liège,Liège,4830,4830
33,39,31,0.0000198961700301342,650811.273534899,743818.10864469,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,4258000,Liège,Liège,4671,4671
34,39,40,0.01122,650811.273534899,743818.10864469,650547.131754808,744356.967607434,0.03308,0.02186,2020.18577242623,2020.19699242623,4258000,Liège,Liège,4671,4671
36,40,42,0.00832,650547.131754808,744356.967607434,611977.902142552,781597.753505256,0.0414,0.03308,2020.19699242623,2020.20531242623,4258000,Liège,Liège,4671,4770
37,41,33,0.0000208961700301491,644724.735122882,759781.360037239,661283.761418774,754693.907387243,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,4258000,Liège,Limburg,4830,3793
38,41,32,0.0000208961700301491,644724.735122882,759781.360037239,643303.267765298,771679.734280998,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,4258000,Liège,Liège,4830,4837
39,42,34,0.00233689617003014,611977.902142552,781597.753505256,611789.585609064,781623.756248252,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,4258000,Liège,Liège,4770,4770
41,47,48,0.00244,632653.094371657,758682.163584328,661535.980479868,754505.563843917,0.00244,0,2020.19699255191,2020.19943255191,4258000,Liège,Limburg,4900,NA
43,48,43,0.0000210000000000071,661535.980479868,754505.563843917,643303.267765298,771679.734280998,0.002461,0.00244,2020.19943255191,2020.19945355191,4258000,Limburg,Liège,NA,4837
45,49,45,0.00233677049011848,632652.935377745,758943.067265829,611789.585609064,781623.756248252,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,4258000,Liège,Liège,4845,4770
46,49,46,0.0597147704901185,632652.935377745,758943.067265829,650002.13291104,732988.073192809,0.0680347704901185,0.00832,2020.20531255191,2020.2650273224,4258000,Liège,Liège,4845,4430
47,53,50,0.021763,645560.275006572,734488.730368793,644107.601292089,737707.589729516,0.021763,0,2020.18042279235,2020.20218579235,4258000,Liège,Liège,4000,4053
49,54,51,0.0546755683099446,645495.014885874,732842.701796077,635868.408763382,733214.531552291,0.0736755683099446,0.019,2020.19942279235,2020.25409836066,4258000,Liège,Liège,4000,4130
50,54,52,0.0000305683099446133,645495.014885874,732842.701796077,645496.130779693,732833.298234528,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,4258000,Liège,Liège,4000,4000
51,66,55,0.120062,638735.067449551,636884.040690555,632252.022263812,637859.19502108,0.120062,0,2020.0930527541,2020.2131147541,21290000,Hainaut,Hainaut,7190,7100
54,67,70,0.000527,649940.216228974,738457.661744561,650885.597582146,738100.355743697,0.04455,0.044023,2020.1370757541,2020.1376027541,21290000,Liège,Liège,4020,4040
55,68,56,0.0000710491801042129,655917.389768311,737566.7977795,657591.771917594,736895.282383552,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,21290000,Liège,Liège,4680,4680
56,68,69,0.0000359999999999944,655917.389768311,737566.7977795,655970.604496847,737555.262388655,0.087239,0.087203,2020.1802557541,2020.1802917541,21290000,Liège,Liège,4680,4680
57,69,57,0.0000350491801042047,655970.604496847,737555.262388655,646101.216989852,738014.360673969,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,21290000,Liège,Liège,4680,4030
58,69,58,0.0000350491801042047,655970.604496847,737555.262388655,655987.805244944,737610.368292887,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,21290000,Liège,Liège,4680,4680
59,70,59,0.108299049180104,650885.597582146,738100.355743697,645175.440375378,738423.533533618,0.152849049180104,0.04455,2020.1376027541,2020.24590180328,21290000,Liège,Liège,4040,4032
62,71,60,0.0420710491801042,652224.201692993,736869.470215458,648722.063035101,771291.016031757,0.130991049180104,0.08892,2020.1819727541,2020.22404380328,21290000,Liège,Liège,4041,4700
64,72,73,0.000390000000000001,629621.613646177,653947.650282143,629711.36350866,654023.125107291,0.09273,0.09234,2020.1853927541,2020.1857827541,21290000,Hainaut,Hainaut,6230,6230
65,73,74,0.00437,629711.36350866,654023.125107291,630079.354897678,654063.569768407,0.0971,0.09273,2020.1857827541,2020.1901527541,21290000,Hainaut,Hainaut,6230,6230
67,74,63,0.0420880491801042,630079.354897678,654063.569768407,631662.248602259,658290.557716334,0.139188049180104,0.0971,2020.1901527541,2020.23224080328,21290000,Hainaut,Hainaut,6230,6211
68,74,75,0.03659,630079.354897678,654063.569768407,632639.097279759,654058.889807364,0.13369,0.0971,2020.1901527541,2020.2267427541,21290000,Hainaut,Hainaut,6230,6238
69,75,65,0.0191590491801042,632639.097279759,654058.889807364,635215.846043767,651491.117361354,0.152849049180104,0.13369,2020.2267427541,2020.24590180328,21290000,Hainaut,Hainaut,6238,6230
70,75,64,0.0000330491801042165,632639.097279759,654058.889807364,670101.109616007,698047.89762907,0.133723049180104,0.13369,2020.2267427541,2020.22677580328,21290000,Hainaut,VlaamsBrabant,6238,3350
71,80,76,0.054103,692420.34862108,705459.684527707,721280.27614978,672102.46313337,0.054103,0,2020.18906639891,2020.24316939891,4258000,Limburg,Antwerpen,3583,2390
72,80,81,0.0000980000000000009,692420.34862108,705459.684527707,692427.688698324,705467.251693805,0.0000980000000000009,0,2020.18906639891,2020.18916439891,4258000,Limburg,Limburg,3583,3583
75,82,78,0.039795,692646.858387545,705648.45765239,682460.707861464,690072.960299478,0.040442,0.000647000000000002,2020.18971339891,2020.22950839891,4258000,Limburg,VlaamsBrabant,3583,3390
76,82,79,0.050724,692646.858387545,705648.45765239,694438.711141177,708299.528446153,0.051371,0.000647000000000002,2020.18971339891,2020.24043739891,4258000,Limburg,Limburg,3583,3583
77,87,83,0.071835,698939.201700152,699321.860852693,698273.354839221,698609.845446575,0.071835,0,2020.17133439891,2020.24316939891,4258000,Antwerpen,Antwerpen,2430,2430
79,88,84,0.065928,698986.763460125,699346.702696332,714257.812322577,721415.178959928,0.066371,0.000442999999999999,2020.17177739891,2020.23770539891,4258000,Antwerpen,Limburg,2430,3900
80,88,89,0.000255000000000005,698986.763460125,699346.702696332,682219.387229748,652325.771542259,0.000698000000000004,0.000442999999999999,2020.17177739891,2020.17203239891,4258000,Antwerpen,VlaamsBrabant,2430,1850
81,89,85,0.057475,682219.387229748,652325.771542259,682760.32949797,652969.524646665,0.058173,0.000698000000000004,2020.17203239891,2020.22950739891,4258000,VlaamsBrabant,VlaamsBrabant,1850,1850
82,89,86,0.071137,682219.387229748,652325.771542259,718395.810602827,674852.613167297,0.071835,0.000698000000000004,2020.17203239891,2020.24316939891,4258000,VlaamsBrabant,Antwerpen,1850,2980
83,95,96,0.00244,666656.550483229,660700.749742293,666706.661788782,661138.347819896,0.00244,0,2020.22156271585,2020.22400271585,21290000,VlaamsBrabant,VlaamsBrabant,3080,3080
84,95,97,0.00546,666656.550483229,660700.749742293,692846.319519444,685497.277018166,0.00546,0,2020.22156271585,2020.22702271585,21290000,VlaamsBrabant,Antwerpen,3080,2230
85,96,90,0.0000409999999999994,666706.661788782,661138.347819896,705046.906303553,648572.717890105,0.002481,0.00244,2020.22400271585,2020.22404371585,21290000,VlaamsBrabant,Antwerpen,3080,2620
86,96,91,0.00277268305988316,666706.661788782,661138.347819896,665975.562516932,661043.249116965,0.00521268305988316,0.00244,2020.22400271585,2020.22677539891,21290000,VlaamsBrabant,VlaamsBrabant,3080,3080
87,97,92,0.00248468305988316,692846.319519444,685497.277018166,692747.617948766,686128.305070733,0.00794468305988316,0.00546,2020.22702271585,2020.22950739891,21290000,Antwerpen,Antwerpen,2230,2230
88,97,98,0.01337,692846.319519444,685497.277018166,677003.605865074,673586.209194989,0.01883,0.00546,2020.22702271585,2020.24039271585,21290000,Antwerpen,VlaamsBrabant,2230,3012
89,98,93,0.00277668305988316,677003.605865074,673586.209194989,712666.037269849,662439.682957455,0.0216066830598832,0.01883,2020.24039271585,2020.24316939891,21290000,VlaamsBrabant,Antwerpen,3012,2110
90,98,94,0.0000436830598831567,677003.605865074,673586.209194989,676909.563494759,673541.779546036,0.0188736830598832,0.01883,2020.24039271585,2020.24043639891,21290000,VlaamsBrabant,VlaamsBrabant,3012,3012
91,103,99,0.082848,658047.152845634,759338.90609638,645475.805167229,722068.605987602,0.082848,0,2020.17398260109,2020.25683060109,4258000,Liège,Liège,4852,4460
96,105,102,0.0311357213100143,657675.184825622,758934.564392527,642194.815864786,738952.547159649,0.0801157213100143,0.04898,2020.22296260109,2020.2540983224,4258000,Liège,Liège,4852,4050
97,111,106,0.022639,642544.822854922,737835.961972435,642810.179117121,737004.216225384,0.022639,0,2020.19867247541,2020.22131147541,4258000,Liège,Liège,4053,4053
98,111,112,0.019765,642544.822854922,737835.961972435,647684.178869022,737065.799784648,0.019765,0,2020.19867247541,2020.21843747541,4258000,Liège,Liège,4053,4030
99,112,113,0.000125,647684.178869022,737065.799784648,647540.999511576,737275.727018745,0.01989,0.019765,2020.21843747541,2020.21856247541,4258000,Liège,Liège,4030,4030
100,112,114,0.000125,647684.178869022,737065.799784648,647540.999511576,737275.727018745,0.01989,0.019765,2020.21843747541,2020.21856247541,4258000,Liège,Liège,4030,4030
101,113,107,0.0246073661199937,647540.999511576,737275.727018745,648231.883716538,742679.81270325,0.0444973661199937,0.01989,2020.21856247541,2020.24316984153,4258000,Liège,Liège,4030,4610
102,113,108,0.0246073661199937,647540.999511576,737275.727018745,643827.755001683,721663.707075135,0.0444973661199937,0.01989,2020.21856247541,2020.24316984153,4258000,Liège,Liège,4030,4470
103,114,109,0.0000163661199936854,647540.999511576,737275.727018745,647796.76862743,737138.109501098,0.0199063661199937,0.01989,2020.21856247541,2020.21857884153,4258000,Liège,Liège,4030,4020
104,114,110,0.0410003661199937,647540.999511576,737275.727018745,652301.174790691,733161.461185178,0.0608903661199937,0.01989,2020.21856247541,2020.25956284153,4258000,Liège,Liège,4030,4000
105,118,115,0.0000150000000000011,643208.924213571,573044.299215885,643208.331351776,572947.73524852,0.0000150000000000011,0,2020.22949319672,2020.22950819672,4258000,Hainaut,Hainaut,7522,7522
106,118,119,0.03825,643208.924213571,573044.299215885,636178.054888198,595901.924756906,0.03825,0,2020.22949319672,2020.26774319672,4258000,Hainaut,Hainaut,7522,7601
107,119,116,0.0000163661199936924,636178.054888198,595901.924756906,636604.286342663,600726.7701768,0.0382663661199937,0.03825,2020.26774319672,2020.26775956284,4258000,Hainaut,Hainaut,7601,7971
108,119,117,0.0000163661199936924,636178.054888198,595901.924756906,636159.356238246,595883.421515817,0.0382663661199937,0.03825,2020.26774319672,2020.26775956284,4258000,Hainaut,Hainaut,7601,7601
109,144,154,0.000305,639986.554847733,755943.300796783,642040.069218989,757762.372099656,0.000305,0,2020.15059719672,2020.15090219672,4258000,Liège,Liège,4800,4802
110,144,145,0.032644,639986.554847733,755943.300796783,651182.977801709,690130.872646483,0.032644,0,2020.15059719672,2020.18324119672,4258000,Liège,BrabantWallon,4800,1350
111,145,146,0.000679999999999986,651182.977801709,690130.872646483,647805.100722293,694190.177095672,0.033324,0.032644,2020.18324119672,2020.18392119672,4258000,BrabantWallon,Liège,1350,4280
112,145,148,0.00110099999999999,651182.977801709,690130.872646483,651424.107400769,693067.29491337,0.033745,0.032644,2020.18324119672,2020.18434219672,4258000,BrabantWallon,BrabantWallon,1350,1350
113,146,120,0.045587,647805.100722293,694190.177095672,645213.27837536,660472.799401023,0.078911,0.033324,2020.18392119672,2020.22950819672,4258000,Liège,BrabantWallon,4280,1470
114,146,147,0.081091,647805.100722293,694190.177095672,645455.003420758,761613.98351425,0.114415,0.033324,2020.18392119672,2020.26501219672,4258000,Liège,Liège,4280,4830
117,148,151,0.00788,651424.107400769,693067.29491337,651024.804252594,653455.443300774,0.041625,0.033745,2020.18434219672,2020.19222219672,4258000,BrabantWallon,BrabantWallon,1350,1380
119,149,123,0.0169457704901185,623795.310352573,699375.036541504,620882.147130081,659195.08116962,0.0789107704901185,0.061965,2020.21256219672,2020.22950796721,4258000,Namur,Hainaut,5340,6061
120,149,150,0.0142,623795.310352573,699375.036541504,626675.719632195,654964.751138973,0.076165,0.061965,2020.21256219672,2020.22676219672,4258000,Namur,Hainaut,5340,6040
121,150,124,0.0000137704901184837,626675.719632195,654964.751138973,626602.093001581,655167.334328875,0.0761787704901185,0.076165,2020.22676219672,2020.22677596721,4258000,Hainaut,Hainaut,6040,6040
124,151,152,0.00381000000000001,651024.804252594,653455.443300774,653957.226996595,650279.34348046,0.045435,0.041625,2020.19222219672,2020.19603219672,4258000,BrabantWallon,BrabantWallon,1380,1420
125,152,127,0.0416727704901185,653957.226996595,650279.34348046,676821.442910345,648118.698939596,0.0871077704901185,0.045435,2020.19603219672,2020.23770496721,4258000,BrabantWallon,VlaamsBrabant,1420,1020
126,152,153,0.02799,653957.226996595,650279.34348046,657572.510041158,651561.045471073,0.073425,0.045435,2020.19603219672,2020.22402219672,4258000,BrabantWallon,BrabantWallon,1420,1410
