X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,633758.620803668,783280.431659738,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,9064000,Liège,Liège,4750,4750
3,16,17,0.05209,637991.874412733,777258.758198947,643177.692547982,778061.91482395,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,9064000,Liège,Liège,4950,4700
4,16,18,0.00784,637991.874412733,777258.758198947,638605.634666149,774037.829723527,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,9064000,Liège,Liège,4950,4837
5,17,2,0.0326304535500016,643177.692547982,778061.91482395,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,9064000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,638605.634666149,774037.829723527,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,9064000,Liège,Liège,4837,4700
8,18,19,0.02251,638605.634666149,774037.829723527,659560.624994027,766263.190667404,0.03071,0.0082,2020.23186271585,2020.25437271585,9064000,Liège,Liège,4837,4720
9,19,20,0.00244,659560.624994027,766263.190667404,659703.425620731,766053.341896182,0.03315,0.03071,2020.25437271585,2020.25681271585,9064000,Liège,Liège,4720,4720
10,19,21,0.00273,659560.624994027,766263.190667404,659556.324816688,766226.026894496,0.03344,0.03071,2020.25437271585,2020.25710271585,9064000,Liège,Liège,4720,4720
11,20,5,0.0000184535500016361,659703.425620731,766053.341896182,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9064000,Liège,Liège,4720,4720
12,20,6,0.0000184535500016361,659703.425620731,766053.341896182,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9064000,Liège,Liège,4720,4720
13,21,22,0.00244,659556.324816688,766226.026894496,659703.425620731,766053.341896182,0.03588,0.03344,2020.25710271585,2020.25954271585,9064000,Liège,Liège,4720,4720
15,22,8,0.0000204535500016381,659703.425620731,766053.341896182,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,9064000,Liège,Liège,4720,4760
17,23,9,0.0000174535500016421,655636.623113688,767498.366708929,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,9064000,Liège,Liège,4711,4700
18,23,24,0.01164,655636.623113688,767498.366708929,655355.798360244,765303.20106844,0.08031,0.06867,2020.29233271585,2020.30397271585,9064000,Liège,Liège,4711,4728
23,26,12,0.0000204535500016451,659703.425620731,766053.341896182,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9064000,Liège,Liège,4720,4720
24,26,11,0.0000204535500016451,659703.425620731,766053.341896182,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9064000,Liège,Liège,4720,4760
27,36,28,0.0000219999999999942,638385.981391959,770852.404535,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,9064000,Liège,Liège,4837,4837
28,36,37,0.00849,638385.981391959,770852.404535,642616.573111437,763487.426163224,0.00849,0,2020.16391242623,2020.17240242623,9064000,Liège,Liège,4837,4845
30,37,39,0.01337,642616.573111437,763487.426163224,650830.346109577,743805.306716829,0.02186,0.00849,2020.17240242623,2020.18577242623,9064000,Liège,Liège,4845,4671
31,38,29,0.00275289617003015,644165.649444728,760110.333951321,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,9064000,Liège,Liège,4830,4841
32,38,30,0.0000208961700301491,644165.649444728,760110.333951321,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,9064000,Liège,Liège,4830,4830
33,39,31,0.0000198961700301342,650830.346109577,743805.306716829,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,9064000,Liège,Liège,4671,4671
34,39,40,0.01122,650830.346109577,743805.306716829,646633.971188375,744887.17493508,0.03308,0.02186,2020.18577242623,2020.19699242623,9064000,Liège,Liège,4671,4621
35,40,41,0.00244,646633.971188375,744887.17493508,644165.649444728,760110.333951321,0.03552,0.03308,2020.19699242623,2020.19943242623,9064000,Liège,Liège,4621,4830
36,40,42,0.00832,646633.971188375,744887.17493508,646053.884213885,744313.010255291,0.0414,0.03308,2020.19699242623,2020.20531242623,9064000,Liège,Liège,4621,4621
