X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,634313.829501476,783118.263761029,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,3871000,NA,Liège,NA,4750
2,15,16,0.000359999999999999,634313.829501476,783118.263761029,633564.280860609,784279.526295922,0.000359999999999999,0,2020.22366271585,2020.22402271585,3871000,NA,Liège,NA,4750
3,16,17,0.05209,633564.280860609,784279.526295922,646524.717113089,774217.973402535,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,3871000,Liège,Liège,4750,4700
4,16,18,0.00784,633564.280860609,784279.526295922,633607.804082466,785020.736258267,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,3871000,Liège,Liège,4750,4750
5,17,2,0.0326304535500016,646524.717113089,774217.973402535,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,3871000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,633607.804082466,785020.736258267,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,3871000,Liège,Liège,4750,4700
8,18,19,0.02251,633607.804082466,785020.736258267,660123.861397454,767875.024660925,0.03071,0.0082,2020.23186271585,2020.25437271585,3871000,Liège,NA,4750,4721
10,19,21,0.00273,660123.861397454,767875.024660925,659602.061632162,767714.695521218,0.03344,0.03071,2020.25437271585,2020.25710271585,3871000,NA,NA,4721,NA
11,20,5,0.0000184535500016361,659698.877013403,766041.655139774,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,3871000,Liège,Liège,4720,4720
14,21,7,0.00246045355000164,659602.061632162,767714.695521218,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,3871000,NA,NA,NA,4721
16,22,23,0.03279,659698.877013403,766041.655139774,644309.60352768,778997.096596636,0.06867,0.03588,2020.25954271585,2020.29233271585,3871000,Liège,Liège,4720,4700
17,23,9,0.0000174535500016421,644309.60352768,778997.096596636,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,3871000,Liège,Liège,4700,4700
19,24,25,0.00231000000000001,656434.137753721,766101.954302154,657204.305251976,765278.418660423,0.08262,0.08031,2020.30397271585,2020.30628271585,3871000,Liège,Liège,4728,4720
20,24,10,0.00477045355000164,656434.137753721,766101.954302154,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,3871000,Liège,Liège,4728,4837
