X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,634435.514363015,783246.828723688,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,5158000,NA,Liège,NA,4750
2,15,16,0.000359999999999999,634435.514363015,783246.828723688,634682.275518356,783288.455610815,0.000359999999999999,0,2020.22366271585,2020.22402271585,5158000,NA,NA,NA,NA
3,16,17,0.05209,634682.275518356,783288.455610815,642045.559148216,778478.057134302,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,5158000,NA,Liège,NA,4700
4,16,18,0.00784,634682.275518356,783288.455610815,643083.697086134,779767.444847386,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,5158000,NA,Liège,NA,4700
5,17,2,0.0326304535500016,642045.559148216,778478.057134302,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,5158000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,642045.559148216,778478.057134302,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,5158000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,643083.697086134,779767.444847386,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,5158000,Liège,Liège,4700,4700
8,18,19,0.02251,643083.697086134,779767.444847386,653967.700862692,769700.683210835,0.03071,0.0082,2020.23186271585,2020.25437271585,5158000,Liège,Liège,4700,4711
9,19,20,0.00244,653967.700862692,769700.683210835,657439.199556652,765138.802860221,0.03315,0.03071,2020.25437271585,2020.25681271585,5158000,Liège,Liège,4711,4850
10,19,21,0.00273,653967.700862692,769700.683210835,655968.37379596,768637.039584082,0.03344,0.03071,2020.25437271585,2020.25710271585,5158000,Liège,Liège,4711,4730
11,20,5,0.0000184535500016361,657439.199556652,765138.802860221,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5158000,Liège,Liège,4850,4720
15,22,8,0.0000204535500016381,657439.199556652,765138.802860221,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,5158000,Liège,Liège,4850,4760
16,22,23,0.03279,657439.199556652,765138.802860221,644604.289875499,778627.47328886,0.06867,0.03588,2020.25954271585,2020.29233271585,5158000,Liège,Liège,4850,4700
17,23,9,0.0000174535500016421,644604.289875499,778627.47328886,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,5158000,Liège,Liège,4700,4700
18,23,24,0.01164,644604.289875499,778627.47328886,646181.628939128,777482.168475025,0.08031,0.06867,2020.29233271585,2020.30397271585,5158000,Liège,Liège,4700,4700
19,24,25,0.00231000000000001,646181.628939128,777482.168475025,657650.552888263,765840.299394566,0.08262,0.08031,2020.30397271585,2020.30628271585,5158000,Liège,Liège,4700,4720
20,24,10,0.00477045355000164,646181.628939128,777482.168475025,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,5158000,Liège,Liège,4700,4837
21,25,26,0.00244,657650.552888263,765840.299394566,657439.199556652,765138.802860221,0.08506,0.08262,2020.30628271585,2020.30872271585,5158000,Liège,Liège,4720,4850
22,25,27,0.00244,657650.552888263,765840.299394566,657439.199556652,765138.802860221,0.08506,0.08262,2020.30628271585,2020.30872271585,5158000,Liège,Liège,4720,4850
23,26,12,0.0000204535500016451,657439.199556652,765138.802860221,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5158000,Liège,Liège,4850,4720
