X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,646047.358907734,780409.24844672,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,1909000,Liège,Liège,4730,4750
2,15,16,0.000359999999999999,646047.358907734,780409.24844672,645635.354025138,782242.991211798,0.000359999999999999,0,2020.22366271585,2020.22402271585,1909000,Liège,Liège,4730,4700
3,16,17,0.05209,645635.354025138,782242.991211798,639967.632107261,780194.830255246,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,1909000,Liège,NA,4700,NA
4,16,18,0.00784,645635.354025138,782242.991211798,647086.093858417,780288.611499156,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,1909000,Liège,Liège,4700,4730
9,19,20,0.00244,661934.639835788,764346.207247039,659782.62181148,765936.797936397,0.03315,0.03071,2020.25437271585,2020.25681271585,1909000,Liège,Liège,NA,4850
11,20,5,0.0000184535500016361,659782.62181148,765936.797936397,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1909000,Liège,Liège,4850,4720
12,20,6,0.0000184535500016361,659782.62181148,765936.797936397,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1909000,Liège,Liège,4850,4720
14,21,7,0.00246045355000164,660082.158011878,768392.275584944,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,1909000,NA,NA,NA,4721
16,22,23,0.03279,659782.62181148,765936.797936397,644615.306980231,778811.205016981,0.06867,0.03588,2020.25954271585,2020.29233271585,1909000,Liège,Liège,4850,4700
17,23,9,0.0000174535500016421,644615.306980231,778811.205016981,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,1909000,Liège,Liège,4700,4700
18,23,24,0.01164,644615.306980231,778811.205016981,655369.009878208,766961.932496014,0.08031,0.06867,2020.29233271585,2020.30397271585,1909000,Liège,Liège,4700,4728
19,24,25,0.00231000000000001,655369.009878208,766961.932496014,655658.188925737,767135.161725975,0.08262,0.08031,2020.30397271585,2020.30628271585,1909000,Liège,Liège,4728,4728
20,24,10,0.00477045355000164,655369.009878208,766961.932496014,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,1909000,Liège,Liège,4728,4837
21,25,26,0.00244,655658.188925737,767135.161725975,659782.62181148,765936.797936397,0.08506,0.08262,2020.30628271585,2020.30872271585,1909000,Liège,Liège,4728,4850
22,25,27,0.00244,655658.188925737,767135.161725975,659782.62181148,765936.797936397,0.08506,0.08262,2020.30628271585,2020.30872271585,1909000,Liège,Liège,4728,4850
23,26,12,0.0000204535500016451,659782.62181148,765936.797936397,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1909000,Liège,Liège,4850,4720
24,26,11,0.0000204535500016451,659782.62181148,765936.797936397,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1909000,Liège,Liège,4850,4760
25,27,13,0.0000204535500016451,659782.62181148,765936.797936397,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1909000,Liège,Liège,4850,4720
26,27,14,0.0000204535500016451,659782.62181148,765936.797936397,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1909000,Liège,Liège,4850,4720
28,36,37,0.00849,638183.57033819,770547.081999595,640915.032232016,766774.385871173,0.00849,0,2020.16391242623,2020.17240242623,1909000,Liège,Liège,4837,4837
29,37,38,0.00244,640915.032232016,766774.385871173,644624.9904344,761254.097331478,0.01093,0.00849,2020.17240242623,2020.17484242623,1909000,Liège,Liège,4837,4830
30,37,39,0.01337,640915.032232016,766774.385871173,649882.750779695,747945.215210887,0.02186,0.00849,2020.17240242623,2020.18577242623,1909000,Liège,Liège,4837,4633
31,38,29,0.00275289617003015,644624.9904344,761254.097331478,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,1909000,Liège,Liège,4830,4841
33,39,31,0.0000198961700301342,649882.750779695,747945.215210887,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,1909000,Liège,Liège,4633,4671
34,39,40,0.01122,649882.750779695,747945.215210887,644641.355045398,770203.295101697,0.03308,0.02186,2020.18577242623,2020.19699242623,1909000,Liège,Liège,4633,4837
