X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
2,15,16,0.000359999999999999,633487.023992109,784071.422531719,645771.76506096,774198.965364189,0.000359999999999999,0,2020.22366271585,2020.22402271585,6571000,Liège,Liège,4750,4700
4,16,18,0.00784,645771.76506096,774198.965364189,644526.276137211,773380.290708928,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,6571000,Liège,Liège,4700,4700
5,17,2,0.0326304535500016,643495.108888462,776311.577870969,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,6571000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,643495.108888462,776311.577870969,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,6571000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,644526.276137211,773380.290708928,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,6571000,Liège,Liège,4700,4700
8,18,19,0.02251,644526.276137211,773380.290708928,654719.366561655,769576.367727875,0.03071,0.0082,2020.23186271585,2020.25437271585,6571000,Liège,Liège,4700,4731
9,19,20,0.00244,654719.366561655,769576.367727875,659457.764348062,765972.950357715,0.03315,0.03071,2020.25437271585,2020.25681271585,6571000,Liège,Liège,4731,4720
10,19,21,0.00273,654719.366561655,769576.367727875,660588.737287743,768406.773100366,0.03344,0.03071,2020.25437271585,2020.25710271585,6571000,Liège,NA,4731,NA
13,21,22,0.00244,660588.737287743,768406.773100366,659457.764348062,765972.950357715,0.03588,0.03344,2020.25710271585,2020.25954271585,6571000,NA,Liège,NA,4720
14,21,7,0.00246045355000164,660588.737287743,768406.773100366,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,6571000,NA,NA,NA,4721
15,22,8,0.0000204535500016381,659457.764348062,765972.950357715,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,6571000,Liège,Liège,4720,4760
17,23,9,0.0000174535500016421,644100.511042002,779013.426091315,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,6571000,Liège,Liège,4700,4700
18,23,24,0.01164,644100.511042002,779013.426091315,652374.377913039,766406.750617011,0.08031,0.06867,2020.29233271585,2020.30397271585,6571000,Liège,Liège,4700,4711
19,24,25,0.00231000000000001,652374.377913039,766406.750617011,658432.632925173,764846.482229682,0.08262,0.08031,2020.30397271585,2020.30628271585,6571000,Liège,Liège,4711,4850
21,25,26,0.00244,658432.632925173,764846.482229682,659457.764348062,765972.950357715,0.08506,0.08262,2020.30628271585,2020.30872271585,6571000,Liège,Liège,4850,4720
23,26,12,0.0000204535500016451,659457.764348062,765972.950357715,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6571000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,659457.764348062,765972.950357715,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6571000,Liège,Liège,4720,4720
28,36,37,0.00849,638230.258584434,771069.01989141,648094.070058574,750101.728609716,0.00849,0,2020.16391242623,2020.17240242623,6571000,Liège,Liège,4837,4650
29,37,38,0.00244,648094.070058574,750101.728609716,644899.208192067,759147.285761804,0.01093,0.00849,2020.17240242623,2020.17484242623,6571000,Liège,Liège,4650,4801
30,37,39,0.01337,648094.070058574,750101.728609716,650333.387218552,744804.450060501,0.02186,0.00849,2020.17240242623,2020.18577242623,6571000,Liège,Liège,4650,4632
31,38,29,0.00275289617003015,644899.208192067,759147.285761804,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,6571000,Liège,Liège,4801,4841
