X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
2,15,16,0.000359999999999999,633496.417931806,783578.194775961,633610.38762152,783547.710782541,0.000359999999999999,0,2020.22366271585,2020.22402271585,5068000,Liège,Liège,4750,4750
3,16,17,0.05209,633610.38762152,783547.710782541,644092.895077725,775528.586071945,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,5068000,Liège,Liège,4750,4700
4,16,18,0.00784,633610.38762152,783547.710782541,637136.654707146,784715.984498912,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,5068000,Liège,NA,4750,NA
6,17,3,0.0162374535500016,644092.895077725,775528.586071945,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,5068000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,637136.654707146,784715.984498912,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,5068000,NA,Liège,NA,4700
8,18,19,0.02251,637136.654707146,784715.984498912,659926.746542756,766022.239482836,0.03071,0.0082,2020.23186271585,2020.25437271585,5068000,NA,Liège,NA,4851
9,19,20,0.00244,659926.746542756,766022.239482836,659718.472412743,765874.563533624,0.03315,0.03071,2020.25437271585,2020.25681271585,5068000,Liège,Liège,4851,4850
10,19,21,0.00273,659926.746542756,766022.239482836,660344.113624544,767872.852252786,0.03344,0.03071,2020.25437271585,2020.25710271585,5068000,Liège,NA,4851,4721
11,20,5,0.0000184535500016361,659718.472412743,765874.563533624,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5068000,Liège,Liège,4850,4720
12,20,6,0.0000184535500016361,659718.472412743,765874.563533624,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5068000,Liège,Liège,4850,4720
14,21,7,0.00246045355000164,660344.113624544,767872.852252786,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,5068000,NA,NA,4721,4721
15,22,8,0.0000204535500016381,659718.472412743,765874.563533624,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,5068000,Liège,Liège,4850,4760
16,22,23,0.03279,659718.472412743,765874.563533624,644617.790451249,778639.320616083,0.06867,0.03588,2020.25954271585,2020.29233271585,5068000,Liège,Liège,4850,4700
17,23,9,0.0000174535500016421,644617.790451249,778639.320616083,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,5068000,Liège,Liège,4700,4700
19,24,25,0.00231000000000001,656701.603405875,765306.915951763,656993.722048249,765734.782201763,0.08262,0.08031,2020.30397271585,2020.30628271585,5068000,Liège,Liège,4720,4720
20,24,10,0.00477045355000164,656701.603405875,765306.915951763,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,5068000,Liège,Liège,4720,4837
22,25,27,0.00244,656993.722048249,765734.782201763,659718.472412743,765874.563533624,0.08506,0.08262,2020.30628271585,2020.30872271585,5068000,Liège,Liège,4720,4850
23,26,12,0.0000204535500016451,659718.472412743,765874.563533624,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5068000,Liège,Liège,4850,4720
25,27,13,0.0000204535500016451,659718.472412743,765874.563533624,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5068000,Liège,Liège,4850,4720
26,27,14,0.0000204535500016451,659718.472412743,765874.563533624,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5068000,Liège,Liège,4850,4720
27,36,28,0.0000219999999999942,638654.691507938,770529.680040531,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,5068000,Liège,Liège,4837,4837
29,37,38,0.00244,642621.341374513,761233.756617527,644455.529383166,759852.672130644,0.01093,0.00849,2020.17240242623,2020.17484242623,5068000,Liège,Liège,4830,4830
30,37,39,0.01337,642621.341374513,761233.756617527,651024.078961913,743668.789441307,0.02186,0.00849,2020.17240242623,2020.18577242623,5068000,Liège,Liège,4830,4671
31,38,29,0.00275289617003015,644455.529383166,759852.672130644,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,5068000,Liège,Liège,4830,4841
33,39,31,0.0000198961700301342,651024.078961913,743668.789441307,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,5068000,Liège,Liège,4671,4671
