X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,637411.788389121,780692.044971995,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,5698000,NA,Liège,NA,4750
2,15,16,0.000359999999999999,637411.788389121,780692.044971995,640940.677896966,778501.60894921,0.000359999999999999,0,2020.22366271585,2020.22402271585,5698000,NA,Liège,NA,4950
3,16,17,0.05209,640940.677896966,778501.60894921,640132.627369351,777120.021863808,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,5698000,Liège,Liège,4950,4700
5,17,2,0.0326304535500016,640132.627369351,777120.021863808,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,5698000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,640132.627369351,777120.021863808,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,5698000,Liège,Liège,4700,4700
8,18,19,0.02251,644178.665273076,785458.804365791,658461.939018481,767679.958949423,0.03071,0.0082,2020.23186271585,2020.25437271585,5698000,NA,NA,NA,4728
9,19,20,0.00244,658461.939018481,767679.958949423,658837.62591156,766564.449598532,0.03315,0.03071,2020.25437271585,2020.25681271585,5698000,NA,Liège,4728,4720
10,19,21,0.00273,658461.939018481,767679.958949423,657983.170656032,767896.715897309,0.03344,0.03071,2020.25437271585,2020.25710271585,5698000,NA,NA,4728,NA
11,20,5,0.0000184535500016361,658837.62591156,766564.449598532,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5698000,Liège,Liège,4720,4720
12,20,6,0.0000184535500016361,658837.62591156,766564.449598532,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5698000,Liège,Liège,4720,4720
15,22,8,0.0000204535500016381,658837.62591156,766564.449598532,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,5698000,Liège,Liège,4720,4760
17,23,9,0.0000174535500016421,644809.102753923,778531.351893978,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,5698000,Liège,Liège,4700,4700
18,23,24,0.01164,644809.102753923,778531.351893978,657271.99947663,764716.643742292,0.08031,0.06867,2020.29233271585,2020.30397271585,5698000,Liège,Liège,4700,4850
22,25,27,0.00244,657919.908596722,765194.003760247,658837.62591156,766564.449598532,0.08506,0.08262,2020.30628271585,2020.30872271585,5698000,Liège,Liège,4850,4720
23,26,12,0.0000204535500016451,658837.62591156,766564.449598532,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5698000,Liège,Liège,4720,4720
24,26,11,0.0000204535500016451,658837.62591156,766564.449598532,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5698000,Liège,Liège,4720,4760
25,27,13,0.0000204535500016451,658837.62591156,766564.449598532,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5698000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,658837.62591156,766564.449598532,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5698000,Liège,Liège,4720,4720
27,36,28,0.0000219999999999942,638223.003959921,770697.487236539,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,5698000,Liège,Liège,4837,4837
28,36,37,0.00849,638223.003959921,770697.487236539,645784.390328448,758389.766246192,0.00849,0,2020.16391242623,2020.17240242623,5698000,Liège,Liège,4837,4821
29,37,38,0.00244,645784.390328448,758389.766246192,644049.818045837,760067.439129097,0.01093,0.00849,2020.17240242623,2020.17484242623,5698000,Liège,Liège,4821,4830
30,37,39,0.01337,645784.390328448,758389.766246192,650769.291445322,743701.50234546,0.02186,0.00849,2020.17240242623,2020.18577242623,5698000,Liège,Liège,4821,4630
34,39,40,0.01122,650769.291445322,743701.50234546,642364.244325047,772850.659037371,0.03308,0.02186,2020.18577242623,2020.19699242623,5698000,Liège,Liège,4630,4837
35,40,41,0.00244,642364.244325047,772850.659037371,644049.818045837,760067.439129097,0.03552,0.03308,2020.19699242623,2020.19943242623,5698000,Liège,Liège,4837,4830
36,40,42,0.00832,642364.244325047,772850.659037371,638461.704560894,756380.548850324,0.0414,0.03308,2020.19699242623,2020.20531242623,5698000,Liège,Liège,4837,4910
37,41,33,0.0000208961700301491,644049.818045837,760067.439129097,661283.761418774,754693.907387243,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,5698000,Liège,Limburg,4830,3793
38,41,32,0.0000208961700301491,644049.818045837,760067.439129097,643303.267765298,771679.734280998,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,5698000,Liège,Liège,4830,4837
39,42,34,0.00233689617003014,638461.704560894,756380.548850324,611789.585609064,781623.756248252,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,5698000,Liège,Liège,4910,4770
40,42,35,0.0597148961700301,638461.704560894,756380.548850324,650002.13291104,732988.073192809,0.10111489617003,0.0414,2020.20531242623,2020.2650273224,5698000,Liège,Liège,4910,4430
41,47,48,0.00244,624359.585337805,767762.192458051,661430.390379886,754564.886625163,0.00244,0,2020.19699255191,2020.19943255191,5698000,Liège,Limburg,4960,3793
42,47,49,0.00832,624359.585337805,767762.192458051,612470.480463137,780864.00515862,0.00832,0,2020.19699255191,2020.20531255191,5698000,Liège,Liège,4960,4770
43,48,43,0.0000210000000000071,661430.390379886,754564.886625163,643303.267765298,771679.734280998,0.002461,0.00244,2020.19943255191,2020.19945355191,5698000,Limburg,Liège,3793,4837
44,48,44,0.0000207704901184907,661430.390379886,754564.886625163,661283.761418774,754693.907387243,0.00246077049011849,0.00244,2020.19943255191,2020.1994533224,5698000,Limburg,Limburg,3793,3793
45,49,45,0.00233677049011848,612470.480463137,780864.00515862,611789.585609064,781623.756248252,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,5698000,Liège,Liège,4770,4770
47,53,50,0.021763,645177.496707968,732557.803946045,644107.601292089,737707.589729516,0.021763,0,2020.18042279235,2020.20218579235,5698000,Liège,Liège,4000,4053
48,53,54,0.019,645177.496707968,732557.803946045,645511.729392873,732849.352450261,0.019,0,2020.18042279235,2020.19942279235,5698000,Liège,Liège,4000,4000
52,66,67,0.044023,609822.13419046,636830.020320562,649156.996867243,737643.618229055,0.044023,0,2020.0930527541,2020.1370757541,28490000,Hainaut,Liège,6560,4020
53,67,68,0.04318,649156.996867243,737643.618229055,656056.251842063,737597.734144763,0.087203,0.044023,2020.1370757541,2020.1802557541,28490000,Liège,Liège,4020,4680
54,67,70,0.000527,649156.996867243,737643.618229055,649228.76192524,737700.369572976,0.04455,0.044023,2020.1370757541,2020.1376027541,28490000,Liège,Liège,4020,4020
55,68,56,0.0000710491801042129,656056.251842063,737597.734144763,657591.771917594,736895.282383552,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,28490000,Liège,Liège,4680,4680
57,69,57,0.0000350491801042047,656004.515546595,737625.316980136,646101.216989852,738014.360673969,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,28490000,Liège,Liège,4680,4030
58,69,58,0.0000350491801042047,656004.515546595,737625.316980136,655987.805244944,737610.368292887,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,28490000,Liège,Liège,4680,4680
59,70,59,0.108299049180104,649228.76192524,737700.369572976,645175.440375378,738423.533533618,0.152849049180104,0.04455,2020.1376027541,2020.24590180328,28490000,Liège,Liège,4020,4032
61,71,72,0.00342000000000001,630626.453923868,655525.609220227,630897.897268269,655387.001460404,0.09234,0.08892,2020.1819727541,2020.1853927541,28490000,Hainaut,Hainaut,6230,6230
62,71,60,0.0420710491801042,630626.453923868,655525.609220227,648722.063035101,771291.016031757,0.130991049180104,0.08892,2020.1819727541,2020.22404380328,28490000,Hainaut,Liège,6230,4700
63,72,61,0.0850990491801042,630897.897268269,655387.001460404,619509.321845003,661893.90824983,0.177439049180104,0.09234,2020.1853927541,2020.27049180328,28490000,Hainaut,Hainaut,6230,6200
64,72,73,0.000390000000000001,630897.897268269,655387.001460404,630277.541356926,655606.368744966,0.09273,0.09234,2020.1853927541,2020.1857827541,28490000,Hainaut,Hainaut,6230,6041
65,73,74,0.00437,630277.541356926,655606.368744966,630338.90800811,656012.611914011,0.0971,0.09273,2020.1857827541,2020.1901527541,28490000,Hainaut,Hainaut,6041,6041
66,73,62,0.0409930491801042,630277.541356926,655606.368744966,673235.654067548,645109.954755827,0.133723049180104,0.09273,2020.1857827541,2020.22677580328,28490000,Hainaut,Bruxelles,6041,1082
68,74,75,0.03659,630338.90800811,656012.611914011,636164.214872943,651491.486082572,0.13369,0.0971,2020.1901527541,2020.2267427541,28490000,Hainaut,Hainaut,6041,6210
69,75,65,0.0191590491801042,636164.214872943,651491.486082572,635215.846043767,651491.117361354,0.152849049180104,0.13369,2020.2267427541,2020.24590180328,28490000,Hainaut,Hainaut,6210,6230
71,80,76,0.054103,683247.938001983,690821.244666062,721280.27614978,672102.46313337,0.054103,0,2020.18906639891,2020.24316939891,5698000,VlaamsBrabant,Antwerpen,3460,2390
72,80,81,0.0000980000000000009,683247.938001983,690821.244666062,683261.120395407,690832.339740604,0.0000980000000000009,0,2020.18906639891,2020.18916439891,5698000,VlaamsBrabant,VlaamsBrabant,3460,3460
74,81,82,0.000549000000000001,683261.120395407,690832.339740604,683278.410352234,690853.071643984,0.000647000000000002,0.0000980000000000009,2020.18916439891,2020.18971339891,5698000,VlaamsBrabant,VlaamsBrabant,3460,3460
75,82,78,0.039795,683278.410352234,690853.071643984,682460.707861464,690072.960299478,0.040442,0.000647000000000002,2020.18971339891,2020.22950839891,5698000,VlaamsBrabant,VlaamsBrabant,3460,3390
76,82,79,0.050724,683278.410352234,690853.071643984,694438.711141177,708299.528446153,0.051371,0.000647000000000002,2020.18971339891,2020.24043739891,5698000,VlaamsBrabant,Limburg,3460,3583
77,87,83,0.071835,698190.624461606,698263.857852352,698273.354839221,698609.845446575,0.071835,0,2020.17133439891,2020.24316939891,5698000,Antwerpen,Antwerpen,2430,2430
78,87,88,0.000442999999999999,698190.624461606,698263.857852352,698162.577704445,698169.02681914,0.000442999999999999,0,2020.17133439891,2020.17177739891,5698000,Antwerpen,Antwerpen,2430,2430
80,88,89,0.000255000000000005,698162.577704445,698169.02681914,698158.889864851,698218.886313384,0.000698000000000004,0.000442999999999999,2020.17177739891,2020.17203239891,5698000,Antwerpen,Antwerpen,2430,2430
81,89,85,0.057475,698158.889864851,698218.886313384,682760.32949797,652969.524646665,0.058173,0.000698000000000004,2020.17203239891,2020.22950739891,5698000,Antwerpen,VlaamsBrabant,2430,1850
82,89,86,0.071137,698158.889864851,698218.886313384,718395.810602827,674852.613167297,0.071835,0.000698000000000004,2020.17203239891,2020.24316939891,5698000,Antwerpen,Antwerpen,2430,2980
83,95,96,0.00244,676925.700284546,675016.118842732,705015.953676888,648593.869581568,0.00244,0,2020.22156271585,2020.22400271585,28490000,VlaamsBrabant,Antwerpen,3010,2620
84,95,97,0.00546,676925.700284546,675016.118842732,673095.42846402,675804.017324244,0.00546,0,2020.22156271585,2020.22702271585,28490000,VlaamsBrabant,VlaamsBrabant,3010,3000
87,97,92,0.00248468305988316,673095.42846402,675804.017324244,692747.617948766,686128.305070733,0.00794468305988316,0.00546,2020.22702271585,2020.22950739891,28490000,VlaamsBrabant,Antwerpen,3000,2230
88,97,98,0.01337,673095.42846402,675804.017324244,676845.834444893,673568.377048325,0.01883,0.00546,2020.22702271585,2020.24039271585,28490000,VlaamsBrabant,VlaamsBrabant,3000,3012
89,98,93,0.00277668305988316,676845.834444893,673568.377048325,712666.037269849,662439.682957455,0.0216066830598832,0.01883,2020.24039271585,2020.24316939891,28490000,VlaamsBrabant,Antwerpen,3012,2110
91,103,99,0.082848,645251.044998162,721796.582210803,645475.805167229,722068.605987602,0.082848,0,2020.17398260109,2020.25683060109,5698000,Liège,Liège,4400,4460
92,103,104,0.03203,645251.044998162,721796.582210803,641698.737969936,738343.488560823,0.03203,0,2020.17398260109,2020.20601260109,5698000,Liège,Liège,4400,4052
93,104,100,0.0180307213100143,641698.737969936,738343.488560823,658082.876653976,759267.291260263,0.0500607213100143,0.03203,2020.20601260109,2020.2240433224,5698000,Liège,Liège,4052,4852
95,105,101,0.0420647213100143,641588.28394137,738228.897555743,654414.060446384,742463.772057467,0.0910447213100143,0.04898,2020.22296260109,2020.2650273224,5698000,Liège,Liège,4052,4602
96,105,102,0.0311357213100143,641588.28394137,738228.897555743,642194.815864786,738952.547159649,0.0801157213100143,0.04898,2020.22296260109,2020.2540983224,5698000,Liège,Liège,4052,4050
98,111,112,0.019765,647884.523967862,737130.948823843,647807.933079574,737145.683853158,0.019765,0,2020.19867247541,2020.21843747541,5698000,Liège,Liège,4020,4020
