X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,634254.741987607,783148.588900945,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,3430000,NA,Liège,NA,4750
2,15,16,0.000359999999999999,634254.741987607,783148.588900945,633487.602540823,783576.47121071,0.000359999999999999,0,2020.22366271585,2020.22402271585,3430000,NA,Liège,NA,4750
3,16,17,0.05209,633487.602540823,783576.47121071,641808.015997257,778058.392033983,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,3430000,Liège,Liège,4750,4700
4,16,18,0.00784,633487.602540823,783576.47121071,664239.740061926,765990.461370362,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,3430000,Liège,NA,4750,NA
5,17,2,0.0326304535500016,641808.015997257,778058.392033983,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,3430000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,641808.015997257,778058.392033983,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,3430000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,664239.740061926,765990.461370362,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,3430000,NA,Liège,NA,4700
9,19,20,0.00244,660020.647973338,767730.599515613,659300.109425274,766195.073480131,0.03315,0.03071,2020.25437271585,2020.25681271585,3430000,NA,Liège,4721,4720
10,19,21,0.00273,660020.647973338,767730.599515613,657578.906108157,769253.201386069,0.03344,0.03071,2020.25437271585,2020.25710271585,3430000,NA,Liège,4721,4730
12,20,6,0.0000184535500016361,659300.109425274,766195.073480131,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,3430000,Liège,Liège,4720,4720
19,24,25,0.00231000000000001,645413.961904205,764089.659431658,657739.688923517,765125.19359342,0.08262,0.08031,2020.30397271585,2020.30628271585,3430000,Liège,Liège,4837,4850
20,24,10,0.00477045355000164,645413.961904205,764089.659431658,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,3430000,Liège,Liège,4837,4837
21,25,26,0.00244,657739.688923517,765125.19359342,659300.109425274,766195.073480131,0.08506,0.08262,2020.30628271585,2020.30872271585,3430000,Liège,Liège,4850,4720
24,26,11,0.0000204535500016451,659300.109425274,766195.073480131,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,3430000,Liège,Liège,4720,4760
26,27,14,0.0000204535500016451,659300.109425274,766195.073480131,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,3430000,Liège,Liège,4720,4720
27,36,28,0.0000219999999999942,638621.091484401,770573.332610962,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,3430000,Liège,Liège,4837,4837
28,36,37,0.00849,638621.091484401,770573.332610962,645248.673868945,759638.086652148,0.00849,0,2020.16391242623,2020.17240242623,3430000,Liège,Liège,4837,4830
