X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,641001.740751265,777021.317642155,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,6904000,Liège,Liège,4700,4750
2,15,16,0.000359999999999999,641001.740751265,777021.317642155,655313.571697114,770745.737068292,0.000359999999999999,0,2020.22366271585,2020.22402271585,6904000,Liège,Liège,4700,4731
5,17,2,0.0326304535500016,649779.745461284,772886.521969472,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,6904000,Liège,Liège,4730,4700
6,17,3,0.0162374535500016,649779.745461284,772886.521969472,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,6904000,Liège,Liège,4730,4700
8,18,19,0.02251,657234.024527168,770372.499731246,656801.510023522,768056.554931663,0.03071,0.0082,2020.23186271585,2020.25437271585,6904000,Liège,Liège,4730,4728
9,19,20,0.00244,656801.510023522,768056.554931663,659508.471818652,766079.077647581,0.03315,0.03071,2020.25437271585,2020.25681271585,6904000,Liège,Liège,4728,4720
10,19,21,0.00273,656801.510023522,768056.554931663,658713.77245546,767592.066829553,0.03344,0.03071,2020.25437271585,2020.25710271585,6904000,Liège,NA,4728,NA
11,20,5,0.0000184535500016361,659508.471818652,766079.077647581,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6904000,Liège,Liège,4720,4720
12,20,6,0.0000184535500016361,659508.471818652,766079.077647581,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6904000,Liège,Liège,4720,4720
13,21,22,0.00244,658713.77245546,767592.066829553,659508.471818652,766079.077647581,0.03588,0.03344,2020.25710271585,2020.25954271585,6904000,NA,Liège,NA,4720
14,21,7,0.00246045355000164,658713.77245546,767592.066829553,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,6904000,NA,NA,NA,4721
15,22,8,0.0000204535500016381,659508.471818652,766079.077647581,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,6904000,Liège,Liège,4720,4760
17,23,9,0.0000174535500016421,644759.309059127,778003.362242886,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,6904000,Liège,Liège,4700,4700
18,23,24,0.01164,644759.309059127,778003.362242886,645863.930514452,771248.102237272,0.08031,0.06867,2020.29233271585,2020.30397271585,6904000,Liège,Liège,4700,4700
19,24,25,0.00231000000000001,645863.930514452,771248.102237272,655012.882930962,766948.993738562,0.08262,0.08031,2020.30397271585,2020.30628271585,6904000,Liège,Liège,4700,4711
20,24,10,0.00477045355000164,645863.930514452,771248.102237272,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,6904000,Liège,Liège,4700,4837
22,25,27,0.00244,655012.882930962,766948.993738562,659508.471818652,766079.077647581,0.08506,0.08262,2020.30628271585,2020.30872271585,6904000,Liège,Liège,4711,4720
23,26,12,0.0000204535500016451,659508.471818652,766079.077647581,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6904000,Liège,Liège,4720,4720
25,27,13,0.0000204535500016451,659508.471818652,766079.077647581,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6904000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,659508.471818652,766079.077647581,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6904000,Liège,Liège,4720,4720
27,36,28,0.0000219999999999942,638312.179860096,770762.648520232,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,6904000,Liège,Liège,4837,4837
28,36,37,0.00849,638312.179860096,770762.648520232,644889.229743364,760380.5640806,0.00849,0,2020.16391242623,2020.17240242623,6904000,Liège,Liège,4837,4830
29,37,38,0.00244,644889.229743364,760380.5640806,644280.959785403,760165.122588238,0.01093,0.00849,2020.17240242623,2020.17484242623,6904000,Liège,Liège,4830,4830
32,38,30,0.0000208961700301491,644280.959785403,760165.122588238,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,6904000,Liège,Liège,4830,4830
34,39,40,0.01122,650926.847369491,743760.872327736,648612.929860884,739495.228809889,0.03308,0.02186,2020.18577242623,2020.19699242623,6904000,Liège,Liège,4671,4020
35,40,41,0.00244,648612.929860884,739495.228809889,644280.959785403,760165.122588238,0.03552,0.03308,2020.19699242623,2020.19943242623,6904000,Liège,Liège,4020,4830
