X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
2,15,16,0.000359999999999999,634424.451127994,783089.003668691,635291.772085003,783089.776704605,0.000359999999999999,0,2020.22366271585,2020.22402271585,1261000,NA,NA,NA,NA
4,16,18,0.00784,635291.772085003,783089.776704605,636496.706794862,783830.334969313,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,1261000,NA,NA,NA,NA
6,17,3,0.0162374535500016,643912.329271009,776280.930585042,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,1261000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,636496.706794862,783830.334969313,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,1261000,NA,Liège,NA,4700
9,19,20,0.00244,659486.9037625,767531.172447109,658799.462483495,765937.901917312,0.03315,0.03071,2020.25437271585,2020.25681271585,1261000,NA,Liège,4721,4720
10,19,21,0.00273,659486.9037625,767531.172447109,659277.308747211,768221.228911384,0.03344,0.03071,2020.25437271585,2020.25710271585,1261000,NA,NA,4721,NA
11,20,5,0.0000184535500016361,658799.462483495,765937.901917312,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1261000,Liège,Liège,4720,4720
12,20,6,0.0000184535500016361,658799.462483495,765937.901917312,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1261000,Liège,Liège,4720,4720
13,21,22,0.00244,659277.308747211,768221.228911384,658799.462483495,765937.901917312,0.03588,0.03344,2020.25710271585,2020.25954271585,1261000,NA,Liège,NA,4720
14,21,7,0.00246045355000164,659277.308747211,768221.228911384,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,1261000,NA,NA,NA,4721
15,22,8,0.0000204535500016381,658799.462483495,765937.901917312,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,1261000,Liège,Liège,4720,4760
16,22,23,0.03279,658799.462483495,765937.901917312,644701.804081225,778320.869806854,0.06867,0.03588,2020.25954271585,2020.29233271585,1261000,Liège,Liège,4720,4700
17,23,9,0.0000174535500016421,644701.804081225,778320.869806854,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,1261000,Liège,Liège,4700,4700
18,23,24,0.01164,644701.804081225,778320.869806854,650680.263818693,762907.769361107,0.08031,0.06867,2020.29233271585,2020.30397271585,1261000,Liège,Liège,4700,4840
19,24,25,0.00231000000000001,650680.263818693,762907.769361107,657650.672025778,765399.960726366,0.08262,0.08031,2020.30397271585,2020.30628271585,1261000,Liège,Liège,4840,4720
20,24,10,0.00477045355000164,650680.263818693,762907.769361107,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,1261000,Liège,Liège,4840,4837
23,26,12,0.0000204535500016451,658799.462483495,765937.901917312,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1261000,Liège,Liège,4720,4720
25,27,13,0.0000204535500016451,658799.462483495,765937.901917312,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1261000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,658799.462483495,765937.901917312,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1261000,Liège,Liège,4720,4720
