time	velocity	number_of_branches
2020.09437710782	1411.81512592718	8
2020.09702581525	1411.809228296	8
2020.09967452268	1411.8033107129	8
2020.10232323011	1411.79737315205	8
2020.10497193754	1411.79141557613	8
2020.10762064497	1411.78543805516	8
2020.11026935241	1411.77944054717	8
2020.11291805984	1389.92212299932	8
2020.11556676727	1389.93849877319	8
2020.1182154747	1441.85877618417	17
2020.12086418213	1364.41231953629	25
2020.12351288956	2215.61032381865	29
2020.126161597	1980.85754694221	24
2020.12881030443	1980.88365161123	24
2020.13145901186	2404.24798577287	26
2020.13410771929	2275.95877932498	30
2020.13675642672	2232.60745090639	41
2020.13940513415	2547.80562024821	49
2020.14205384159	2587.42149016174	57
2020.14470254902	3542.15232489026	67
2020.14735125645	4043.5834823301	79
2020.14999996388	4915.61634274797	88
2020.15264867131	5907.58606884364	100
2020.15529737874	22305.51971361	124
2020.15794608618	61660.1532943762	141
2020.16059479361	156230.111529998	172
2020.16324350104	145637.176824048	187
2020.16589220847	128278.77060825	213
2020.1685409159	120394.329207065	229
2020.17118962334	116015.393714324	238
2020.17383833077	114593.240906868	241
2020.1764870382	113591.116029782	243
2020.17913574563	106373.02368509	260
2020.18178445306	117275.232014837	276
2020.18443316049	116315.910660726	287
2020.18708186793	110618.02610788	302
2020.18973057536	114899.526446736	308
2020.19237928279	108394.086072963	309
2020.19502799022	105667.777606746	292
2020.19767669765	50613.5021898095	263
2020.20032540508	49572.9071089919	261
2020.20297411252	75347.6455516318	271
2020.20562281995	83665.2685384877	286
2020.20827152738	100648.632402828	309
2020.21092023481	151878.081360709	325
2020.21356894224	148199.609299449	334
2020.21621764967	167775.907543199	335
2020.21886635711	170236.988258894	333
2020.22151506454	195599.607636507	334
2020.22416377197	207188.564500361	360
2020.2268124794	207269.804517288	374
2020.22946118683	207283.177120268	365
2020.23210989426	214940.161869087	349
2020.2347586017	212257.646356283	337
2020.23740730913	208635.307836271	343
2020.24005601656	205952.721881516	348
2020.24270472399	201272.163270621	332
2020.24535343142	202487.650436195	312
2020.24800213885	200990.377382084	288
2020.25065084629	154302.71696698	270
2020.25329955372	156972.124438101	265
2020.25594826115	142626.52113938	245
2020.25859696858	127641.90896935	232
2020.26124567601	96843.0025576118	202
2020.26389438344	65675.5603289372	154
2020.26654309088	58851.4428772902	121
2020.26919179831	61816.5193986718	115
2020.27184050574	63324.3098949802	110
2020.27448921317	73068.3528739774	96
2020.2771379206	69704.4960362437	100
2020.27978662803	55372.7699228936	81
2020.28243533547	63312.9128037816	70
2020.2850840429	57320.9827832311	47
2020.28773275033	2805.8478229602	38
2020.29038145776	69253.7408314109	40
2020.29303016519	65975.6986773631	42
2020.29567887262	62998.8075098705	44
2020.29832758006	65992.6591575037	42
2020.30097628749	71021.6699460885	39
2020.30362499492	71021.6717995942	39
2020.30627370235	71021.6736523614	39
2020.30892240978	71021.6755046257	39
2020.31157111721	76183.9908696451	36
2020.31421982465	76183.987551029	36
2020.31686853208	141017.123934649	19
2020.31951723951	148840.101941514	18
2020.32216594694	148840.092195587	18
2020.32481465437	157504.429592504	17
2020.32746336181	157419.697432624	17
2020.33011206924	748.954457455358	13
2020.33276077667	1204.86234197746	9
2020.3354094841	13638.8737542195	13
2020.33805819153	11127.9805863255	16
2020.34070689896	9910.80913059421	18
2020.3433556064	9910.80704602425	18
2020.34600431383	9910.80495781778	18
2020.34865302126	9910.80286602424	18
2020.35130172869	9910.80077054755	18
2020.35395043612	9910.79867135642	18
2020.35659914355	9910.79656864924	18
