"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID"
"1",15,1,0.000381000000000006,50.48569818399,6.25751422482296,50.4977406006654,6.25185627093174,0.000381000000000006,0,2020.22366271585,2020.22404371585,7327000
"2",15,16,0.000359999999999999,50.48569818399,6.25751422482296,50.5313822051109,6.28621910505897,0.000359999999999999,0,2020.22366271585,2020.22402271585,7327000
"3",16,17,0.05209,50.5313822051109,6.28621910505897,50.5680037805307,6.17793478589371,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,7327000
"4",16,18,0.00784,50.5313822051109,6.28621910505897,50.5497067656688,6.27124421529753,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,7327000
"5",17,2,0.0326304535500016,50.5680037805307,6.17793478589371,50.5750001319123,6.14862003700856,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,7327000
"6",17,3,0.0162374535500016,50.5680037805307,6.17793478589371,50.5923378796964,6.16192969285673,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,7327000
"8",18,19,0.02251,50.5497067656688,6.27124421529753,50.7039996643854,6.04256454653398,0.03071,0.0082,2020.23186271585,2020.25437271585,7327000
"9",19,20,0.00244,50.7039996643854,6.04256454653398,50.7087349185149,6.02999247176121,0.03315,0.03071,2020.25437271585,2020.25681271585,7327000
"10",19,21,0.00273,50.7039996643854,6.04256454653398,50.7463442804005,6.037238090571,0.03344,0.03071,2020.25437271585,2020.25710271585,7327000
"11",20,5,1.84535500016361e-05,50.7087349185149,6.02999247176121,50.7121242084629,6.00158624935543,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,7327000
"12",20,6,1.84535500016361e-05,50.7087349185149,6.02999247176121,50.73633231722,6.01225387152042,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,7327000
"13",21,22,0.00244,50.7463442804005,6.037238090571,50.7087349185149,6.02999247176121,0.03588,0.03344,2020.25710271585,2020.25954271585,7327000
"14",21,7,0.00246045355000164,50.7463442804005,6.037238090571,50.7375339615329,6.03929068496444,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,7327000
"15",22,8,2.04535500016381e-05,50.7087349185149,6.02999247176121,50.3869137176885,6.31680172077143,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,7327000
"16",22,23,0.03279,50.7087349185149,6.02999247176121,50.6028592651201,6.18077983103922,0.06867,0.03588,2020.25954271585,2020.29233271585,7327000
"18",23,24,0.01164,50.6028592651201,6.18077983103922,50.6454042916804,6.02214597307841,0.08031,0.06867,2020.29233271585,2020.30397271585,7327000
"21",25,26,0.00244,50.6660789435242,6.00907626566854,50.7087349185149,6.02999247176121,0.08506,0.08262,2020.30628271585,2020.30872271585,7327000
"23",26,12,2.04535500016451e-05,50.7087349185149,6.02999247176121,50.7107873830051,6.00169047754586,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7327000
"24",26,11,2.04535500016451e-05,50.7087349185149,6.02999247176121,50.3431099277132,6.3415145227342,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7327000
"25",27,13,2.04535500016451e-05,50.7087349185149,6.02999247176121,50.7265344337614,6.01173405901879,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7327000
"26",27,14,2.04535500016451e-05,50.7087349185149,6.02999247176121,50.7256843291432,6.00834180137324,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,7327000
"27",36,28,2.19999999999942e-05,50.5435845091118,6.07467362460023,50.5432066775559,6.07296889952636,2.19999999999942e-05,0,2020.16391242623,2020.16393442623,7327000
"28",36,37,0.00849,50.5435845091118,6.07467362460023,50.613684814651,5.86950885855777,0.00849,0,2020.16391242623,2020.17240242623,7327000
"29",37,38,0.00244,50.613684814651,5.86950885855777,50.5993759056888,5.92334464067074,0.01093,0.00849,2020.17240242623,2020.17484242623,7327000
"31",38,29,0.00275289617003015,50.5993759056888,5.92334464067074,50.6815218205647,5.92974889494299,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,7327000
"32",38,30,2.08961700301491e-05,50.5993759056888,5.92334464067074,50.5991308150599,5.9237558221305,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,7327000
"33",39,31,1.98961700301342e-05,50.6592709126727,5.69815642738574,50.6599272074532,5.69800443538188,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,7327000
"36",40,42,0.00832,50.6905162287973,5.50318480279761,50.6677403847785,5.49089517554877,0.0414,0.03308,2020.19699242623,2020.20531242623,7327000
"37",41,33,2.08961700301491e-05,50.5993759056888,5.92334464067074,50.7525267669374,5.85246309183622,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,7327000
"38",41,32,2.08961700301491e-05,50.5993759056888,5.92334464067074,50.5876082962303,6.08717633711698,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,7327000
"39",42,34,0.00233689617003014,50.6677403847785,5.49089517554877,50.302213396884,6.21642821396834,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,7327000
"40",42,35,0.0597148961700301,50.6677403847785,5.49089517554877,50.6546387583031,5.54235922017789,0.10111489617003,0.0414,2020.20531242623,2020.2650273224,7327000
"41",47,48,0.00244,50.5845257409462,6.09064671312179,50.5875789937394,6.08733962900182,0.00244,0,2020.19699255191,2020.19943255191,7327000
"42",47,49,0.00832,50.5845257409462,6.09064671312179,50.5890289119989,6.07792394682093,0.00832,0,2020.19699255191,2020.20531255191,7327000
"43",48,43,2.10000000000071e-05,50.5875789937394,6.08733962900182,50.5876082962303,6.08717633711698,0.002461,0.00244,2020.19943255191,2020.19945355191,7327000
"44",48,44,2.07704901184907e-05,50.5875789937394,6.08733962900182,50.7525267669374,5.85246309183622,0.00246077049011849,0.00244,2020.19943255191,2020.1994533224,7327000
"45",49,45,0.00233677049011848,50.5890289119989,6.07792394682093,50.302213396884,6.21642821396834,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,7327000
"47",53,50,0.021763,50.5389884686463,5.63231567240497,50.6009589324113,5.60769011921922,0.021763,0,2020.18042279235,2020.20218579235,7327000
"48",53,54,0.019,50.5389884686463,5.63231567240497,50.6139995871191,5.53918847171783,0.019,0,2020.18042279235,2020.19942279235,7327000
"49",54,51,0.0546755683099446,50.6139995871191,5.53918847171783,50.5275584180501,5.54237655817332,0.0736755683099446,0.019,2020.19942279235,2020.25409836066,7327000
"51",66,55,0.120062,50.6669079121317,5.54972051557577,50.5009426146486,4.19755400371993,0.120062,0,2020.0930527541,2020.2131147541,36635000
"54",67,70,0.000527,50.6082851324848,5.61085434691936,50.6024684798135,5.62258158283499,0.04455,0.044023,2020.1370757541,2020.1376027541,36635000
"55",68,56,7.10491801042129e-05,50.7246370158054,5.59659957031419,50.7222869473429,5.59939857880065,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,36635000
"56",68,69,3.59999999999944e-05,50.7246370158054,5.59659957031419,50.7236671125737,5.59585946820893,0.087239,0.087203,2020.1802557541,2020.1802917541,36635000
"57",69,57,3.50491801042047e-05,50.7236671125737,5.59585946820893,50.6188327321647,5.61249813077195,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,36635000
"58",69,58,3.50491801042047e-05,50.7236671125737,5.59585946820893,50.7077617028359,5.60914180485898,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,36635000
"61",71,72,0.00342000000000001,50.3899136037386,5.91942792202284,50.4774940233975,4.459637249092,0.09234,0.08892,2020.1819727541,2020.1853927541,36635000
"62",71,60,0.0420710491801042,50.3899136037386,5.91942792202284,50.6363918456559,6.0834652987836,0.130991049180104,0.08892,2020.1819727541,2020.22404380328,36635000
"63",72,61,0.0850990491801042,50.4774940233975,4.459637249092,50.3863588890763,4.53591469888582,0.177439049180104,0.09234,2020.1853927541,2020.27049180328,36635000
"65",73,74,0.00437,50.4800451971014,4.45729511309182,50.4816148585181,4.45183145809826,0.0971,0.09273,2020.1857827541,2020.1901527541,36635000
"67",74,63,0.0420880491801042,50.4816148585181,4.45183145809826,50.495684083933,4.48553607064903,0.139188049180104,0.0971,2020.1901527541,2020.23224080328,36635000
"68",74,75,0.03659,50.4816148585181,4.45183145809826,50.519398274296,4.42019756403441,0.13369,0.0971,2020.1901527541,2020.2267427541,36635000
"69",75,65,0.0191590491801042,50.519398274296,4.42019756403441,50.5276964174061,4.38972388615612,0.152849049180104,0.13369,2020.2267427541,2020.24590180328,36635000
"71",80,76,0.054103,51.2232649929049,4.57245895722177,51.3009127609998,4.68575710608358,0.054103,0,2020.18906639891,2020.24316939891,7327000
"72",80,81,9.80000000000009e-05,51.2232649929049,4.57245895722177,51.028065869363,5.02929757775239,9.80000000000009e-05,0,2020.18906639891,2020.18916439891,7327000
"73",81,77,0.032147,51.028065869363,5.02929757775239,51.2033997292759,5.17173543930914,0.032245,9.80000000000009e-05,2020.18916439891,2020.22131139891,7327000
"75",82,78,0.039795,51.0213620897597,5.01885821343336,50.9509928060822,4.93906417492741,0.040442,0.000647000000000002,2020.18971339891,2020.22950839891,7327000
"77",87,83,0.071835,51.2366654774684,5.394315770245,51.0924659257955,5.06267929564595,0.071835,0,2020.17133439891,2020.24316939891,7327000
"78",87,88,0.000442999999999999,51.2366654774684,5.394315770245,51.2365914903581,5.394318324148,0.000442999999999999,0,2020.17133439891,2020.17177739891,7327000
