"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID"
"1",15,1,0.000381000000000006,50.5023122207307,6.23051319345279,50.4977406006654,6.25185627093174,0.000381000000000006,0,2020.22366271585,2020.22404371585,4636000
"2",15,16,0.000359999999999999,50.5023122207307,6.23051319345279,50.5038807301289,6.24031106686957,0.000359999999999999,0,2020.22366271585,2020.22402271585,4636000
"3",16,17,0.05209,50.5038807301289,6.24031106686957,50.6137125877477,6.17217479268165,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,4636000
"4",16,18,0.00784,50.5038807301289,6.24031106686957,50.4835778679064,6.23685014371418,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,4636000
"5",17,2,0.0326304535500016,50.6137125877477,6.17217479268165,50.5750001319123,6.14862003700856,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,4636000
"7",18,4,0.0768804535500016,50.4835778679064,6.23685014371418,50.6069158675806,6.24794432014651,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,4636000
"10",19,21,0.00273,50.7301793186484,6.01591412605673,50.7308522759804,6.01768949304905,0.03344,0.03071,2020.25437271585,2020.25710271585,4636000
"11",20,5,1.84535500016361e-05,50.7343793211184,6.0116000937416,50.7121242084629,6.00158624935543,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4636000
"12",20,6,1.84535500016361e-05,50.7343793211184,6.0116000937416,50.73633231722,6.01225387152042,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4636000
"13",21,22,0.00244,50.7308522759804,6.01768949304905,50.7343793211184,6.0116000937416,0.03588,0.03344,2020.25710271585,2020.25954271585,4636000
"14",21,7,0.00246045355000164,50.7308522759804,6.01768949304905,50.7375339615329,6.03929068496444,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,4636000
"15",22,8,2.04535500016381e-05,50.7343793211184,6.0116000937416,50.3869137176885,6.31680172077143,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,4636000
"16",22,23,0.03279,50.7343793211184,6.0116000937416,50.5982020321403,6.18518329067809,0.06867,0.03588,2020.25954271585,2020.29233271585,4636000
"19",24,25,0.00231000000000001,50.63639360315,5.96531347950818,50.7136188787124,6.0021720075285,0.08262,0.08031,2020.30397271585,2020.30628271585,4636000
"20",24,10,0.00477045355000164,50.63639360315,5.96531347950818,50.6217662006537,5.96517626742092,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,4636000
"21",25,26,0.00244,50.7136188787124,6.0021720075285,50.7343793211184,6.0116000937416,0.08506,0.08262,2020.30628271585,2020.30872271585,4636000
"23",26,12,2.04535500016451e-05,50.7343793211184,6.0116000937416,50.7107873830051,6.00169047754586,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4636000
"24",26,11,2.04535500016451e-05,50.7343793211184,6.0116000937416,50.3431099277132,6.3415145227342,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4636000
"25",27,13,2.04535500016451e-05,50.7343793211184,6.0116000937416,50.7265344337614,6.01173405901879,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4636000
"26",27,14,2.04535500016451e-05,50.7343793211184,6.0116000937416,50.7256843291432,6.00834180137324,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4636000
"27",36,28,2.19999999999942e-05,50.5425481064868,6.07602970386848,50.5432066775559,6.07296889952636,2.19999999999942e-05,0,2020.16391242623,2020.16393442623,4636000
"28",36,37,0.00849,50.5425481064868,6.07602970386848,50.6076678455084,5.90798418900272,0.00849,0,2020.16391242623,2020.17240242623,4636000
"29",37,38,0.00244,50.6076678455084,5.90798418900272,50.5993009405589,5.92325070867101,0.01093,0.00849,2020.17240242623,2020.17484242623,4636000
"30",37,39,0.01337,50.6076678455084,5.90798418900272,50.658911464361,5.70192202077717,0.02186,0.00849,2020.17240242623,2020.18577242623,4636000
"32",38,30,2.08961700301491e-05,50.5993009405589,5.92325070867101,50.5991308150599,5.9237558221305,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,4636000
"33",39,31,1.98961700301342e-05,50.658911464361,5.70192202077717,50.6599272074532,5.69800443538188,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,4636000
"34",39,40,0.01122,50.658911464361,5.70192202077717,50.6475030908147,5.64103951998864,0.03308,0.02186,2020.18577242623,2020.19699242623,4636000
"35",40,41,0.00244,50.6475030908147,5.64103951998864,50.5993009405589,5.92325070867101,0.03552,0.03308,2020.19699242623,2020.19943242623,4636000
"37",41,33,2.08961700301491e-05,50.5993009405589,5.92325070867101,50.7525267669374,5.85246309183622,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,4636000
"38",41,32,2.08961700301491e-05,50.5993009405589,5.92325070867101,50.5876082962303,6.08717633711698,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,4636000
"39",42,34,0.00233689617003014,50.6368233581302,5.67070080836973,50.302213396884,6.21642821396834,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,4636000
"42",47,49,0.00832,50.6384643294226,6.01589160914701,50.2963529414554,6.2312064638252,0.00832,0,2020.19699255191,2020.20531255191,4636000
"43",48,43,2.10000000000071e-05,50.748620145281,5.85663299564884,50.5876082962303,6.08717633711698,0.002461,0.00244,2020.19943255191,2020.19945355191,4636000
"45",49,45,0.00233677049011848,50.2963529414554,6.2312064638252,50.302213396884,6.21642821396834,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,4636000
"48",53,54,0.019,50.6169930065221,5.53805354423946,50.6139063830538,5.53917556562088,0.019,0,2020.18042279235,2020.19942279235,4636000
"49",54,51,0.0546755683099446,50.6139063830538,5.53917556562088,50.5275584180501,5.54237655817332,0.0736755683099446,0.019,2020.19942279235,2020.25409836066,4636000
"51",66,55,0.120062,50.6271512341255,5.65097516888651,50.5009426146486,4.19755400371993,0.120062,0,2020.0930527541,2020.2131147541,23180000
"53",67,68,0.04318,50.6092537501691,5.68776504776695,50.7175923743844,5.59995217950025,0.087203,0.044023,2020.1370757541,2020.1802557541,23180000
"56",68,69,3.59999999999944e-05,50.7175923743844,5.59995217950025,50.7075306905547,5.60896031695512,0.087239,0.087203,2020.1802557541,2020.1802917541,23180000
"57",69,57,3.50491801042047e-05,50.7075306905547,5.60896031695512,50.6188327321647,5.61249813077195,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,23180000
"58",69,58,3.50491801042047e-05,50.7075306905547,5.60896031695512,50.7077617028359,5.60914180485898,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,23180000
"59",70,59,0.108299049180104,50.6125872474611,5.68965613725463,50.6104488845615,5.61805752281968,0.152849049180104,0.04455,2020.1376027541,2020.24590180328,23180000
"60",70,71,0.04437,50.6125872474611,5.68965613725463,50.5849002113038,5.65747990882575,0.08892,0.04455,2020.1376027541,2020.1819727541,23180000
"61",71,72,0.00342000000000001,50.5849002113038,5.65747990882575,50.5238152601054,4.51889010743515,0.09234,0.08892,2020.1819727541,2020.1853927541,23180000
"63",72,61,0.0850990491801042,50.5238152601054,4.51889010743515,50.3863588890763,4.53591469888582,0.177439049180104,0.09234,2020.1853927541,2020.27049180328,23180000
"64",72,73,0.000390000000000001,50.5238152601054,4.51889010743515,50.5297746009382,4.49716185121841,0.09273,0.09234,2020.1853927541,2020.1857827541,23180000
"67",74,63,0.0420880491801042,50.5321009799402,4.4635580541616,50.495684083933,4.48553607064903,0.139188049180104,0.0971,2020.1901527541,2020.23224080328,23180000
"68",74,75,0.03659,50.5321009799402,4.4635580541616,50.540578005235,4.38026394860351,0.13369,0.0971,2020.1901527541,2020.2267427541,23180000
"69",75,65,0.0191590491801042,50.540578005235,4.38026394860351,50.5276964174061,4.38972388615612,0.152849049180104,0.13369,2020.2267427541,2020.24590180328,23180000
"70",75,64,3.30491801042165e-05,50.540578005235,4.38026394860351,50.8392769126464,5.05091231841098,0.133723049180104,0.13369,2020.2267427541,2020.22677580328,23180000
"71",80,76,0.054103,51.2028947819674,5.17259516809994,51.3009127609998,4.68575710608358,0.054103,0,2020.18906639891,2020.24316939891,4636000
"72",80,81,9.80000000000009e-05,51.2028947819674,5.17259516809994,51.2031917967929,5.17346364810183,9.80000000000009e-05,0,2020.18906639891,2020.18916439891,4636000
"78",87,88,0.000442999999999999,51.0917927669685,5.06032592850311,51.0917424002904,5.06056575101058,0.000442999999999999,0,2020.17133439891,2020.17177739891,4636000
"79",88,84,0.065928,51.0917424002904,5.06056575101058,51.2337395368525,5.39134550744557,0.066371,0.000442999999999999,2020.17177739891,2020.23770539891,4636000
"81",89,85,0.057475,50.9528107961199,4.40659941880999,50.9551049160813,4.41104300070121,0.058173,0.000698000000000004,2020.17203239891,2020.22950739891,4636000
"82",89,86,0.071137,50.9528107961199,4.40659941880999,51.2748716050147,4.72498454817022,0.071835,0.000698000000000004,2020.17203239891,2020.24316939891,4636000
"83",95,96,0.00244,51.2373803669267,4.30413492736229,51.1634680430276,4.344079813887,0.00244,0,2020.22156271585,2020.22400271585,23180000
"84",95,97,0.00546,51.2373803669267,4.30413492736229,50.962473451963,4.42646639021901,0.00546,0,2020.22156271585,2020.22702271585,23180000
"86",96,91,0.00277268305988316,51.1634680430276,4.344079813887,50.8041118434401,4.52541548431087,0.00521268305988316,0.00244,2020.22400271585,2020.22677539891,23180000
"87",97,92,0.00248468305988316,50.962473451963,4.42646639021901,51.0437248537702,4.88396366795039,0.00794468305988316,0.00546,2020.22702271585,2020.22950739891,23180000
"90",98,94,4.36830598831567e-05,50.9229735312251,4.68957876805009,50.902017087481,4.70344446887271,0.0188736830598832,0.01883,2020.24039271585,2020.24043639891,23180000
"92",103,104,0.03203,50.6148887097951,5.38999923186624,50.7123023634361,5.89804702026513,0.03203,0,2020.17398260109,2020.20601260109,4636000
"93",104,100,0.0180307213100143,50.7123023634361,5.89804702026513,50.7229129491636,5.91630739979304,0.0500607213100143,0.03203,2020.20601260109,2020.2240433224,4636000
"95",105,101,0.0420647213100143,50.5850824442093,5.62802928337876,50.6928614651687,5.67744802527545,0.0910447213100143,0.04898,2020.22296260109,2020.2650273224,4636000
"96",105,102,0.0311357213100143,50.5850824442093,5.62802928337876,50.583575735381,5.62481283362465,0.0801157213100143,0.04898,2020.22296260109,2020.2540983224,4636000
"98",111,112,0.019765,50.6339650660947,5.60243180724793,50.6343021336918,5.60086147695607,0.019765,0,2020.19867247541,2020.21843747541,4636000
"99",112,113,0.000125,50.6343021336918,5.60086147695607,50.6346347968735,5.60133136651746,0.01989,0.019765,2020.21843747541,2020.21856247541,4636000
"100",112,114,0.000125,50.6343021336918,5.60086147695607,50.6346347968735,5.60133136651746,0.01989,0.019765,2020.21843747541,2020.21856247541,4636000
"101",113,107,0.0246073661199937,50.6346347968735,5.60133136651746,50.6372580145158,5.67895012061767,0.0444973661199937,0.01989,2020.21856247541,2020.24316984153,4636000
"102",113,108,0.0246073661199937,50.6346347968735,5.60133136651746,50.6006483404501,5.38102722798366,0.0444973661199937,0.01989,2020.21856247541,2020.24316984153,4636000
"103",114,109,1.63661199936854e-05,50.6346347968735,5.60133136651746,50.6342060274428,5.60051812507929,0.0199063661199937,0.01989,2020.21856247541,2020.21857884153,4636000
"105",118,115,1.50000000000011e-05,50.6037530125697,3.30884009490209,50.5945658838032,3.28040612165378,1.50000000000011e-05,0,2020.22949319672,2020.22950819672,4636000
"106",118,119,0.03825,50.6037530125697,3.30884009490209,50.5381706131704,3.674708241055,0.03825,0,2020.22949319672,2020.26774319672,4636000
"107",119,116,1.63661199936924e-05,50.5381706131704,3.674708241055,50.5381655231139,3.67359517104782,0.0382663661199937,0.03825,2020.26774319672,2020.26775956284,4636000
"108",119,117,1.63661199936924e-05,50.5381706131704,3.674708241055,50.5337436178731,3.60533794897518,0.0382663661199937,0.03825,2020.26774319672,2020.26775956284,4636000
"109",144,154,0.000305,50.6324520548641,4.47623399200767,50.6398380678417,4.46088565063927,0.000305,0,2020.15059719672,2020.15090219672,4636000
"110",144,145,0.032644,50.6324520548641,4.47623399200767,50.6093691174546,4.40616382469141,0.032644,0,2020.15059719672,2020.18324119672,4636000
"113",146,120,0.045587,50.6128805271562,4.36638466177429,50.6174727244677,4.51669805337657,0.078911,0.033324,2020.18392119672,2020.22950819672,4636000
"115",147,122,1.57704901184857e-05,50.7459692856335,5.80912115222914,50.7447231109795,5.80313896454477,0.114430770490118,0.114415,2020.26501219672,2020.26502796721,4636000
"117",148,151,0.00788,50.6373667011555,4.34654268873772,50.6668259376206,4.38061563288275,0.041625,0.033745,2020.18434219672,2020.19222219672,4636000
"118",148,149,0.02822,50.6373667011555,4.34654268873772,50.466222711658,4.39576469835965,0.061965,0.033745,2020.18434219672,2020.21256219672,4636000
"120",149,150,0.0142,50.466222711658,4.39576469835965,50.4486052619608,4.44299781999359,0.076165,0.061965,2020.21256219672,2020.22676219672,4636000
"121",150,124,1.37704901184837e-05,50.4486052619608,4.44299781999359,50.4502311098633,4.44143775248245,0.0761787704901185,0.076165,2020.22676219672,2020.22677596721,4636000
"122",150,125,1.37704901184837e-05,50.4486052619608,4.44299781999359,50.5584874860043,3.73135201896974,0.0761787704901185,0.076165,2020.22676219672,2020.22677596721,4636000
"126",152,153,0.02799,50.6762570402614,4.3963621566454,50.728454844105,4.39231769315916,0.073425,0.045435,2020.19603219672,2020.22402219672,4636000
"127",153,128,2.17704901184779e-05,50.728454844105,4.39231769315916,50.7287412441542,4.39253142709054,0.0734467704901185,0.073425,2020.22402219672,2020.22404396721,4636000
"128",153,129,0.00275377049011849,50.728454844105,4.39231769315916,50.5255356104342,3.6779918598876,0.0761787704901185,0.073425,2020.22402219672,2020.22677596721,4636000
"129",154,155,0.07275,50.6398380678417,4.46088565063927,50.6655486593489,5.51332442567445,0.073055,0.000305,2020.15090219672,2020.22365219672,4636000
"130",154,159,0.0365,50.6398380678417,4.46088565063927,50.8236320050102,4.70171886327931,0.036805,0.000305,2020.15090219672,2020.18740219672,4636000
"133",156,131,7.77049011847775e-06,50.6826256261241,5.57245150339658,50.695367815497,5.59378672025288,0.0925727704901185,0.092565,2020.24316219672,2020.24316996721,4636000
"135",157,132,9.77049011847975e-06,50.5955312806634,5.82601434175772,50.598485843494,5.84250564472934,0.0953047704901185,0.095295,2020.24589219672,2020.24590196721,4636000
"136",157,158,0.00684,50.5955312806634,5.82601434175772,50.5489085883084,5.60817918280572,0.102135,0.095295,2020.24589219672,2020.25273219672,4636000
"137",158,134,0.0423497704901185,50.5489085883084,5.60817918280572,50.5580867784271,5.52922029839433,0.144484770490118,0.102135,2020.25273219672,2020.29508196721,4636000
"138",158,133,0.0423497704901185,50.5489085883084,5.60817918280572,50.5979446806885,5.62955224413178,0.144484770490118,0.102135,2020.25273219672,2020.29508196721,4636000
