"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID"
"1",15,1,0.000381000000000006,50.4998952225084,6.24897323270846,50.4977406006654,6.25185627093174,0.000381000000000006,0,2020.22366271585,2020.22404371585,4276000
"2",15,16,0.000359999999999999,50.4998952225084,6.24897323270846,50.4894833185266,6.26562114559559,0.000359999999999999,0,2020.22366271585,2020.22402271585,4276000
"3",16,17,0.05209,50.4894833185266,6.26562114559559,50.5439271243009,6.17993496818592,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,4276000
"4",16,18,0.00784,50.4894833185266,6.26562114559559,50.6433970771045,6.21998629812057,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,4276000
"5",17,2,0.0326304535500016,50.5439271243009,6.17993496818592,50.5750001319123,6.14862003700856,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,4276000
"6",17,3,0.0162374535500016,50.5439271243009,6.17993496818592,50.5923378796964,6.16192969285673,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,4276000
"7",18,4,0.0768804535500016,50.6433970771045,6.21998629812057,50.6069158675806,6.24794432014651,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,4276000
"8",18,19,0.02251,50.6433970771045,6.21998629812057,50.7508276407035,5.99869992744538,0.03071,0.0082,2020.23186271585,2020.25437271585,4276000
"10",19,21,0.00273,50.7508276407035,5.99869992744538,50.732392924194,6.0444586192105,0.03344,0.03071,2020.25437271585,2020.25710271585,4276000
"11",20,5,1.84535500016361e-05,50.7376075814974,6.01178635124623,50.7121242084629,6.00158624935543,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,4276000
"15",22,8,2.04535500016381e-05,50.7376075814974,6.01178635124623,50.3869137176885,6.31680172077143,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,4276000
"16",22,23,0.03279,50.7376075814974,6.01178635124623,50.5981629298032,6.19411439370738,0.06867,0.03588,2020.25954271585,2020.29233271585,4276000
"17",23,9,1.74535500016421e-05,50.5981629298032,6.19411439370738,50.5977837723161,6.18601363534418,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,4276000
"18",23,24,0.01164,50.5981629298032,6.19411439370738,50.6237172125154,5.9447875746782,0.08031,0.06867,2020.29233271585,2020.30397271585,4276000
"20",24,10,0.00477045355000164,50.6237172125154,5.9447875746782,50.6217662006537,5.96517626742092,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,4276000
"22",25,27,0.00244,50.7089654752404,6.02270064577042,50.7376075814974,6.01178635124623,0.08506,0.08262,2020.30628271585,2020.30872271585,4276000
"23",26,12,2.04535500016451e-05,50.7376075814974,6.01178635124623,50.7107873830051,6.00169047754586,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4276000
"24",26,11,2.04535500016451e-05,50.7376075814974,6.01178635124623,50.3431099277132,6.3415145227342,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4276000
"25",27,13,2.04535500016451e-05,50.7376075814974,6.01178635124623,50.7265344337614,6.01173405901879,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4276000
"26",27,14,2.04535500016451e-05,50.7376075814974,6.01178635124623,50.7256843291432,6.00834180137324,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,4276000
"27",36,28,2.19999999999942e-05,50.5449014050174,6.0695161286821,50.5432066775559,6.07296889952636,2.19999999999942e-05,0,2020.16391242623,2020.16393442623,4276000
"28",36,37,0.00849,50.5449014050174,6.0695161286821,50.6206097634155,5.88872836169959,0.00849,0,2020.16391242623,2020.17240242623,4276000
"30",37,39,0.01337,50.6206097634155,5.88872836169959,50.6598856004978,5.69755001951219,0.02186,0.00849,2020.17240242623,2020.18577242623,4276000
"31",38,29,0.00275289617003015,50.6007735267708,5.92097492991416,50.6815218205647,5.92974889494299,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,4276000
"33",39,31,1.98961700301342e-05,50.6598856004978,5.69755001951219,50.6599272074532,5.69800443538188,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,4276000
"36",40,42,0.00832,50.7409837791111,5.89367205647113,50.2901787435367,6.22198506305387,0.0414,0.03308,2020.19699242623,2020.20531242623,4276000
"37",41,33,2.08961700301491e-05,50.6007735267708,5.92097492991416,50.7525267669374,5.85246309183622,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,4276000
"38",41,32,2.08961700301491e-05,50.6007735267708,5.92097492991416,50.5876082962303,6.08717633711698,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,4276000
"39",42,34,0.00233689617003014,50.2901787435367,6.22198506305387,50.302213396884,6.21642821396834,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,4276000
"40",42,35,0.0597148961700301,50.2901787435367,6.22198506305387,50.6546387583031,5.54235922017789,0.10111489617003,0.0414,2020.20531242623,2020.2650273224,4276000
"41",47,48,0.00244,50.57097958218,6.11563339600188,50.5880043022316,6.08660962396996,0.00244,0,2020.19699255191,2020.19943255191,4276000
"42",47,49,0.00832,50.57097958218,6.11563339600188,50.2700665091061,6.27159410624242,0.00832,0,2020.19699255191,2020.20531255191,4276000
"43",48,43,2.10000000000071e-05,50.5880043022316,6.08660962396996,50.5876082962303,6.08717633711698,0.002461,0.00244,2020.19943255191,2020.19945355191,4276000
"44",48,44,2.07704901184907e-05,50.5880043022316,6.08660962396996,50.7525267669374,5.85246309183622,0.00246077049011849,0.00244,2020.19943255191,2020.1994533224,4276000
"45",49,45,0.00233677049011848,50.2700665091061,6.27159410624242,50.302213396884,6.21642821396834,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,4276000
"46",49,46,0.0597147704901185,50.2700665091061,6.27159410624242,50.6546387583031,5.54235922017789,0.0680347704901185,0.00832,2020.20531255191,2020.2650273224,4276000
"47",53,50,0.021763,50.6153821473649,5.54440986159626,50.6009589324113,5.60769011921922,0.021763,0,2020.18042279235,2020.20218579235,4276000
"50",54,52,3.05683099446133e-05,50.6142407696992,5.53943445993861,50.6141568325457,5.53915814300962,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,4276000
"51",66,55,0.120062,50.2467792864369,4.3485343683785,50.5009426146486,4.19755400371993,0.120062,0,2020.0930527541,2020.2131147541,21380000
"52",66,67,0.044023,50.2467792864369,4.3485343683785,50.7108948762598,5.59088972892185,0.044023,0,2020.0930527541,2020.1370757541,21380000
"53",67,68,0.04318,50.7108948762598,5.59088972892185,50.7076796420506,5.60889370025751,0.087203,0.044023,2020.1370757541,2020.1802557541,21380000
"54",67,70,0.000527,50.7108948762598,5.59088972892185,50.6578739518014,5.54151633437419,0.04455,0.044023,2020.1370757541,2020.1376027541,21380000
"55",68,56,7.10491801042129e-05,50.7076796420506,5.60889370025751,50.7222869473429,5.59939857880065,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,21380000
"56",68,69,3.59999999999944e-05,50.7076796420506,5.60889370025751,50.7079316728675,5.6088979618993,0.087239,0.087203,2020.1802557541,2020.1802917541,21380000
"57",69,57,3.50491801042047e-05,50.7079316728675,5.6088979618993,50.6188327321647,5.61249813077195,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,21380000
"58",69,58,3.50491801042047e-05,50.7079316728675,5.6088979618993,50.7077617028359,5.60914180485898,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,21380000
"62",71,60,0.0420710491801042,50.6352839434612,6.09752807745985,50.6363918456559,6.0834652987836,0.130991049180104,0.08892,2020.1819727541,2020.22404380328,21380000
"63",72,61,0.0850990491801042,50.5199525432971,4.48752617080027,50.3863588890763,4.53591469888582,0.177439049180104,0.09234,2020.1853927541,2020.27049180328,21380000
"65",73,74,0.00437,50.5143804408426,4.48918821897893,50.5164824988613,4.48873508305452,0.0971,0.09273,2020.1857827541,2020.1901527541,21380000
"66",73,62,0.0409930491801042,50.5143804408426,4.48918821897893,50.8694797890839,4.29929287002173,0.133723049180104,0.09273,2020.1857827541,2020.22677580328,21380000
"68",74,75,0.03659,50.5164824988613,4.48873508305452,50.5296521695606,4.45661450740524,0.13369,0.0971,2020.1901527541,2020.2267427541,21380000
"70",75,64,3.30491801042165e-05,50.5296521695606,4.45661450740524,50.8392769126464,5.05091231841098,0.133723049180104,0.13369,2020.2267427541,2020.22677580328,21380000
"72",80,81,9.80000000000009e-05,51.202626223316,5.17143864723562,51.2063898051521,5.17503304122942,9.80000000000009e-05,0,2020.18906639891,2020.18916439891,4276000
