"NIS5","TX_DESCR_NL","TX_DESCR_FR","TX_ADM_DSTR_DESCR_NL","TX_ADM_DSTR_DESCR_FR","TX_PROV_DESCR_NL","TX_PROV_DESCR_FR","TX_RGN_DESCR_NL","TX_RGN_DESCR_FR","CASES"
"73040","Kortessem","Kortessem","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","13"
"73042","Lanaken","Lanaken","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","87"
"73066","Riemst","Riemst","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","32"
"73083","Tongeren","Tongres","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","55"
"73098","Wellen","Wellen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","26"
"73107","Maasmechelen","Maasmechelen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","55"
"73109","Voeren","Fourons","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","Région flamande","<5"
"81001","Aarlen","Arlon","Arrondissement Aarlen","Arrondissement d’Arlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","20"
"81003","Attert","Attert","Arrondissement Aarlen","Arrondissement d’Arlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"81004","Aubange","Aubange","Arrondissement Aarlen","Arrondissement d’Arlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","8"
"81013","Martelange","Martelange","Arrondissement Aarlen","Arrondissement d’Arlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"81015","Messancy","Messancy","Arrondissement Aarlen","Arrondissement d’Arlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","12"
"82003","Bastenaken","Bastogne","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","18"
"82005","Bertogne","Bertogne","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"82009","Fauvillers","Fauvillers","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","5"
"82014","Houffalize","Houffalize","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","6"
"82032","Vielsalm","Vielsalm","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","32"
"82036","Vaux-sur-Sûre","Vaux-sur-Sûre","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","10"
"82037","Gouvy","Gouvy","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","12"
"82038","Sainte-Ode","Sainte-Ode","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","5"
"83012","Durbuy","Durbuy","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","9"
"83013","Erezée","Erezée","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"83028","Hotton","Hotton","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","17"
"83031","La Roche-en-Ardenne","La Roche-en-Ardenne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"83034","Marche-en-Famenne","Marche-en-Famenne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","36"
"83040","Nassogne","Nassogne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","5"
"83044","Rendeux","Rendeux","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"83049","Tenneville","Tenneville","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","5"
"83055","Manhay","Manhay","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","10"
"84009","Bertrix","Bertrix","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","24"
"84010","Bouillon","Bouillon","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","25"
"84016","Daverdisse","Daverdisse","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"84029","Herbeumont","Herbeumont","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"84033","Léglise","Léglise","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","9"
"84035","Libin","Libin","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"84043","Neufchâteau (Neufchâteau)","Neufchâteau (Neufchâteau)","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","21"
"84050","Paliseul","Paliseul","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","13"
"84059","Saint-Hubert","Saint-Hubert","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","12"
"84068","Tellin","Tellin","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"84075","Wellin","Wellin","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","5"
"84077","Libramont-Chevigny","Libramont-Chevigny","Arrondissement Neufchâteau","Arrondissement de Neufchâteau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","22"
"85007","Chiny","Chiny","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"85009","Etalle","Etalle","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"85011","Florenville","Florenville","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","0"
"85024","Meix-devant-Virton","Meix-devant-Virton","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"85026","Musson","Musson","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","6"
"85034","Saint-Léger (Virton)","Saint-Léger (Virton)","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"85039","Tintigny","Tintigny","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","<5"
"85045","Virton","Virton","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","16"
"85046","Habay","Habay","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","5"
"85047","Rouvroy","Rouvroy","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","Région wallonne","9"
"91005","Anhée","Anhée","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","7"
"91013","Beauraing","Beauraing","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","8"
"91015","Bièvre","Bièvre","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","5"
"91030","Ciney","Ciney","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","21"
"91034","Dinant","Dinant","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"91054","Gedinne","Gedinne","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"91059","Hamois","Hamois","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","9"
"91064","Havelange","Havelange","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","9"
"91072","Houyet","Houyet","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"91103","Onhaye","Onhaye","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","7"
"91114","Rochefort","Rochefort","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","11"
"91120","Somme-Leuze","Somme-Leuze","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","7"
"91141","Yvoir","Yvoir","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","17"
"91142","Hastière","Hastière","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"91143","Vresse-sur-Semois","Vresse-sur-Semois","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","0"
"92003","Andenne","Andenne","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","34"
"92006","Assesse","Assesse","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","9"
"92035","Eghezée","Eghezée","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","30"
"92045","Floreffe","Floreffe","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","7"
"92048","Fosses-la-Ville","Fosses-la-Ville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","7"
"92054","Gesves","Gesves","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","5"
"92087","Mettet","Mettet","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","10"
"92094","Namen","Namur","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","97"
"92097","Ohey","Ohey","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"92101","Profondeville","Profondeville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","14"
"92114","Sombreffe","Sombreffe","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","6"
"92137","Sambreville","Sambreville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","18"
"92138","Fernelmont","Fernelmont","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"92140","Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","12"
"92141","La Bruyère","La Bruyère","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","8"
"92142","Gembloux","Gembloux","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","36"
"93010","Cerfontaine","Cerfontaine","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"93014","Couvin","Couvin","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","11"
"93018","Doische","Doische","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"93022","Florennes","Florennes","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","9"
"93056","Philippeville","Philippeville","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","<5"
"93088","Walcourt","Walcourt","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","6"
"93090","Viroinval","Viroinval","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","Région wallonne","5"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"296"
