time	velocity
2020.09437710782	640.038750692356
2020.09702581525	640.045516569688
2020.09967452268	640.052274174205
2020.10232323011	640.059023520613
2020.10497193754	640.065764531708
2020.10762064497	640.07249726608
2020.11026935241	640.079221711324
2020.11291805984	547.320714010691
2020.11556676727	547.308728158816
2020.1182154747	266.389040027091
2020.12086418213	223.549347769862
2020.12351288956	223.543506800114
2020.126161597	118.207490791554
2020.12881030443	118.207841609825
2020.13145901186	118.208191912434
2020.13410771929	208.723179466609
2020.13675642672	276.354873075407
2020.13940513415	247.977251103227
2020.14205384159	263.665842529893
2020.14470254902	299.439501527008
2020.14735125645	283.083355940333
2020.14999996388	247.932008400296
2020.15264867131	249.092097721745
2020.15529737874	281.336299404725
2020.15794608618	402.189219049407
2020.16059479361	359.637471230438
2020.16324350104	370.529148445751
2020.16589220847	428.400397307538
2020.1685409159	446.170030583676
2020.17118962334	448.008807270873
2020.17383833077	461.507924858775
2020.1764870382	486.580115644031
2020.17913574563	494.51983100532
2020.18178445306	522.625835397739
2020.18443316049	560.536329144432
2020.18708186793	591.087279991152
2020.18973057536	604.919515194781
2020.19237928279	703.71742109329
2020.19502799022	23429.6002779252
2020.19767669765	23957.5102687691
2020.20032540508	22926.859221811
2020.20297411252	63238.2259666251
2020.20562281995	75131.5681714053
2020.20827152738	97093.3586686761
2020.21092023481	165637.461204441
2020.21356894224	159103.159816959
2020.21621764967	177101.36266675
2020.21886635711	188013.018155393
2020.22151506454	208582.853740898
2020.22416377197	217789.060332938
2020.2268124794	210122.974815783
2020.22946118683	208403.119079574
2020.23210989426	214940.161869087
2020.2347586017	212257.646356283
2020.23740730913	208635.307836271
2020.24005601656	205952.721881516
2020.24270472399	201272.163270621
2020.24535343142	202487.650436195
2020.24800213885	200990.377382084
2020.25065084629	154302.71696698
2020.25329955372	156972.124438101
2020.25594826115	142626.52113938
2020.25859696858	127641.90896935
2020.26124567601	96843.0025576118
2020.26389438344	65675.5603289372
2020.26654309088	58851.4428772902
2020.26919179831	61816.5193986718
2020.27184050574	63324.3098949802
2020.27448921317	73068.3528739774
2020.2771379206	69704.4960362437
2020.27978662803	55372.7699228936
2020.28243533547	63312.9128037816
2020.2850840429	57320.9827832311
2020.28773275033	2805.8478229602
2020.29038145776	69253.7408314109
2020.29303016519	65975.6986773631
2020.29567887262	62998.8075098705
2020.29832758006	65992.6591575037
2020.30097628749	71021.6699460885
2020.30362499492	71021.6717995942
2020.30627370235	71021.6736523614
2020.30892240978	71021.6755046257
2020.31157111721	76183.9908696451
2020.31421982465	76183.987551029
2020.31686853208	141017.123934649
2020.31951723951	148840.101941514
2020.32216594694	148840.092195587
2020.32481465437	157504.429592504
2020.32746336181	157419.697432624
2020.33011206924	748.954457455358
2020.33276077667	1204.86234197746
2020.3354094841	13638.8737542195
2020.33805819153	11127.9805863255
2020.34070689896	9910.80913059421
2020.3433556064	9910.80704602425
2020.34600431383	9910.80495781778
2020.34865302126	9910.80286602424
2020.35130172869	9910.80077054755
2020.35395043612	9910.79867135642
2020.35659914355	9910.79656864924
