mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
6191.78507065034	445.36909874784	11.4227409279027	6232.14976501372	5828.54726616223	2.89931492735094
3694.45669319619	447.379728992107	8.29919793489868	6071.52169710766	5637.54840576193	2.90668597925195
2103.22490001717	447.09029906591	5.40325631590749	5951.80466058179	5439.13315314057	2.84764581295442
2801.40076613398	433.162232116795	6.25076537735806	5894.9399560289	5310.40425341533	2.93610647733889
1218.55291671329	421.052374190727	4.29146241801012	5881.85329123378	5386.69603378228	2.80832815991457
9484.31843950077	424.821660720466	10.9971518035296	6183.2964547639	5517.20793909755	2.80504034875279
1808.70152279591	445.036142526766	6.71968783621288	6117.38752798691	5425.60560042177	2.83242731414309
2870.95971248452	440.409665784081	7.4519483580023	6107.13637760521	5501.41078807054	2.77648322852576
1393.87521285978	433.018143088018	4.50108305774816	5939.30516582942	5364.42964756269	2.71249071758206
2950.95934511327	434.925450307113	7.78507826982808	5974.72995242336	5296.9669019781	2.80476843503616
12092.0969686483	428.08469999395	9.24096756949996	6124.63663620795	5511.02037778014	2.83725632425399
1616.64183853669	418.86025790968	5.04611465338382	6016.95348809148	5241.07801275995	2.87065858073801
1054.58719844591	421.716253746185	3.44557627393735	5956.76406792209	5440.22643225539	2.85670337045933
3603.94155388783	432.471715659618	8.39339637528418	6287.05890592038	5555.48400543733	2.86296004747438
1646.58190181914	435.209342488094	6.52418789153849	6324.2223283823	5767.16590884626	2.89455143313954
2324.89921966752	435.424052166015	8.73140729938534	6631.95177076258	5854.01951794165	2.94865344090007
1266.89521015496	421.883004358472	4.51347791025631	6064.38634931883	5460.37724931068	2.90703433124557
2749.75980269276	439.595475888038	5.8147874417285	6566.57905001485	5853.20054158799	2.78338814297449
1697.96150549529	418.665149578987	5.80978454842746	6699.94418116124	5416.5022224397	2.89952900491794
2330.5894448881	437.496618426156	5.92073266250428	6055.83907995321	5450.278231952	2.71706783803368
3292.79522021814	436.916104903835	7.81303784421746	5671.41179193458	5407.43029908881	2.74991835798553
1326.21885270229	412.748032278913	4.81853170778721	5428.26684989796	4958.11462242473	2.83884239272713
2187.5143887806	434.96766077827	5.70755782562387	6024.67897383329	5662.84736344874	2.87024871743201
2226.45422610261	422.649228340004	8.0617674961873	5957.94077706798	5397.57232209494	2.8683749553115
3007.2547525165	444.129475636522	9.05671270423629	6298.33434666906	5865.80011781019	2.78583079861179
2719.18519715644	448.771900774786	6.73007775374482	7271.05446170725	6013.30815170823	2.71026666942478
7924.86049338132	426.070137595652	10.7725774552974	5953.26156442125	5279.36491032174	2.7423990754481
1502.73360143166	450.841213160779	5.38049964063129	6519.02510783611	5997.59118346704	2.97503831433832
4564.95464246054	425.370849234129	6.71709616156524	6557.01632267328	5291.86759757175	2.98962264755404
2242.25666387669	447.088964719343	5.65374193822657	6116.66965975101	5582.00264355161	2.83150373932943
1157.61460362583	432.276881770535	4.10037848598815	5999.98451451881	5531.78737755666	2.78439394440467
2211.34152560785	441.088260028764	6.38129569733791	6133.49288743878	5624.04364631637	2.76447127462181
1534.93660624468	447.492342955968	3.98945851542498	5885.88594030502	5381.74534048453	2.64114745451464
2912.1654222119	447.24374457177	7.1664596980066	6573.63288149894	5799.95718469101	2.79716091492921
36517.0918144272	416.24539011497	12.1550847759309	7116.88004836779	4936.7047588636	3.36457164138378
15643.2338771777	432.043794558328	12.2400285073171	6345.52920631942	4965.39965136407	2.65103614226319
89323.0142893097	444.731584736603	13.0092939948434	15751.3955565484	5626.63803003019	7.80271996494733
46746.2231949873	432.535569714239	12.9385934960786	8558.20733306378	5330.10093317749	4.2469837849791
31564.6315160791	426.511557895027	12.6237304028614	6922.51582125573	5294.67307918861	3.12142059938066
32103.095818904	447.706094453788	12.1527304092617	8848.11937562807	6609.09684674473	3.07530423341053
25765.3399530087	454.54880373814	10.1664345697077	9088.03283908444	6130.75548349005	3.60191951341291
6906.07168117928	457.710916358223	9.67920313918386	6710.60475902834	6143.4891500098	2.56362482505142
7455.73373033371	454.588843548263	11.0955107197536	7104.0272788908	6097.66556085257	2.80682690186679
4127.96239081818	455.894507730268	6.49495325928273	7737.11555680166	5936.61807546652	2.72394013395922
6988.78018150664	440.827173952305	11.555103615889	6561.97834271671	5521.29140712727	2.79645899489061
5004.31413345474	444.924187100447	10.88273764024	6427.77496339866	5527.66157109165	2.67084505631228
2204.20861680705	437.640132266305	7.69422547746137	6009.2343316197	4958.13668489038	2.7296882753515
2992.37336373997	447.82644867646	6.26483031007295	7288.66819689541	5899.75922268448	2.94067977540506
2369.72488914923	425.303998363959	7.29550404929936	6065.42258669075	5320.60433849784	2.88193801110813
2317.67899999636	434.460634961846	5.30992798503442	5967.6493307359	5386.27761498051	2.68214191665869
3212.29733020911	435.287798906119	10.2549588519616	5983.20501392417	4916.81011530404	2.6918300109914
5304.21640601711	478.710180962584	7.06504709461	8042.70574447035	6335.35634057566	2.73002777795371
1780.34571695746	444.637202485521	4.48338059161439	6561.49387714745	5600.06217343472	2.85072939323668
1894.75527386462	460.893936323308	4.59645975211285	7238.41768939941	6098.01040025939	2.70388719651254
11230.5772017918	454.192767622671	9.92564753090737	6715.87956249323	5707.3133152107	2.58188190878242
2291.80911455509	448.088506815146	5.56718542888731	6407.90608343543	5307.09287765383	2.67009271022608
1706.66665934605	445.276907145829	4.30381140132817	6532.88308314781	5454.58679587708	2.71409307883118
1352.04227929438	445.330546666395	4.4228057307271	6761.8136069854	5267.86607363547	2.67879488182662
1450.72755959161	462.262427042379	4.12799965561392	6826.58192447474	5301.80718259319	2.54284870975812
4435.00081392996	447.535230987481	7.86003088419163	7098.32328613451	5828.61803817131	2.70221702738701
3335.88775458268	439.333589780622	7.75083835279456	6368.08896124452	5265.52280495913	2.74690650322429
4097.60889240916	456.982730407859	8.03072249846487	6726.64181141647	5493.52435917881	2.67213313711155
7492.47916625226	455.710279613801	11.6143690940408	6804.81574128674	5801.1860602528	2.69922962538671
5525.03929639218	446.048980904851	7.53700809794769	6200.33388909739	5216.78398847756	2.70899586889368
2118.63652124414	463.135242507904	5.68275767002974	6903.55145994003	5986.76079927426	2.71230130746664
2756.29090398655	453.30997581234	8.14753327599564	6991.29281795626	6037.5816089814	2.86881714997364
1552.36263004637	428.103457470815	5.44578100711422	5913.30020255635	5458.36850529278	2.78194868610961
2300.13590136267	416.28088489049	7.37274548397515	6009.06104630405	5159.32529320748	2.99048119351957
7421.42765850226	415.494836810448	11.5872558546743	5990.22460248671	5154.12662492982	2.78955016202063
3947.83803653632	416.216712207618	7.5189047085607	5815.38163110607	5226.08297771412	2.9402177591639
1558.36003658376	416.000700975391	5.93967444159784	5608.12311299395	4852.04535535367	2.75340212457764
4922.02812992982	439.388619902538	10.3629900906818	6448.9283171895	5795.49573659225	2.88008037213219
4726.19969256255	443.262277415674	7.85712713944528	7852.35444234211	5787.1452157331	3.13495496372409
3067.46257145923	455.542020399133	9.581540180973	7605.50574780695	5652.60533510185	3.29761892380119
10562.8377152411	475.891468820445	11.5819181503041	9676.97004384909	6934.4283844265	3.27312149022091
5671.26347077076	488.529239976901	6.9950824529623	9795.13113680046	7234.90604473167	3.05006620384463
7265.36010440566	466.617466512184	9.55171212670956	9318.80595755487	6815.48864468388	3.18804358847365
1911.53392015076	481.580763544146	4.21674600043921	8293.1978820827	6726.71598953107	3.00979135431917
3445.14846310193	476.280003851526	7.4574126369933	8147.76582200951	6760.52343385526	3.03884077689401
2371.79561579069	487.687915456841	9.0426248466277	8467.62141395524	7148.05737860002	3.36718866311586
3672.77826213326	467.629346096794	8.41525659814732	7610.19208339524	6353.46041797149	3.20676639195087
2789.06643540167	476.155131530989	8.7648056440698	7869.83798659912	6743.27171988421	3.09519515531351
1083.35771395697	475.115972168887	2.85392166701317	8956.61172697527	6810.59188092989	3.20771545663623
3252.90922666236	489.026491777613	8.40495805763636	9252.72118324262	6847.54842475248	3.25403145446741
3548.35651983821	480.40003250882	8.19609955355499	9356.13053294767	6843.21977222496	3.24522670491176
12134.8133791409	476.804392033823	12.1831716663277	8866.19411830001	6882.20186580988	3.13476496942542
1570.36712368732	483.600257750476	5.66376978217143	7737.26255506043	6807.5458277372	3.23881717233215
5690.52124828259	468.763964688459	8.80622620948541	8099.50417290601	7055.77786058994	3.17330318648562
7316.79040906235	454.911844198488	11.2366581299849	6382.98818080324	6104.1770424736	2.73477260418107
1214.73997743212	437.794740711867	3.93511532896821	5744.12935506146	5252.74890987953	2.77571530573816
1509.62543944263	437.864216952971	3.94656563754138	6619.40108437788	5390.30728769964	2.6273544649821
1711.28722004323	431.180115059528	4.99685977919836	5984.70135363454	5237.46329051345	2.83432820203671
7692.10383993168	423.640698512138	8.25554686995363	6056.59888777747	5317.68338220316	2.93069436032646
5689.08558397632	451.948825769205	9.10374417324489	6496.09720454799	5954.47432842053	2.83123373183805
1550.12400460241	446.876917733889	5.33665670084691	6040.44063224661	5556.09179991059	2.84695498554665
3515.96169296641	425.326392442543	6.37204898708488	5830.41011649823	5272.84156096089	2.83699224594444
3165.61887215233	414.687191866039	7.87677675278746	5875.50116711396	5033.73505640351	2.84984834593864
3158.72957540736	430.995368494691	7.25601477843617	5918.7601423824	5018.02204664193	2.83509682983202
4941.83079556968	432.956222838352	8.52296465152283	7050.08942969709	4691.27551856361	3.59045319521996
5444.45689710216	431.238717826286	9.63089892225449	7202.16940670943	4946.5876017318	3.40084242284478
3480.54821289858	435.043908304336	7.85635567757497	7400.52550829772	5150.21061195064	3.34434855414875
2437.50324110225	426.229917919911	6.20342215506329	7218.50236781038	5045.79045537525	3.29790338521014
4466.07973632152	420.801990859366	6.67470386793604	6209.16421149491	5135.40768918642	2.79788979041075
1278.70947104838	425.869971099849	5.7306200864706	5978.75945497356	5403.40439691662	2.76084425189827
2771.18890485724	433.145429195515	7.21962115100846	6244.01784940891	5376.17592248255	2.78912548993968
1453.55971790115	438.821682349523	4.03228067367937	6733.17285467915	5758.6689738503	2.80053954030399
3492.78612077534	442.412082515071	7.41950102390242	6564.20989506509	5912.62548461197	2.83169411645915
1045.79656197984	447.766108293438	3.03707182607614	6342.62651668643	5468.79686094763	2.80734967005215
1718.989932059	442.425005266352	5.53615914082367	6919.18642895921	5628.34335368828	2.85190134183149
2921.47656523226	434.77375275858	7.46948352035142	7494.13458362411	5288.60520591238	3.21569284617155
1664.48198026335	436.814250442273	5.92066416030694	7285.97600954411	5051.33907618279	3.3115184757141
