node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
4,1,1.09999999999971e-05,666658.191286116,651038.20438326,666654.530680034,651053.553820476,1.09999999999971e-05,0,2020.17485238798,2020.17486338798,9901000
4,5,0.05737,666658.191286116,651038.20438326,617914.232245693,662546.647562334,0.05737,0,2020.17485238798,2020.23222238798,9901000
5,2,1.82896199588667e-05,617914.232245693,662546.647562334,617895.120952968,662548.652639354,0.0573882896199589,0.05737,2020.23222238798,2020.2322406776,9901000
5,3,0.00275028961995887,617914.232245693,662546.647562334,620864.117122837,658364.088003937,0.0601202896199589,0.05737,2020.23222238798,2020.2349726776,9901000
