mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
8470.08102512833	267.219490562574	10.0008212940052	2653.45582948155	1655.33594405037	3.45635107976807
4935.50310931277	280.789554792435	7.46476926065648	2705.52427297579	1742.51398990039	3.41467742248049
2697.12444685344	288.233307556965	5.11322427787969	2720.32700991545	1747.99166284251	3.47083287233347
3617.65940394815	252.735873101255	5.80935034297705	2385.72066690182	1444.87426786079	3.78247207331416
1379.2298900012	253.52392293213	4.57964170641126	2648.26770966651	1545.01197563425	3.52819412184169
13297.8880677969	248.585615383097	9.43023465995247	2714.92209213925	1499.59773081638	3.36643863194494
2198.56122660011	267.414041828137	6.66587728476521	2696.0531680637	1588.57711741261	3.4213107183012
3753.93189973794	261.55628600129	6.8749795470002	2670.47837736357	1521.50691942716	3.42507164956567
1615.87704322203	251.266176386703	4.70011039464625	2410.07565641294	1406.90208133512	3.24159551286019
3858.54375233658	248.969760250133	7.18353329357646	2372.95381655972	1379.53895286115	3.23696954789227
17221.0072306779	253.736407159431	7.82791905495037	2676.66778737279	1483.43038975462	3.22185819676131
1932.20194603088	243.749438220458	5.0761321452919	2613.16731978511	1422.7873316115	3.41777316925459
1117.02176282031	244.153402364543	3.84095648490009	2520.40966952502	1438.15895844625	3.50869667787484
5169.55531248102	264.059360490733	7.30655645219143	3195.94387273009	1610.55398746406	3.71707238228144
1984.28411597993	243.17209733362	6.71491714241514	2190.96724753568	1470.73056433769	3.90309610357577
2960.88175700318	251.098416968194	8.2759869473753	3042.04447070016	1633.59123568184	3.92027644563804
1391.5182843421	244.611778230456	4.88149500386314	2282.41178582951	1483.55901003151	3.44380097035903
3652.41305898794	246.533726423238	5.33839980921235	2879.46006546896	1462.26623439739	3.36947703517123
2146.30369138627	243.353000603381	5.65173478603596	3706.16833355102	1352.94019489147	4.10361904125635
2949.88870601336	251.962169887966	5.61246892226408	2614.72442468214	1475.70536273638	3.56461513697537
4278.71534081468	254.458606500151	7.16567104364361	2254.76985550092	1457.99777154961	3.45457846026908
1517.70007724541	243.528007257434	5.03742750984378	2410.27268327583	1436.54821953093	3.75601790242646
2752.86781656974	251.943482139809	5.43980836893072	2426.96324857706	1474.00222295414	3.73625509805057
2856.05358529641	255.298919308285	7.61517908444312	2498.15919205583	1523.4054434902	3.67052371099525
3983.55310023488	254.572137271608	8.28800442405523	2671.08793213712	1525.84523031185	3.62200430092654
3405.77728347648	264.352790986059	6.39961485068862	3170.99581104067	1660.5700802952	3.26715867335217
10884.2645544816	258.344738460478	9.35342340754563	2813.12236162146	1560.6454750241	3.34201260906352
1743.2458193784	261.208929272718	5.5782532460476	2602.04852425912	1482.71567019885	3.51209444208229
6352.20803349667	255.748532215027	5.864170175294	3548.64986525569	1441.82495701798	4.22921556350686
2832.99262974405	264.844943806667	5.43264880419843	2377.9929909784	1477.30556759137	3.48210736998633
1292.07627119314	259.132404045733	4.4254702691974	2644.96914564673	1561.02518667627	3.46983149519003
2769.25128385067	260.096507707239	6.1175756955214	2567.18921297193	1508.98158720871	3.62065947954346
1777.74306170867	269.115269916408	4.10233926512024	2812.17108462965	1625.79881086319	3.35655325059258
3751.14979749476	286.605034517144	6.62796035553229	3462.04279716422	1938.87395113596	3.42182966790479
51573.9211720249	258.631194188709	10.2641497694472	4928.35493472379	1614.20773578329	4.77564032498215
23564.9717299823	267.592876496077	10.0664104928036	3805.62187647211	1699.6165871064	3.30670384535035
134295.136132677	252.110410273411	10.6276769655198	17123.584992254	1550.3504130118	8.75937759901734
66104.2513506996	255.502869540922	10.9136201753458	6457.90340010368	1538.54502917322	6.27450125756608
44503.7681842047	246.353278697206	10.6792383825737	4044.64765080912	1407.44280584944	4.73748434196935
45624.8360598111	238.814469319239	10.2399054513722	5698.58176404673	1337.70916140977	4.45681903409619
38951.5449121177	246.702987336848	8.32482712580344	5922.91415308663	1449.78771025739	5.99377095887401
9478.06684086164	263.796130771252	8.44231022231482	3082.9093601675	1657.41058130887	3.17025335582766
10220.2885547151	250.990747704541	9.69331810038596	2709.16758873237	1455.65419726449	3.36323067624915
5517.58005518724	257.382273713473	5.85536584784252	3649.93538879893	1522.89591175102	3.92846955410333
9718.22728385273	249.724243874997	10.0350893397388	2595.18943071318	1417.95486347271	3.56607621395299
6662.05995647619	253.088639376033	9.7509335445574	2573.86540535109	1510.06391717474	3.56480176559944
2694.3423799726	258.704181440367	7.50259565795698	2656.6735908317	1465.61794074351	3.71736657894873
4119.89616005483	259.040114180074	5.67170674565503	2939.81419557779	1650.03812395152	3.44162073773599
2959.83537975212	250.271950176429	6.95974952355125	2567.99481487519	1488.24067437925	3.46419597333773
2957.78629102227	248.977837063994	5.03041197209895	2658.89972717201	1433.5040113639	3.59582438847761
4172.72966698819	280.726046643473	9.41659784871121	3174.8337233548	1807.90437135492	3.60251153486144
7081.13566587005	264.693780736207	6.32792450018805	3026.58654890093	1632.40546264485	3.51143272217844
2131.7666343902	269.480548274474	4.46015798501372	3133.76736558483	1642.83501724075	3.59642075759685
2243.58864729703	256.859526679177	4.66405101914581	3041.45509590225	1616.17141113293	3.67455698338591
15736.9943756076	247.839772983435	8.51354774338369	2644.77098384327	1489.34028710142	3.46538358931669
2934.72595908885	247.67148354866	5.32494922556397	2692.74941458538	1439.93753848246	3.33588695758193
2084.26912368988	244.74375704369	4.3177229754192	2664.34041724416	1492.60255119184	3.63020260946159
1454.08923714148	254.78166220489	4.91682548421197	2634.04579733452	1463.87596987903	3.82101750414881
1613.69406318259	277.941813763627	4.44364191882102	2977.6631616095	1813.37629084393	3.36952427881159
5956.30229004078	231.635830705614	7.06024630341238	2801.05672281185	1330.16875197875	3.9937378130079
4483.29867331105	239.043657479599	7.04623683622264	2650.20435853454	1344.22599523432	3.79036884685336
5466.44405486319	259.250052639495	7.26340901359731	2832.91041002704	1478.11012203249	3.79303792317375
10414.2243378045	246.433874064508	10.0911211642424	2431.55799565453	1378.16284162143	3.75493531423106
7572.00070360832	247.901981239076	6.63132029184478	2362.12035674329	1365.26103148612	3.71172231983829
2598.71146875753	263.802872900936	5.5802023844158	2617.75221878892	1650.24127468232	3.54769246109548
3611.59361972502	250.600066275747	7.59903114574046	2475.55225562295	1425.4082262991	3.63176105464247
1796.81195573705	249.425793827866	5.59603903232191	2518.12927457965	1472.13103540989	3.66088699469804
2919.55951645933	239.542371962894	7.00694884212962	2486.03112954548	1362.80016450502	3.76851909603952
10554.0500057871	234.122809332929	9.92233974627741	2451.02248977911	1298.23606400671	3.78295373479322
5278.05210113265	231.220261116656	6.75489351798187	2302.29623475825	1233.18409906097	3.96591281901361
1846.72705827913	244.604723173099	6.03758378153115	2555.88718596248	1442.15142350125	3.69089956680289
6890.67347097685	258.701589464882	9.05127771202442	2686.21090832306	1575.18510897442	3.56151435826009
6434.87475619483	265.136335665432	6.96046339321106	4816.98398467491	1792.12691132585	4.87828426733959
4044.77088200891	270.276752053334	8.81095711179451	4745.0332505127	1663.30846757919	5.28197241400345
14753.9029886095	250.111527772111	9.97128285278865	4691.27478999079	1588.72315548387	5.15286669103285
7524.25434504333	251.269041826613	6.27857968735031	4345.95440186532	1551.73004138893	5.07794662067543
9832.10470870888	246.119093518153	8.41480806938509	4448.17334750608	1539.28765150634	5.06335094992192
2210.64796057426	259.991088242131	4.35500504904959	2543.84062551568	1453.76955116973	3.41742839068905
4385.19682806398	261.163144352408	6.98151483448603	2622.33882168588	1519.74819675538	3.54240794723491
2878.6710167553	265.604778530925	8.92003776288868	2531.98857427517	1609.34349849116	3.33861242035782
4925.44193483505	259.609953520679	7.63617406011761	2589.93917413892	1481.25459477228	3.43712015515475
3474.33759686491	246.737446237235	8.42435155364075	2316.9125344343	1427.63586926512	3.49597652980626
1061.9656476229	266.604613597993	3.36193906855467	4241.09719782198	1677.67184882048	4.98027490217236
4406.87986060628	278.09444734281	7.64749484421329	4769.69712407497	1762.66514363947	4.85456199911212
4585.75693321735	271.234394627235	7.59035435793422	4516.07246604199	1673.45343186576	5.04312914563984
18190.7639118816	256.802087846487	10.114169738378	3479.72099339766	1465.14545200566	4.16878092987844
1732.97589411244	269.587524438115	6.09670720495901	2181.93427160677	1565.518853684	2.86730383600339
7668.09861897549	248.588603749467	7.82134425984399	2462.85897316091	1414.42118373203	3.59522434597792
10383.9746649067	256.766204094998	9.64112692117248	2614.08086328979	1498.94911437796	3.44982897731056
1310.64296963053	242.209184214442	4.34886175147875	2468.96263200224	1438.95901994528	3.67563328603475
1640.14924459315	222.188271427683	4.41697869285803	2471.92418033708	1355.40388600443	3.8091900246231
2026.95179008019	244.441670224044	5.03468629732398	2632.81561602317	1434.65496380152	3.83005620488259
10621.5828127118	259.524407129463	7.15126182254627	2689.74416624347	1572.26558964241	3.52400400267617
8242.21141814059	257.779498179242	7.77885496219345	2728.51932118506	1519.26771236385	3.48301601869903
1847.47809966258	257.301218464124	5.43379091934532	2556.39285503764	1458.03829486559	3.43700490314732
4836.44038248437	261.372408005111	5.6505295770282	2670.93869385226	1564.96425876087	3.46183179973579
4209.48818824039	260.226876846804	7.14582944641344	2779.3119833343	1552.08047919608	3.32888306801891
4188.97957688122	259.875723358037	6.62651874868226	2676.93505319826	1448.06110094239	3.51675256999707
6957.58191291774	290.305988822546	7.39595668419142	5175.48152591897	1822.70041659906	5.17703805407117
7445.47837654335	265.703423463325	8.46558435644887	4633.23399396054	1728.3413478924	5.08332154907386
4577.65626779899	277.402224029389	7.1474096641131	4847.86071698001	1788.29813799384	4.91709270238847
3112.83269950788	262.29012811268	5.82994483548668	4756.30557288528	1633.14098243825	4.82323714450453
6003.7122845492	240.885658325616	5.95904064464221	2594.37239365549	1418.29254093699	3.58519082131394
1418.47009143682	243.485759279892	6.18947437910395	2448.30336352617	1461.5443718185	3.49214442483541
3649.28955997285	261.309245231061	6.66764258757157	2890.22416277135	1612.87094176635	3.41212123487427
1666.35255294335	260.159712478851	4.19665124959371	3242.30512300795	1588.51294201515	3.88661757554543
4662.12997028981	244.349928428892	6.73252382386445	2648.53099351418	1382.46309236599	3.70179138086145
1112.21921438116	277.484115710387	3.42550128613776	2872.03951498926	1665.48235593364	3.26759993378946
2065.88789443124	255.088606337972	5.5688717549716	3476.74326876426	1550.79819403956	4.16976897266647
