mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
135986.442601506	418.097866665096	4.33707392548443	1086077.29974018	2650.43074038276	5.76788621814344
112824.456987774	398.129899346885	4.51197397508649	1061537.32330151	2686.72884725873	5.90590739183087
113926.014006406	411.973840849233	4.46605026374175	1052349.15816942	2746.7433670981	5.91536564935186
123066.420149906	402.575109479676	4.27343347945307	1094304.36609204	2569.8871457219	5.71237763594148
104094.651344208	407.284734318485	4.74738597832439	998072.766808301	2498.5674500718	6.24301699866554
101282.033611241	411.078416152379	4.813674353639	966191.72736106	2616.26178425625	6.30278734059154
109660.127050228	383.042374936161	4.5779726123234	1028625.70457166	2281.72460509033	6.16171275992019
111465.202347067	418.939429608904	4.42151896550018	1003634.38248478	2726.30974170302	6.17520478104988
100637.788603073	396.403852831841	4.84278382084724	961370.29152142	2569.8274019317	6.33383287687653
110834.700817433	418.833695542886	4.55751635985221	1030714.30512009	2846.2459978331	6.14332572947696
105805.798487506	376.512105307766	4.66648597001301	988294.918886634	2370.31667009885	6.31076701640838
108379.781075433	407.003621871146	4.57154635822568	983585.816610452	2644.03720512529	6.25045778795171
108565.415028879	385.561945452738	4.57627829999808	982131.107303001	2360.78456938578	6.24989394771735
110805.087206999	392.380382831875	4.44935225004761	986586.754512641	2391.66882737183	6.04149227276022
105326.517019492	396.538883680941	4.71004810941615	1010114.86912863	2640.45980600088	6.12491904179676
109307.845571882	393.096808284	4.57838380485299	987115.778208224	2524.27691098297	6.19907459755607
110718.704542593	393.355271837625	4.49407258137644	1013718.89026498	2529.34102308854	5.99787979011847
104944.552204637	379.60053082318	4.61257856372398	952579.028031658	2342.56917120185	6.22030882917456
113099.99206559	400.135528581604	4.48522643410097	1013104.97935706	2566.91254632225	6.05672360423159
107293.104535236	392.816482755555	4.49002795326403	935875.481283783	2356.90023158476	6.32373368914082
109949.52648979	401.872363887981	4.42908651818325	955234.70505206	2540.56517061724	6.20900872244481
108922.748364669	404.380305518229	4.58902995695739	1020888.11734242	2685.70386028393	6.08244910831717
133936.922782099	392.381419809825	4.19816876526993	1180360.58051916	2502.30438167747	5.52968091010119
114249.091396473	403.13578977698	4.40440654059261	1032837.86244931	2705.35947674306	5.96797999365051
105590.967527163	404.679765561655	4.6473936344328	981638.769042989	2639.69576711231	6.12908649418933
