node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,627472.081767552,637991.398071796,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,34250000,Hainaut,Hainaut,7100,7100
12,13,0.05347371079,627472.081767552,637991.398071796,632534.799377791,660008.882019291,0.05347371079,0,2020.0686527869,2020.12212649769,34250000,Hainaut,Hainaut,7100,6221
13,14,0.000166289214100002,632534.799377791,660008.882019291,646854.569782925,738913.494391803,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,34250000,Hainaut,Liège,6221,4030
13,17,0.049425892,632534.799377791,660008.882019291,632580.626642266,658491.35163058,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,34250000,Hainaut,Hainaut,6221,6211
14,5,0.123608852481504,646854.569782925,738913.494391803,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,34250000,Liège,Liège,4030,4032
14,15,0.05743566521,646854.569782925,738913.494391803,647131.720913463,739481.976824778,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,34250000,Liège,Liège,4030,4030
15,16,0.000544334787500003,647131.720913463,739481.976824778,656784.955066814,739458.635260591,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,34250000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647131.720913463,739481.976824778,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,34250000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656784.955066814,739458.635260591,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,34250000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656784.955066814,739458.635260591,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,34250000,Liège,Liège,4680,4680
17,18,0.000470397218599997,632580.626642266,658491.35163058,632569.391999866,658393.19947982,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,34250000,Hainaut,Hainaut,6211,6211
17,6,0.0524913261615043,632580.626642266,658491.35163058,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,34250000,Hainaut,Liège,6211,4700
18,7,0.0984690163715043,632569.391999866,658393.19947982,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,34250000,Hainaut,Hainaut,6211,6200
18,19,0.00408,632569.391999866,658393.19947982,632529.633068482,658534.512419022,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,34250000,Hainaut,Hainaut,6211,6211
19,8,0.0506731693815043,632529.633068482,658534.512419022,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,34250000,Hainaut,Bruxelles,6211,1082
19,20,0.00546000000000001,632529.633068482,658534.512419022,632628.793558402,658556.891748542,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,34250000,Hainaut,Hainaut,6211,6211
20,9,0.0506776502515043,632628.793558402,658556.891748542,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,34250000,Hainaut,Hainaut,6211,6211
20,21,0.04515,632628.793558402,658556.891748542,636664.440263215,647336.291801653,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,34250000,Hainaut,Hainaut,6211,6230
21,10,0.0000631693803942734,636664.440263215,647336.291801653,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,34250000,Hainaut,VlaamsBrabant,6230,3350
21,11,0.0191888524415043,636664.440263215,647336.291801653,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,34250000,Hainaut,Hainaut,6230,6230
26,27,0.000199923969000003,694041.326644492,706697.545437755,694128.971710336,706786.106088988,0.000199923969000003,0,2020.18135286292,2020.18155278689,6850000,Limburg,Limburg,3583,3583
26,28,0.000199923969000003,694041.326644492,706697.545437755,694128.971710336,706786.106088988,0.000199923969000003,0,2020.18135286292,2020.18155278689,6850000,Limburg,Limburg,3583,3583
27,22,0.0588843715798546,694128.971710336,706786.106088988,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,6850000,Limburg,Limburg,3583,3583
27,23,0.0479554098398546,694128.971710336,706786.106088988,679229.418318674,685173.330251501,0.0481553338088546,0.000199923969000003,2020.18155278689,2020.22950819673,6850000,Limburg,VlaamsBrabant,3583,3390
