node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,634246.098467269,782910.333650753,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,8704000,NA,Liège,NA,4750,NA,Liège,NA,4750
15,16,0.000359999999999999,634246.098467269,782910.333650753,652332.963342509,766646.588074958,0.000359999999999999,0,2020.22366271585,2020.22402271585,8704000,NA,Liège,NA,4711,NA,Liège,NA,4711
16,17,0.05209,652332.963342509,766646.588074958,652212.236244743,767458.042136947,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,8704000,Liège,Liège,4711,4711,Liège,Liège,4711,4711
16,18,0.00784,652332.963342509,766646.588074958,659844.925922385,764874.270631199,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,8704000,Liège,Liège,4711,4851,Liège,Liège,4711,4851
17,2,0.0326304535500016,652212.236244743,767458.042136947,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,8704000,Liège,Liège,4711,4700,Liège,Liège,4711,4700
17,3,0.0162374535500016,652212.236244743,767458.042136947,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,8704000,Liège,Liège,4711,4700,Liège,Liège,4711,4700
18,4,0.0768804535500016,659844.925922385,764874.270631199,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,8704000,Liège,Liège,4851,4700,Liège,Liège,4851,4700
18,19,0.02251,659844.925922385,764874.270631199,659713.9824556,766899.789532424,0.03071,0.0082,2020.23186271585,2020.25437271585,8704000,Liège,NA,4851,4721,Liège,NA,4851,4721
19,20,0.00244,659713.9824556,766899.789532424,656254.509505566,766881.521108533,0.03315,0.03071,2020.25437271585,2020.25681271585,8704000,NA,Liège,4721,4728,NA,Liège,4721,4728
19,21,0.00273,659713.9824556,766899.789532424,657669.466257419,768419.333340005,0.03344,0.03071,2020.25437271585,2020.25710271585,8704000,NA,Liège,4721,4728,NA,Liège,4721,4728
20,5,0.0000184535500016361,656254.509505566,766881.521108533,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,8704000,Liège,Liège,4728,4720,Liège,Liège,4728,4720
20,6,0.0000184535500016361,656254.509505566,766881.521108533,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,8704000,Liège,Liège,4728,4720,Liège,Liège,4728,4720
21,22,0.00244,657669.466257419,768419.333340005,656254.509505566,766881.521108533,0.03588,0.03344,2020.25710271585,2020.25954271585,8704000,Liège,Liège,4728,4728,Liège,Liège,4728,4728
21,7,0.00246045355000164,657669.466257419,768419.333340005,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,8704000,Liège,NA,4728,4721,Liège,NA,4728,4721
22,8,0.0000204535500016381,656254.509505566,766881.521108533,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,8704000,Liège,Liège,4728,4760,Liège,Liège,4728,4760
22,23,0.03279,656254.509505566,766881.521108533,643642.998894615,779428.630035603,0.06867,0.03588,2020.25954271585,2020.29233271585,8704000,Liège,Liège,4728,4700,Liège,Liège,4728,4700
23,9,0.0000174535500016421,643642.998894615,779428.630035603,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,8704000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
