node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,631827.399125045,653139.72125391,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,28715000,Hainaut,Hainaut,6230,7100
12,13,0.05347371079,631827.399125045,653139.72125391,628769.418999203,659833.608619191,0.05347371079,0,2020.0686527869,2020.12212649769,28715000,Hainaut,Hainaut,6230,6220
13,14,0.000166289214100002,628769.418999203,659833.608619191,647701.473348781,737735.62157668,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,28715000,Hainaut,Liège,6220,4020
13,17,0.049425892,628769.418999203,659833.608619191,630668.207841027,654467.311833375,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,28715000,Hainaut,Hainaut,6220,6230
14,5,0.123608852481504,647701.473348781,737735.62157668,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,28715000,Liège,Liège,4020,4032
14,15,0.05743566521,647701.473348781,737735.62157668,647528.531774193,739380.208735248,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,28715000,Liège,Liège,4020,4020
15,16,0.000544334787500003,647528.531774193,739380.208735248,656766.698571045,739647.529440233,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,28715000,Liège,Liège,4020,4680
15,4,0.000599416736104266,647528.531774193,739380.208735248,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,28715000,Liège,Liège,4020,4030
16,2,0.0000550819485742732,656766.698571045,739647.529440233,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,28715000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656766.698571045,739647.529440233,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,28715000,Liège,Liège,4680,4680
17,18,0.000470397218599997,630668.207841027,654467.311833375,630716.407179604,654535.961004689,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,28715000,Hainaut,Hainaut,6230,6230
