node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,633886.744353024,783530.79632726,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,5572000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
15,16,0.000359999999999999,633886.744353024,783530.79632726,633801.339990051,783526.924465757,0.000359999999999999,0,2020.22366271585,2020.22402271585,5572000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
16,17,0.05209,633801.339990051,783526.924465757,641421.895001286,781097.426803464,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,5572000,Liège,NA,4750,NA,Liège,NA,4750,NA
16,18,0.00784,633801.339990051,783526.924465757,634357.762300214,781660.864210804,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,5572000,Liège,NA,4750,NA,Liège,NA,4750,NA
17,2,0.0326304535500016,641421.895001286,781097.426803464,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,5572000,NA,Liège,NA,4700,NA,Liège,NA,4700
17,3,0.0162374535500016,641421.895001286,781097.426803464,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,5572000,NA,Liège,NA,4700,NA,Liège,NA,4700
18,4,0.0768804535500016,634357.762300214,781660.864210804,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,5572000,NA,Liège,NA,4700,NA,Liège,NA,4700
18,19,0.02251,634357.762300214,781660.864210804,659708.846767107,765836.069444481,0.03071,0.0082,2020.23186271585,2020.25437271585,5572000,NA,Liège,NA,4850,NA,Liège,NA,4850
19,20,0.00244,659708.846767107,765836.069444481,659736.186242663,766053.584511197,0.03315,0.03071,2020.25437271585,2020.25681271585,5572000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
19,21,0.00273,659708.846767107,765836.069444481,659728.595087814,765716.283540805,0.03344,0.03071,2020.25437271585,2020.25710271585,5572000,Liège,Liège,4850,4850,Liège,Liège,4850,4850
20,5,0.0000184535500016361,659736.186242663,766053.584511197,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659736.186242663,766053.584511197,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,659728.595087814,765716.283540805,659736.186242663,766053.584511197,0.03588,0.03344,2020.25710271585,2020.25954271585,5572000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
21,7,0.00246045355000164,659728.595087814,765716.283540805,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,5572000,Liège,NA,4850,4721,Liège,NA,4850,4721
22,8,0.0000204535500016381,659736.186242663,766053.584511197,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,5572000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659736.186242663,766053.584511197,644404.974695209,778702.35681788,0.06867,0.03588,2020.25954271585,2020.29233271585,5572000,Liège,Liège,4720,4700,Liège,Liège,4720,4700
23,9,0.0000174535500016421,644404.974695209,778702.35681788,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,5572000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644404.974695209,778702.35681788,657474.899177078,766414.826218368,0.08031,0.06867,2020.29233271585,2020.30397271585,5572000,Liège,Liège,4700,4721,Liège,Liège,4700,4721
24,25,0.00231000000000001,657474.899177078,766414.826218368,658067.386788625,765757.229810936,0.08262,0.08031,2020.30397271585,2020.30628271585,5572000,Liège,Liège,4721,4720,Liège,Liège,4721,4720
24,10,0.00477045355000164,657474.899177078,766414.826218368,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,5572000,Liège,Liège,4721,4837,Liège,Liège,4721,4837
25,26,0.00244,658067.386788625,765757.229810936,659736.186242663,766053.584511197,0.08506,0.08262,2020.30628271585,2020.30872271585,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
25,27,0.00244,658067.386788625,765757.229810936,659736.186242663,766053.584511197,0.08506,0.08262,2020.30628271585,2020.30872271585,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,12,0.0000204535500016451,659736.186242663,766053.584511197,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659736.186242663,766053.584511197,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5572000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
27,13,0.0000204535500016451,659736.186242663,766053.584511197,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
27,14,0.0000204535500016451,659736.186242663,766053.584511197,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5572000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
36,28,0.0000219999999999942,639150.742471036,769570.285316912,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,5572000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
36,37,0.00849,639150.742471036,769570.285316912,644357.115135747,760693.670441762,0.00849,0,2020.16391242623,2020.17240242623,5572000,Liège,Liège,4837,4830,Liège,Liège,4837,4830
37,38,0.00244,644357.115135747,760693.670441762,644357.126839242,760068.108540672,0.01093,0.00849,2020.17240242623,2020.17484242623,5572000,Liège,Liège,4830,4830,Liège,Liège,4830,4830
37,39,0.01337,644357.115135747,760693.670441762,650745.262463335,743970.378715881,0.02186,0.00849,2020.17240242623,2020.18577242623,5572000,Liège,Liège,4830,4671,Liège,Liège,4830,4671
38,29,0.00275289617003015,644357.126839242,760068.108540672,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,5572000,Liège,Liège,4830,4841,Liège,Liège,4830,4841
38,30,0.0000208961700301491,644357.126839242,760068.108540672,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,5572000,Liège,Liège,4830,4830,Liège,Liège,4830,4830
39,31,0.0000198961700301342,650745.262463335,743970.378715881,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,5572000,Liège,Liège,4671,4671,Liège,Liège,4671,4671
39,40,0.01122,650745.262463335,743970.378715881,653045.208097185,740613.454619358,0.03308,0.02186,2020.18577242623,2020.19699242623,5572000,Liège,Liège,4671,4040,Liège,Liège,4671,4040
40,41,0.00244,653045.208097185,740613.454619358,644357.126839242,760068.108540672,0.03552,0.03308,2020.19699242623,2020.19943242623,5572000,Liège,Liège,4040,4830,Liège,Liège,4040,4830
40,42,0.00832,653045.208097185,740613.454619358,660394.632211044,724231.316241682,0.0414,0.03308,2020.19699242623,2020.20531242623,5572000,Liège,Limburg,4040,3700,Liège,Limburg,4040,3700
41,33,0.0000208961700301491,644357.126839242,760068.108540672,661283.761418774,754693.907387243,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,5572000,Liège,Limburg,4830,3793,Liège,Limburg,4830,3793
41,32,0.0000208961700301491,644357.126839242,760068.108540672,643303.267765298,771679.734280998,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,5572000,Liège,Liège,4830,4837,Liège,Liège,4830,4837
42,34,0.00233689617003014,660394.632211044,724231.316241682,611789.585609064,781623.756248252,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,5572000,Limburg,Liège,3700,4770,Limburg,Liège,3700,4770
42,35,0.0597148961700301,660394.632211044,724231.316241682,650002.13291104,732988.073192809,0.10111489617003,0.0414,2020.20531242623,2020.2650273224,5572000,Limburg,Liège,3700,4430,Limburg,Liège,3700,4430
47,48,0.00244,644395.141838006,771091.171613019,643358.916125951,771643.331173523,0.00244,0,2020.19699255191,2020.19943255191,5572000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
47,49,0.00832,644395.141838006,771091.171613019,644373.356780271,771915.964831318,0.00832,0,2020.19699255191,2020.20531255191,5572000,Liège,Liège,4837,4700,Liège,Liège,4837,4700
48,43,0.0000210000000000071,643358.916125951,771643.331173523,643303.267765298,771679.734280998,0.002461,0.00244,2020.19943255191,2020.19945355191,5572000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
48,44,0.0000207704901184907,643358.916125951,771643.331173523,661283.761418774,754693.907387243,0.00246077049011849,0.00244,2020.19943255191,2020.1994533224,5572000,Liège,Limburg,4837,3793,Liège,Limburg,4837,3793
49,45,0.00233677049011848,644373.356780271,771915.964831318,611789.585609064,781623.756248252,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,5572000,Liège,Liège,4700,4770,Liège,Liège,4700,4770
49,46,0.0597147704901185,644373.356780271,771915.964831318,650002.13291104,732988.073192809,0.0680347704901185,0.00832,2020.20531255191,2020.2650273224,5572000,Liège,Liège,4700,4430,Liège,Liège,4700,4430
53,50,0.021763,645358.994023675,732592.491431372,644107.601292089,737707.589729516,0.021763,0,2020.18042279235,2020.20218579235,5572000,Liège,Liège,4000,4053,Liège,Liège,4000,4053
53,54,0.019,645358.994023675,732592.491431372,645490.286155328,732827.828974968,0.019,0,2020.18042279235,2020.19942279235,5572000,Liège,Liège,4000,4000,Liège,Liège,4000,4000
54,51,0.0546755683099446,645490.286155328,732827.828974968,635868.408763382,733214.531552291,0.0736755683099446,0.019,2020.19942279235,2020.25409836066,5572000,Liège,Liège,4000,4130,Liège,Liège,4000,4130
54,52,0.0000305683099446133,645490.286155328,732827.828974968,645496.130779693,732833.298234528,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,5572000,Liège,Liège,4000,4000,Liège,Liège,4000,4000
66,55,0.120062,630211.570757052,639978.279294743,632252.022263812,637859.19502108,0.120062,0,2020.0930527541,2020.2131147541,27860000,Hainaut,Hainaut,7170,7100,Hainaut,Hainaut,7170,7100
66,67,0.044023,630211.570757052,639978.279294743,645837.90697573,739834.006150689,0.044023,0,2020.0930527541,2020.1370757541,27860000,Hainaut,Liège,7170,4610,Hainaut,Liège,7170,4610
67,68,0.04318,645837.90697573,739834.006150689,657561.323303123,736876.375262014,0.087203,0.044023,2020.1370757541,2020.1802557541,27860000,Liège,Liège,4610,4680,Liège,Liège,4610,4680
67,70,0.000527,645837.90697573,739834.006150689,646346.020222401,741040.045107271,0.04455,0.044023,2020.1370757541,2020.1376027541,27860000,Liège,Liège,4610,4610,Liège,Liège,4610,4610
68,56,0.0000710491801042129,657561.323303123,736876.375262014,657591.771917594,736895.282383552,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,27860000,Liège,Liège,4680,4680,Liège,Liège,4680,4680
68,69,0.0000359999999999944,657561.323303123,736876.375262014,656405.222467321,737644.704048091,0.087239,0.087203,2020.1802557541,2020.1802917541,27860000,Liège,Liège,4680,4680,Liège,Liège,4680,4680
69,57,0.0000350491801042047,656405.222467321,737644.704048091,646101.216989852,738014.360673969,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,27860000,Liège,Liège,4680,4030,Liège,Liège,4680,4030
69,58,0.0000350491801042047,656405.222467321,737644.704048091,655987.805244944,737610.368292887,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,27860000,Liège,Liège,4680,4680,Liège,Liège,4680,4680
