node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,633758.620803668,783280.431659738,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,9064000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
15,16,0.000359999999999999,633758.620803668,783280.431659738,637991.874412733,777258.758198947,0.000359999999999999,0,2020.22366271585,2020.22402271585,9064000,Liège,Liège,4750,4950,Liège,Liège,4750,4950
16,17,0.05209,637991.874412733,777258.758198947,643177.692547982,778061.91482395,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,9064000,Liège,Liège,4950,4700,Liège,Liège,4950,4700
16,18,0.00784,637991.874412733,777258.758198947,638605.634666149,774037.829723527,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,9064000,Liège,Liège,4950,4837,Liège,Liège,4950,4837
17,2,0.0326304535500016,643177.692547982,778061.91482395,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,9064000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,3,0.0162374535500016,643177.692547982,778061.91482395,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,9064000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,4,0.0768804535500016,638605.634666149,774037.829723527,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,9064000,Liège,Liège,4837,4700,Liège,Liège,4837,4700
18,19,0.02251,638605.634666149,774037.829723527,659560.624994027,766263.190667404,0.03071,0.0082,2020.23186271585,2020.25437271585,9064000,Liège,Liège,4837,4720,Liège,Liège,4837,4720
19,20,0.00244,659560.624994027,766263.190667404,659703.425620731,766053.341896182,0.03315,0.03071,2020.25437271585,2020.25681271585,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
19,21,0.00273,659560.624994027,766263.190667404,659556.324816688,766226.026894496,0.03344,0.03071,2020.25437271585,2020.25710271585,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,5,0.0000184535500016361,659703.425620731,766053.341896182,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659703.425620731,766053.341896182,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,659556.324816688,766226.026894496,659703.425620731,766053.341896182,0.03588,0.03344,2020.25710271585,2020.25954271585,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,7,0.00246045355000164,659556.324816688,766226.026894496,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,9064000,Liège,NA,4720,4721,Liège,NA,4720,4721
22,8,0.0000204535500016381,659703.425620731,766053.341896182,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,9064000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659703.425620731,766053.341896182,655636.623113688,767498.366708929,0.06867,0.03588,2020.25954271585,2020.29233271585,9064000,Liège,Liège,4720,4711,Liège,Liège,4720,4711
23,9,0.0000174535500016421,655636.623113688,767498.366708929,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,9064000,Liège,Liège,4711,4700,Liège,Liège,4711,4700
23,24,0.01164,655636.623113688,767498.366708929,655355.798360244,765303.20106844,0.08031,0.06867,2020.29233271585,2020.30397271585,9064000,Liège,Liège,4711,4728,Liège,Liège,4711,4728
24,25,0.00231000000000001,655355.798360244,765303.20106844,656667.95411657,766397.579908362,0.08262,0.08031,2020.30397271585,2020.30628271585,9064000,Liège,Liège,4728,4728,Liège,Liège,4728,4728
24,10,0.00477045355000164,655355.798360244,765303.20106844,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,9064000,Liège,Liège,4728,4837,Liège,Liège,4728,4837
25,26,0.00244,656667.95411657,766397.579908362,659703.425620731,766053.341896182,0.08506,0.08262,2020.30628271585,2020.30872271585,9064000,Liège,Liège,4728,4720,Liège,Liège,4728,4720
25,27,0.00244,656667.95411657,766397.579908362,659703.425620731,766053.341896182,0.08506,0.08262,2020.30628271585,2020.30872271585,9064000,Liège,Liège,4728,4720,Liège,Liège,4728,4720
26,12,0.0000204535500016451,659703.425620731,766053.341896182,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659703.425620731,766053.341896182,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9064000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
27,13,0.0000204535500016451,659703.425620731,766053.341896182,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
27,14,0.0000204535500016451,659703.425620731,766053.341896182,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9064000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
36,28,0.0000219999999999942,638385.981391959,770852.404535,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,9064000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
