node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,627890.642756639,646550.367062266,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,42755000,Hainaut,Hainaut,6183,7100
12,13,0.05347371079,627890.642756639,646550.367062266,629019.923284793,646817.484394758,0.05347371079,0,2020.0686527869,2020.12212649769,42755000,Hainaut,Hainaut,6183,6183
13,14,0.000166289214100002,629019.923284793,646817.484394758,646527.452074956,740339.818065477,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,42755000,Hainaut,Liège,6183,4610
13,17,0.049425892,629019.923284793,646817.484394758,629439.664549706,647686.853276932,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,42755000,Hainaut,Hainaut,6183,6181
14,5,0.123608852481504,646527.452074956,740339.818065477,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,42755000,Liège,Liège,4610,4032
14,15,0.05743566521,646527.452074956,740339.818065477,647459.156028391,738670.020588993,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,42755000,Liège,Liège,4610,4030
15,16,0.000544334787500003,647459.156028391,738670.020588993,656057.710379316,741011.460766855,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,42755000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647459.156028391,738670.020588993,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,42755000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656057.710379316,741011.460766855,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,42755000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656057.710379316,741011.460766855,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,42755000,Liège,Liège,4680,4680
17,18,0.000470397218599997,629439.664549706,647686.853276932,630400.404576763,649870.953092121,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,42755000,Hainaut,Hainaut,6181,6230
17,6,0.0524913261615043,629439.664549706,647686.853276932,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,42755000,Hainaut,Liège,6181,4700
18,7,0.0984690163715043,630400.404576763,649870.953092121,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,42755000,Hainaut,Hainaut,6230,6200
18,19,0.00408,630400.404576763,649870.953092121,630554.385004738,648935.392177321,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,42755000,Hainaut,Hainaut,6230,6181
19,8,0.0506731693815043,630554.385004738,648935.392177321,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,42755000,Hainaut,Bruxelles,6181,1082
19,20,0.00546000000000001,630554.385004738,648935.392177321,634157.55578274,652929.735039418,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,42755000,Hainaut,Hainaut,6181,6238
20,9,0.0506776502515043,634157.55578274,652929.735039418,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,42755000,Hainaut,Hainaut,6238,6211
20,21,0.04515,634157.55578274,652929.735039418,637850.08963107,651253.743414902,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,42755000,Hainaut,Hainaut,6238,6210
21,10,0.0000631693803942734,637850.08963107,651253.743414902,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,42755000,Hainaut,VlaamsBrabant,6210,3350
21,11,0.0191888524415043,637850.08963107,651253.743414902,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,42755000,Hainaut,Hainaut,6210,6230
26,27,0.000199923969000003,709706.132781779,704226.005794973,709701.103979161,704221.97535297,0.000199923969000003,0,2020.18135286292,2020.18155278689,8551000,Antwerpen,Antwerpen,2400,2400
26,28,0.000199923969000003,709706.132781779,704226.005794973,709701.103979161,704221.97535297,0.000199923969000003,0,2020.18135286292,2020.18155278689,8551000,Antwerpen,Antwerpen,2400,2400
27,22,0.0588843715798546,709701.103979161,704221.97535297,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,8551000,Antwerpen,Limburg,2400,3583
