node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,626968.277344954,635715.520138219,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,21920000,Hainaut,Hainaut,7100,7100
12,13,0.05347371079,626968.277344954,635715.520138219,627865.361877638,651937.959018035,0.05347371079,0,2020.0686527869,2020.12212649769,21920000,Hainaut,Hainaut,7100,6180
13,14,0.000166289214100002,627865.361877638,651937.959018035,646798.978893615,739407.214855845,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,21920000,Hainaut,Liège,6180,4030
13,17,0.049425892,627865.361877638,651937.959018035,635975.278522953,647724.322105467,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,21920000,Hainaut,Hainaut,6180,6230
14,5,0.123608852481504,646798.978893615,739407.214855845,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,21920000,Liège,Liège,4030,4032
14,15,0.05743566521,646798.978893615,739407.214855845,647133.594375382,739470.909594872,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,21920000,Liège,Liège,4030,4030
15,16,0.000544334787500003,647133.594375382,739470.909594872,656006.632136001,741013.420864604,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,21920000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647133.594375382,739470.909594872,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,21920000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656006.632136001,741013.420864604,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,21920000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656006.632136001,741013.420864604,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,21920000,Liège,Liège,4680,4680
17,18,0.000470397218599997,635975.278522953,647724.322105467,636079.197249343,647653.601923045,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,21920000,Hainaut,Hainaut,6230,6230
17,6,0.0524913261615043,635975.278522953,647724.322105467,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,21920000,Hainaut,Liège,6230,4700
18,7,0.0984690163715043,636079.197249343,647653.601923045,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,21920000,Hainaut,Hainaut,6230,6200
18,19,0.00408,636079.197249343,647653.601923045,636007.641112684,647728.625523952,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,21920000,Hainaut,Hainaut,6230,6230
19,8,0.0506731693815043,636007.641112684,647728.625523952,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,21920000,Hainaut,Bruxelles,6230,1082
19,20,0.00546000000000001,636007.641112684,647728.625523952,635965.714114165,647739.034428081,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,21920000,Hainaut,Hainaut,6230,6230
