node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,636931.949820856,670737.997472737,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,31505000,Namur,Hainaut,5032,7100
12,13,0.05347371079,636931.949820856,670737.997472737,637546.595189332,673779.276805377,0.05347371079,0,2020.0686527869,2020.12212649769,31505000,Namur,Namur,5032,5030
13,14,0.000166289214100002,637546.595189332,673779.276805377,647198.26348244,740638.10075858,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,31505000,Namur,Liège,5030,4610
13,17,0.049425892,637546.595189332,673779.276805377,629385.925627456,667956.300093528,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,31505000,Namur,Namur,5030,5060
14,5,0.123608852481504,647198.26348244,740638.10075858,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,31505000,Liège,Liège,4610,4032
14,15,0.05743566521,647198.26348244,740638.10075858,646991.199567248,739669.071098582,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,31505000,Liège,Liège,4610,4030
15,16,0.000544334787500003,646991.199567248,739669.071098582,655976.4848846,741054.5653641,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,31505000,Liège,Liège,4030,4680
15,4,0.000599416736104266,646991.199567248,739669.071098582,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,31505000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,655976.4848846,741054.5653641,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,31505000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,655976.4848846,741054.5653641,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,31505000,Liège,Liège,4680,4680
17,18,0.000470397218599997,629385.925627456,667956.300093528,629438.116395152,668022.659284311,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,31505000,Namur,Namur,5060,5060
17,6,0.0524913261615043,629385.925627456,667956.300093528,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,31505000,Namur,Liège,5060,4700
