node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,620171.511269569,662626.397844193,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,15215000,Hainaut,Hainaut,6200,7100
12,13,0.05347371079,620171.511269569,662626.397844193,623483.776518504,657521.937932552,0.05347371079,0,2020.0686527869,2020.12212649769,15215000,Hainaut,Hainaut,6200,6060
13,14,0.000166289214100002,623483.776518504,657521.937932552,645650.740129953,740854.916180033,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,15215000,Hainaut,Liège,6060,4610
13,17,0.049425892,623483.776518504,657521.937932552,620852.543060481,662051.388204614,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,15215000,Hainaut,Hainaut,6060,6200
14,5,0.123608852481504,645650.740129953,740854.916180033,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,15215000,Liège,Liège,4610,4032
14,15,0.05743566521,645650.740129953,740854.916180033,646833.923701146,739826.408987307,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,15215000,Liège,Liège,4610,4030
15,16,0.000544334787500003,646833.923701146,739826.408987307,655973.433169542,740881.183006237,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,15215000,Liège,Liège,4030,4680
15,4,0.000599416736104266,646833.923701146,739826.408987307,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,15215000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,655973.433169542,740881.183006237,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,15215000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,655973.433169542,740881.183006237,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,15215000,Liège,Liège,4680,4680
17,18,0.000470397218599997,620852.543060481,662051.388204614,620669.990271508,662193.741960402,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,15215000,Hainaut,Hainaut,6200,6200
17,6,0.0524913261615043,620852.543060481,662051.388204614,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,15215000,Hainaut,Liège,6200,4700
18,7,0.0984690163715043,620669.990271508,662193.741960402,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,15215000,Hainaut,Hainaut,6200,6200
18,19,0.00408,620669.990271508,662193.741960402,620892.521136541,662393.747770967,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,15215000,Hainaut,Hainaut,6200,6200
19,8,0.0506731693815043,620892.521136541,662393.747770967,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,15215000,Hainaut,Bruxelles,6200,1082
19,20,0.00546000000000001,620892.521136541,662393.747770967,632902.574099993,659530.526229185,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,15215000,Hainaut,Hainaut,6200,6211
20,9,0.0506776502515043,632902.574099993,659530.526229185,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,15215000,Hainaut,Hainaut,6211,6211
20,21,0.04515,632902.574099993,659530.526229185,636012.146982905,648705.115984691,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,15215000,Hainaut,Hainaut,6211,6230
21,10,0.0000631693803942734,636012.146982905,648705.115984691,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,15215000,Hainaut,VlaamsBrabant,6230,3350
