node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,626210.548300863,639776.952580631,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,48740000,Hainaut,Hainaut,7140,7100
12,13,0.05347371079,626210.548300863,639776.952580631,648006.900851032,736493.551851919,0.05347371079,0,2020.0686527869,2020.12212649769,48740000,Hainaut,Liège,7140,4020
13,14,0.000166289214100002,648006.900851032,736493.551851919,647808.99813426,736138.062002393,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,48740000,Liège,Liège,4020,4020
13,17,0.049425892,648006.900851032,736493.551851919,645270.33760516,729272.511007715,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,48740000,Liège,Liège,4020,4101
14,5,0.123608852481504,647808.99813426,736138.062002393,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,48740000,Liège,Liège,4020,4032
14,15,0.05743566521,647808.99813426,736138.062002393,647061.299096426,739080.465241245,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,48740000,Liège,Liège,4020,4030
15,16,0.000544334787500003,647061.299096426,739080.465241245,656847.600512261,739701.067174348,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,48740000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647061.299096426,739080.465241245,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,48740000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656847.600512261,739701.067174348,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,48740000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656847.600512261,739701.067174348,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,48740000,Liège,Liège,4680,4680
17,18,0.000470397218599997,645270.33760516,729272.511007715,626198.006173927,664898.643777872,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,48740000,Liège,Hainaut,4101,6220
17,6,0.0524913261615043,645270.33760516,729272.511007715,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,48740000,Liège,Liège,4101,4700
18,7,0.0984690163715043,626198.006173927,664898.643777872,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,48740000,Hainaut,Hainaut,6220,6200
18,19,0.00408,626198.006173927,664898.643777872,634792.862964955,648035.558006491,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,48740000,Hainaut,Hainaut,6220,6230
19,8,0.0506731693815043,634792.862964955,648035.558006491,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,48740000,Hainaut,Bruxelles,6230,1082
19,20,0.00546000000000001,634792.862964955,648035.558006491,635056.048087296,649911.297388597,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,48740000,Hainaut,Hainaut,6230,6230
20,9,0.0506776502515043,635056.048087296,649911.297388597,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,48740000,Hainaut,Hainaut,6230,6211
20,21,0.04515,635056.048087296,649911.297388597,635123.510061908,648148.468454965,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,48740000,Hainaut,Hainaut,6230,6230
21,10,0.0000631693803942734,635123.510061908,648148.468454965,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,48740000,Hainaut,VlaamsBrabant,6230,3350
21,11,0.0191888524415043,635123.510061908,648148.468454965,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,48740000,Hainaut,Hainaut,6230,6230
26,27,0.000199923969000003,678486.566848722,683120.387466195,678332.863180478,682930.706873935,0.000199923969000003,0,2020.18135286292,2020.18155278689,9748000,VlaamsBrabant,VlaamsBrabant,3220,3220
26,28,0.000199923969000003,678486.566848722,683120.387466195,678332.863180478,682930.706873935,0.000199923969000003,0,2020.18135286292,2020.18155278689,9748000,VlaamsBrabant,VlaamsBrabant,3220,3220
27,22,0.0588843715798546,678332.863180478,682930.706873935,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,9748000,VlaamsBrabant,Limburg,3220,3583
27,23,0.0479554098398546,678332.863180478,682930.706873935,679229.418318674,685173.330251501,0.0481553338088546,0.000199923969000003,2020.18155278689,2020.22950819673,9748000,VlaamsBrabant,VlaamsBrabant,3220,3390
28,24,0.0397586885198546,678332.863180478,682930.706873935,709959.205824516,704434.325019237,0.0399586124888546,0.000199923969000003,2020.18155278689,2020.22131147541,9748000,VlaamsBrabant,Antwerpen,3220,2400
28,25,0.0616166120198546,678332.863180478,682930.706873935,721119.803803077,671965.519730271,0.0618165359888546,0.000199923969000003,2020.18155278689,2020.24316939891,9748000,VlaamsBrabant,Antwerpen,3220,2390
33,29,0.08226914921,697560.207931825,695963.927077129,697353.723004026,695353.545273836,0.08226914921,0,2020.1609002497,2020.24316939891,9748000,Antwerpen,Antwerpen,2430,2430
33,34,0.000064692527990004,697560.207931825,695963.927077129,697559.535351714,695991.034511357,0.000064692527990004,0,2020.1609002497,2020.16096494223,9748000,Antwerpen,Antwerpen,2430,2430
34,30,0.07673997581,697559.535351714,695991.034511357,707891.200844632,724593.368594803,0.07680466833799,0.000064692527990004,2020.16096494223,2020.23770491804,9748000,Antwerpen,Limburg,2430,3900
34,35,0.0000478446596999943,697559.535351714,695991.034511357,697329.895940583,695306.896773348,0.000112537187689998,0.000064692527990004,2020.16096494223,2020.16101278689,9748000,Antwerpen,Antwerpen,2430,2430
35,31,0.06849540984,697329.895940583,695306.896773348,662980.332399126,613182.421859925,0.06860794702769,0.000112537187689998,2020.16101278689,2020.22950819673,9748000,Antwerpen,Oost-Vlaanderen,2430,9500
35,32,0.08215661202,697329.895940583,695306.896773348,717075.024161716,670568.901970321,0.08226914920769,0.000112537187689998,2020.16101278689,2020.24316939891,9748000,Antwerpen,Antwerpen,2430,2980
41,42,0.0028,678522.416803025,675681.392399423,703850.055832756,648797.399543632,0.0028,0,2020.22118278689,2020.22398278689,9748000,VlaamsBrabant,Antwerpen,3220,2620
41,43,0.00533,678522.416803025,675681.392399423,679832.904772737,674973.094259323,0.00533,0,2020.22118278689,2020.22651278689,9748000,VlaamsBrabant,VlaamsBrabant,3220,3012
42,36,0.0000609289614231547,703850.055832756,648797.399543632,703864.293840675,648161.407649545,0.00286092896142316,0.0028,2020.22398278689,2020.22404371585,9748000,Antwerpen,Antwerpen,2620,2620
42,37,0.00279316939865316,703850.055832756,648797.399543632,668772.515582025,660983.165944161,0.00559316939865316,0.0028,2020.22398278689,2020.22677595629,9748000,Antwerpen,VlaamsBrabant,2620,3080
43,38,0.00299540983565315,679832.904772737,674973.094259323,695033.162534956,685586.100058501,0.00832540983565315,0.00533,2020.22651278689,2020.22950819672,9748000,VlaamsBrabant,Antwerpen,3012,2230
43,44,0.01387,679832.904772737,674973.094259323,679221.817766908,675284.071744202,0.0192,0.00533,2020.22651278689,2020.24038278689,9748000,VlaamsBrabant,VlaamsBrabant,3012,3012
44,39,0.00278661202165316,679221.817766908,675284.071744202,713224.269232532,662318.084600783,0.0219866120216532,0.0192,2020.24038278689,2020.24316939891,9748000,VlaamsBrabant,Antwerpen,3012,2110
44,40,0.0000543715844031553,679221.817766908,675284.071744202,679261.738084961,675250.970946391,0.0192543715844032,0.0192,2020.24038278689,2020.24043715847,9748000,VlaamsBrabant,VlaamsBrabant,3012,3012
48,45,0.0262130054599446,641858.332547649,737455.673979127,642125.182166165,737654.457831407,0.0262130054599446,0,2020.17597278689,2020.20218579235,9748000,Liège,Liège,4053,4053
48,49,0.02343,641858.332547649,737455.673979127,641415.710728954,736889.377385828,0.02343,0,2020.17597278689,2020.19940278689,9748000,Liège,Liège,4053,4000
49,46,0.0546955737699446,641415.710728954,736889.377385828,640859.116188526,736679.270216458,0.0781255737699446,0.02343,2020.19940278689,2020.25409836066,9748000,Liège,Liège,4000,4130
49,47,0.0000507650271246163,641415.710728954,736889.377385828,651017.808199399,735942.822529624,0.0234807650271246,0.02343,2020.19940278689,2020.19945355192,9748000,Liège,Liège,4000,4000
58,50,0.0000616393386501379,644053.876645846,766126.495137362,644067.010500217,766130.379347285,0.0000616393386501379,0,2020.16387278689,2020.16393442622,9748000,Liège,Liège,4837,4837
58,59,0.00813,644053.876645846,766126.495137362,645932.482767494,760158.021884493,0.00813,0,2020.16387278689,2020.17200278689,9748000,Liège,Liège,4837,4831
59,60,0.0028,645932.482767494,760158.021884493,645728.538631618,760312.818022481,0.01093,0.00813,2020.17200278689,2020.17480278689,9748000,Liège,Liège,4831,4830
59,61,0.01086,645932.482767494,760158.021884493,645861.396749978,760013.879367516,0.01899,0.00813,2020.17200278689,2020.18286278689,9748000,Liège,Liège,4831,4831
60,51,0.00279284152434014,645728.538631618,760312.818022481,653957.485229848,760497.337814724,0.0137228415243401,0.01093,2020.17480278689,2020.17759562841,9748000,Liège,Liège,4830,4841
60,52,0.0000606010871601476,645728.538631618,760312.818022481,645378.973955078,760077.971830968,0.0109906010871601,0.01093,2020.17480278689,2020.17486338797,9748000,Liège,Liège,4830,4830
61,53,0.00292956283634013,645861.396749978,760013.879367516,651525.098779223,742253.58649542,0.0219195628363401,0.01899,2020.18286278689,2020.18579234972,9748000,Liège,Liège,4831,4671
61,62,0.01359,645861.396749978,760013.879367516,662372.940444839,753897.380646388,0.03258,0.01899,2020.18286278689,2020.19645278689,9748000,Liège,Limburg,4831,3790
