node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,626597.390909298,654919.41389271,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,5360000,Hainaut,Hainaut,6040,7100
12,13,0.05347371079,626597.390909298,654919.41389271,635108.967373901,673486.908029354,0.05347371079,0,2020.0686527869,2020.12212649769,5360000,Hainaut,Namur,6040,5032
13,14,0.000166289214100002,635108.967373901,673486.908029354,635351.917808516,673743.590832404,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,5360000,Namur,Namur,5032,5030
13,17,0.049425892,635108.967373901,673486.908029354,636721.547787998,667479.034208174,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,5360000,Namur,Namur,5032,5140
14,5,0.123608852481504,635351.917808516,673743.590832404,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,5360000,Namur,Liège,5030,4032
14,15,0.05743566521,635351.917808516,673743.590832404,657849.186604166,743869.158212746,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,5360000,Namur,Liège,5030,4600
15,16,0.000544334787500003,657849.186604166,743869.158212746,656749.876433821,740159.327845579,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,5360000,Liège,Liège,4600,4680
15,4,0.000599416736104266,657849.186604166,743869.158212746,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,5360000,Liège,Liège,4600,4030
16,2,0.0000550819485742732,656749.876433821,740159.327845579,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,5360000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656749.876433821,740159.327845579,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,5360000,Liège,Liège,4680,4680
17,18,0.000470397218599997,636721.547787998,667479.034208174,636667.272609077,667298.308134101,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,5360000,Namur,Namur,5140,5140
17,6,0.0524913261615043,636721.547787998,667479.034208174,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,5360000,Namur,Liège,5140,4700
18,7,0.0984690163715043,636667.272609077,667298.308134101,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,5360000,Namur,Hainaut,5140,6200
18,19,0.00408,636667.272609077,667298.308134101,638345.956282414,659300.685480466,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,5360000,Namur,BrabantWallon,5140,1495
19,8,0.0506731693815043,638345.956282414,659300.685480466,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,5360000,BrabantWallon,Bruxelles,1495,1082
19,20,0.00546000000000001,638345.956282414,659300.685480466,638350.765044087,657696.225026919,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,5360000,BrabantWallon,BrabantWallon,1495,1495
20,9,0.0506776502515043,638350.765044087,657696.225026919,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,5360000,BrabantWallon,Hainaut,1495,6211
20,21,0.04515,638350.765044087,657696.225026919,638147.149569269,656153.754751287,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,5360000,BrabantWallon,BrabantWallon,1495,6210
21,10,0.0000631693803942734,638147.149569269,656153.754751287,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,5360000,BrabantWallon,VlaamsBrabant,6210,3350
21,11,0.0191888524415043,638147.149569269,656153.754751287,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,5360000,BrabantWallon,Hainaut,6210,6230
26,27,0.000199923969000003,682254.474016718,686793.66709692,682187.006906875,686741.799648477,0.000199923969000003,0,2020.18135286292,2020.18155278689,1072000,VlaamsBrabant,VlaamsBrabant,3390,3390
26,28,0.000199923969000003,682254.474016718,686793.66709692,682187.006906875,686741.799648477,0.000199923969000003,0,2020.18135286292,2020.18155278689,1072000,VlaamsBrabant,VlaamsBrabant,3390,3390
27,22,0.0588843715798546,682187.006906875,686741.799648477,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,1072000,VlaamsBrabant,Limburg,3390,3583
