node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,619198.7288912,646299.356434142,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,13910000,Hainaut,Hainaut,6142,7100
12,13,0.05347371079,619198.7288912,646299.356434142,617770.89496528,645863.765719854,0.05347371079,0,2020.0686527869,2020.12212649769,13910000,Hainaut,Hainaut,6142,6534
13,14,0.000166289214100002,617770.89496528,645863.765719854,644087.430349186,739225.735319499,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,13910000,Hainaut,Liège,6534,4051
13,17,0.049425892,617770.89496528,645863.765719854,626176.234639943,658903.111815119,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,13910000,Hainaut,Hainaut,6534,6043
14,5,0.123608852481504,644087.430349186,739225.735319499,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,13910000,Liège,Liège,4051,4032
14,15,0.05743566521,644087.430349186,739225.735319499,647644.193922587,739354.729604171,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,13910000,Liège,Liège,4051,4020
15,16,0.000544334787500003,647644.193922587,739354.729604171,656132.684464091,740952.830401104,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,13910000,Liège,Liège,4020,4680
15,4,0.000599416736104266,647644.193922587,739354.729604171,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,13910000,Liège,Liège,4020,4030
16,2,0.0000550819485742732,656132.684464091,740952.830401104,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,13910000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656132.684464091,740952.830401104,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,13910000,Liège,Liège,4680,4680
17,18,0.000470397218599997,626176.234639943,658903.111815119,627404.027507725,659052.580716047,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,13910000,Hainaut,Hainaut,6043,6043
17,6,0.0524913261615043,626176.234639943,658903.111815119,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,13910000,Hainaut,Liège,6043,4700
18,7,0.0984690163715043,627404.027507725,659052.580716047,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,13910000,Hainaut,Hainaut,6043,6200
18,19,0.00408,627404.027507725,659052.580716047,632961.53959288,657294.068292023,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,13910000,Hainaut,Hainaut,6043,6211
19,8,0.0506731693815043,632961.53959288,657294.068292023,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,13910000,Hainaut,Bruxelles,6211,1082
19,20,0.00546000000000001,632961.53959288,657294.068292023,631543.980825398,656742.572362761,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,13910000,Hainaut,Hainaut,6211,6210
20,9,0.0506776502515043,631543.980825398,656742.572362761,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,13910000,Hainaut,Hainaut,6210,6211
