node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,633359.835644342,783640.291619914,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,5086000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
15,16,0.000359999999999999,633359.835644342,783640.291619914,641878.890214674,775704.629591342,0.000359999999999999,0,2020.22366271585,2020.22402271585,5086000,Liège,Liège,4750,4700,Liège,Liège,4750,4700
16,17,0.05209,641878.890214674,775704.629591342,641659.936514797,778436.143579198,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
16,18,0.00784,641878.890214674,775704.629591342,643405.378661247,774739.487283899,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,2,0.0326304535500016,641659.936514797,778436.143579198,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,3,0.0162374535500016,641659.936514797,778436.143579198,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,4,0.0768804535500016,643405.378661247,774739.487283899,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,19,0.02251,643405.378661247,774739.487283899,659240.587919706,766412.719425449,0.03071,0.0082,2020.23186271585,2020.25437271585,5086000,Liège,Liège,4700,4720,Liège,Liège,4700,4720
19,20,0.00244,659240.587919706,766412.719425449,659814.618407734,766007.650187547,0.03315,0.03071,2020.25437271585,2020.25681271585,5086000,Liège,Liège,4720,4850,Liège,Liège,4720,4850
19,21,0.00273,659240.587919706,766412.719425449,658794.583936139,766296.711016285,0.03344,0.03071,2020.25437271585,2020.25710271585,5086000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,5,0.0000184535500016361,659814.618407734,766007.650187547,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5086000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
20,6,0.0000184535500016361,659814.618407734,766007.650187547,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5086000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
21,22,0.00244,658794.583936139,766296.711016285,659814.618407734,766007.650187547,0.03588,0.03344,2020.25710271585,2020.25954271585,5086000,Liège,Liège,4720,4850,Liège,Liège,4720,4850
21,7,0.00246045355000164,658794.583936139,766296.711016285,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,5086000,Liège,NA,4720,4721,Liège,NA,4720,4721
22,8,0.0000204535500016381,659814.618407734,766007.650187547,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,5086000,Liège,Liège,4850,4760,Liège,Liège,4850,4760
22,23,0.03279,659814.618407734,766007.650187547,644627.530407381,778620.060367577,0.06867,0.03588,2020.25954271585,2020.29233271585,5086000,Liège,Liège,4850,4700,Liège,Liège,4850,4700
23,9,0.0000174535500016421,644627.530407381,778620.060367577,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644627.530407381,778620.060367577,645272.601467169,778421.736297798,0.08031,0.06867,2020.29233271585,2020.30397271585,5086000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
24,25,0.00231000000000001,645272.601467169,778421.736297798,657170.964967972,766215.7908913,0.08262,0.08031,2020.30397271585,2020.30628271585,5086000,Liège,Liège,4700,4721,Liège,Liège,4700,4721
24,10,0.00477045355000164,645272.601467169,778421.736297798,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,5086000,Liège,Liège,4700,4837,Liège,Liège,4700,4837
25,26,0.00244,657170.964967972,766215.7908913,659814.618407734,766007.650187547,0.08506,0.08262,2020.30628271585,2020.30872271585,5086000,Liège,Liège,4721,4850,Liège,Liège,4721,4850
25,27,0.00244,657170.964967972,766215.7908913,659814.618407734,766007.650187547,0.08506,0.08262,2020.30628271585,2020.30872271585,5086000,Liège,Liège,4721,4850,Liège,Liège,4721,4850
26,12,0.0000204535500016451,659814.618407734,766007.650187547,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5086000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
26,11,0.0000204535500016451,659814.618407734,766007.650187547,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5086000,Liège,Liège,4850,4760,Liège,Liège,4850,4760
27,13,0.0000204535500016451,659814.618407734,766007.650187547,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5086000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
27,14,0.0000204535500016451,659814.618407734,766007.650187547,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5086000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
36,28,0.0000219999999999942,639357.756525099,769093.868041135,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,5086000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
36,37,0.00849,639357.756525099,769093.868041135,635900.590680495,772160.12909698,0.00849,0,2020.16391242623,2020.17240242623,5086000,Liège,Liège,4837,4950,Liège,Liège,4837,4950
