node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,639419.716262273,641950.720188468,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,19400000,Hainaut,Hainaut,7181,7100
12,13,0.05347371079,639419.716262273,641950.720188468,644857.02450923,728551.633861108,0.05347371079,0,2020.0686527869,2020.12212649769,19400000,Hainaut,Liège,7181,4400
13,14,0.000166289214100002,644857.02450923,728551.633861108,644945.120723529,728222.812827265,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,19400000,Liège,Liège,4400,4400
13,17,0.049425892,644857.02450923,728551.633861108,641448.852043246,662782.55044884,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,19400000,Liège,BrabantWallon,4400,1495
14,5,0.123608852481504,644945.120723529,728222.812827265,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,19400000,Liège,Liège,4400,4032
14,15,0.05743566521,644945.120723529,728222.812827265,647752.85615385,739687.168139013,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,19400000,Liège,Liège,4400,4020
15,16,0.000544334787500003,647752.85615385,739687.168139013,655952.815606985,740390.876276228,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,19400000,Liège,Liège,4020,4680
15,4,0.000599416736104266,647752.85615385,739687.168139013,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,19400000,Liège,Liège,4020,4030
16,2,0.0000550819485742732,655952.815606985,740390.876276228,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,19400000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,655952.815606985,740390.876276228,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,19400000,Liège,Liège,4680,4680
17,18,0.000470397218599997,641448.852043246,662782.55044884,640903.575002811,662664.137763693,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,19400000,BrabantWallon,BrabantWallon,1495,1495
17,6,0.0524913261615043,641448.852043246,662782.55044884,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,19400000,BrabantWallon,Liège,1495,4700
18,7,0.0984690163715043,640903.575002811,662664.137763693,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,19400000,BrabantWallon,Hainaut,1495,6200
18,19,0.00408,640903.575002811,662664.137763693,641970.300943112,659073.449611193,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,19400000,BrabantWallon,BrabantWallon,1495,1470
19,8,0.0506731693815043,641970.300943112,659073.449611193,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,19400000,BrabantWallon,Bruxelles,1470,1082
