node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,634395.692746062,783035.533752108,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,6202000,NA,Liège,NA,4750,NA,Liège,NA,4750
15,16,0.000359999999999999,634395.692746062,783035.533752108,634390.943796415,783074.489315474,0.000359999999999999,0,2020.22366271585,2020.22402271585,6202000,NA,NA,NA,NA,NA,NA,NA,NA
16,17,0.05209,634390.943796415,783074.489315474,647405.514854227,775481.803072136,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,6202000,NA,Liège,NA,4730,NA,Liège,NA,4730
16,18,0.00784,634390.943796415,783074.489315474,638526.9056969,780442.12146378,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,6202000,NA,NA,NA,NA,NA,NA,NA,NA
17,2,0.0326304535500016,647405.514854227,775481.803072136,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,6202000,Liège,Liège,4730,4700,Liège,Liège,4730,4700
17,3,0.0162374535500016,647405.514854227,775481.803072136,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,6202000,Liège,Liège,4730,4700,Liège,Liège,4730,4700
18,4,0.0768804535500016,638526.9056969,780442.12146378,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,6202000,NA,Liège,NA,4700,NA,Liège,NA,4700
18,19,0.02251,638526.9056969,780442.12146378,655906.497555575,770137.387224806,0.03071,0.0082,2020.23186271585,2020.25437271585,6202000,NA,Liège,NA,4730,NA,Liège,NA,4730
19,20,0.00244,655906.497555575,770137.387224806,660039.167520271,765808.143018371,0.03315,0.03071,2020.25437271585,2020.25681271585,6202000,Liège,Liège,4730,4851,Liège,Liège,4730,4851
19,21,0.00273,655906.497555575,770137.387224806,661719.905714936,767022.97517348,0.03344,0.03071,2020.25437271585,2020.25710271585,6202000,Liège,NA,4730,NA,Liège,NA,4730,NA
20,5,0.0000184535500016361,660039.167520271,765808.143018371,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6202000,Liège,Liège,4851,4720,Liège,Liège,4851,4720
20,6,0.0000184535500016361,660039.167520271,765808.143018371,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6202000,Liège,Liège,4851,4720,Liège,Liège,4851,4720
21,22,0.00244,661719.905714936,767022.97517348,660039.167520271,765808.143018371,0.03588,0.03344,2020.25710271585,2020.25954271585,6202000,NA,Liège,NA,4851,NA,Liège,NA,4851
21,7,0.00246045355000164,661719.905714936,767022.97517348,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,6202000,NA,NA,NA,4721,NA,NA,NA,4721
22,8,0.0000204535500016381,660039.167520271,765808.143018371,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,6202000,Liège,Liège,4851,4760,Liège,Liège,4851,4760
22,23,0.03279,660039.167520271,765808.143018371,644934.545686612,778411.013289625,0.06867,0.03588,2020.25954271585,2020.29233271585,6202000,Liège,Liège,4851,4700,Liège,Liège,4851,4700
23,9,0.0000174535500016421,644934.545686612,778411.013289625,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,6202000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644934.545686612,778411.013289625,656091.30520894,767152.455506495,0.08031,0.06867,2020.29233271585,2020.30397271585,6202000,Liège,Liège,4700,4728,Liège,Liège,4700,4728
24,25,0.00231000000000001,656091.30520894,767152.455506495,656017.950605902,766781.898687292,0.08262,0.08031,2020.30397271585,2020.30628271585,6202000,Liège,Liège,4728,4728,Liège,Liège,4728,4728
24,10,0.00477045355000164,656091.30520894,767152.455506495,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,6202000,Liège,Liège,4728,4837,Liège,Liège,4728,4837
25,26,0.00244,656017.950605902,766781.898687292,660039.167520271,765808.143018371,0.08506,0.08262,2020.30628271585,2020.30872271585,6202000,Liège,Liège,4728,4851,Liège,Liège,4728,4851
